Date,PALLAD
2000-08-18 00:00:00+00:00,-0.02337953
2000-08-21 00:00:00+00:00,0.02149183
2000-08-22 00:00:00+00:00,-0.01426171
2000-08-23 00:00:00+00:00,-0.02363098
2000-08-24 00:00:00+00:00,-0.02488326
2000-08-25 00:00:00+00:00,0.00865028
2000-08-28 00:00:00+00:00,-0.02978661
2000-08-29 00:00:00+00:00,0.01381867
2000-08-30 00:00:00+00:00,-0.00434667
2000-08-31 00:00:00+00:00,0.01581738
2000-09-01 00:00:00+00:00,0.02189657
2000-09-05 00:00:00+00:00,-0.01137089
2000-09-06 00:00:00+00:00,0.05056180
2000-09-07 00:00:00+00:00,0.06274975
2000-09-08 00:00:00+00:00,-0.01803921
2000-09-11 00:00:00+00:00,-0.00775598
2000-09-12 00:00:00+00:00,0.03759552
2000-09-13 00:00:00+00:00,-0.05986363
2000-09-14 00:00:00+00:00,-0.06364466
2000-09-15 00:00:00+00:00,0.00776428
2000-09-18 00:00:00+00:00,-0.03272529
2000-09-19 00:00:00+00:00,0.03071995
2000-09-20 00:00:00+00:00,-0.01338001
2000-09-21 00:00:00+00:00,0.02835928
2000-09-22 00:00:00+00:00,0.02864359
2000-09-25 00:00:00+00:00,-0.05916548
2000-09-26 00:00:00+00:00,0.00466390
2000-09-27 00:00:00+00:00,-0.00440150
2000-09-28 00:00:00+00:00,-0.02395106
2000-09-29 00:00:00+00:00,0.01884374
2000-10-02 00:00:00+00:00,0.00579175
2000-10-03 00:00:00+00:00,0.03018013
2000-10-04 00:00:00+00:00,0.01722552
2000-10-05 00:00:00+00:00,0.02660914
2000-10-06 00:00:00+00:00,-0.00869208
2000-10-09 00:00:00+00:00,-0.01088776
2000-10-10 00:00:00+00:00,-0.00063117
2000-10-11 00:00:00+00:00,0.00683397
2000-10-12 00:00:00+00:00,0.00424044
2000-10-13 00:00:00+00:00,-0.00832039
2000-10-16 00:00:00+00:00,0.00153718
2000-10-17 00:00:00+00:00,-0.00063215
2000-10-18 00:00:00+00:00,0.00383629
2000-10-19 00:00:00+00:00,0.05571939
2000-10-20 00:00:00+00:00,-0.00206669
2000-10-23 00:00:00+00:00,0.00332552
2000-10-24 00:00:00+00:00,-0.02478902
2000-10-25 00:00:00+00:00,0.00482497
2000-10-26 00:00:00+00:00,0.00269049
2000-10-27 00:00:00+00:00,0.00242162
2000-10-30 00:00:00+00:00,-0.01080996
2000-10-31 00:00:00+00:00,0.07969227
2000-11-01 00:00:00+00:00,-0.01263097
2000-11-02 00:00:00+00:00,0.04236083
2000-11-03 00:00:00+00:00,-0.00904434
2000-11-06 00:00:00+00:00,-0.03311991
2000-11-07 00:00:00+00:00,0.00787384
2000-11-08 00:00:00+00:00,0.00041163
2000-11-09 00:00:00+00:00,0.00911849
2000-11-10 00:00:00+00:00,0.00104667
2000-11-13 00:00:00+00:00,-0.02264690
2000-11-14 00:00:00+00:00,0.02036435
2000-11-15 00:00:00+00:00,-0.00022794
2000-11-16 00:00:00+00:00,0.00110250
2000-11-17 00:00:00+00:00,-0.00379427
2000-11-20 00:00:00+00:00,0.00462484
2000-11-21 00:00:00+00:00,-0.00150155
2000-11-22 00:00:00+00:00,0.01480418
2000-11-27 00:00:00+00:00,0.00698270
2000-11-28 00:00:00+00:00,0.02750010
2000-11-29 00:00:00+00:00,0.00394030
2000-11-30 00:00:00+00:00,0.02496093
2000-12-01 00:00:00+00:00,0.05258810
2000-12-04 00:00:00+00:00,0.09601405
2000-12-05 00:00:00+00:00,-0.02749262
2000-12-06 00:00:00+00:00,-0.02683335
2000-12-07 00:00:00+00:00,0.10147801
2000-12-08 00:00:00+00:00,0.01266872
2000-12-11 00:00:00+00:00,0.02903574
2000-12-12 00:00:00+00:00,0.02611137
2000-12-13 00:00:00+00:00,-0.08119448
2000-12-14 00:00:00+00:00,0.06492142
2000-12-15 00:00:00+00:00,0.04086245
2000-12-18 00:00:00+00:00,-0.00510238
2000-12-19 00:00:00+00:00,-0.06239630
2000-12-20 00:00:00+00:00,0.06132413
2000-12-21 00:00:00+00:00,0.01472076
2000-12-22 00:00:00+00:00,0.03154837
2000-12-26 00:00:00+00:00,-0.00229461
2000-12-27 00:00:00+00:00,0.01021445
2000-12-28 00:00:00+00:00,-0.02303535
2000-12-29 00:00:00+00:00,0.00282799
2001-01-02 00:00:00+00:00,0.02922754
2001-01-03 00:00:00+00:00,0.04088570
2001-01-04 00:00:00+00:00,-0.01315678
2001-01-05 00:00:00+00:00,0.00795175
2001-01-08 00:00:00+00:00,0.08012965
2001-01-09 00:00:00+00:00,0.01696302
2001-01-10 00:00:00+00:00,0.07404716
2001-01-11 00:00:00+00:00,-0.05622054
2001-01-12 00:00:00+00:00,0.00659330
2001-01-16 00:00:00+00:00,-0.04292924
2001-01-17 00:00:00+00:00,-0.05669913
2001-01-18 00:00:00+00:00,0.06124257
2001-01-19 00:00:00+00:00,0.06290969
2001-01-22 00:00:00+00:00,0.01994351
2001-01-23 00:00:00+00:00,-0.02847092
2001-01-24 00:00:00+00:00,-0.02359473
2001-01-25 00:00:00+00:00,0.04829329
2001-01-26 00:00:00+00:00,0.00724336
2001-01-29 00:00:00+00:00,-0.04468025
2001-01-30 00:00:00+00:00,0.00881992
2001-01-31 00:00:00+00:00,-0.00765180
2001-02-01 00:00:00+00:00,-0.00057050
2001-02-02 00:00:00+00:00,0.00274935
2001-02-05 00:00:00+00:00,0.05316357
2001-02-06 00:00:00+00:00,-0.01182958
2001-02-07 00:00:00+00:00,-0.00762430
2001-02-08 00:00:00+00:00,-0.05541710
2001-02-09 00:00:00+00:00,-0.05710792
2001-02-12 00:00:00+00:00,-0.08662831
2001-02-13 00:00:00+00:00,0.03804227
2001-02-14 00:00:00+00:00,-0.01676556
2001-02-15 00:00:00+00:00,0.02103386
2001-02-16 00:00:00+00:00,-0.01186529
2001-02-20 00:00:00+00:00,-0.01193907
2001-02-21 00:00:00+00:00,-0.07542308
2001-02-22 00:00:00+00:00,-0.08771011
2001-02-23 00:00:00+00:00,-0.08475851
2001-02-26 00:00:00+00:00,0.00203553
2001-02-27 00:00:00+00:00,-0.00824569
2001-02-28 00:00:00+00:00,-0.00959915
2001-03-01 00:00:00+00:00,-0.10214942
2001-03-02 00:00:00+00:00,-0.08285820
2001-03-05 00:00:00+00:00,0.02331200
2001-03-06 00:00:00+00:00,-0.01012065
2001-03-07 00:00:00+00:00,0.06457131
2001-03-08 00:00:00+00:00,0.06094832
2001-03-09 00:00:00+00:00,-0.02245899
2001-03-12 00:00:00+00:00,-0.07441176
2001-03-13 00:00:00+00:00,0.01720516
2001-03-14 00:00:00+00:00,0.02770448
2001-03-15 00:00:00+00:00,0.00232247
2001-03-16 00:00:00+00:00,0.02354157
2001-03-19 00:00:00+00:00,-0.00634781
2001-03-20 00:00:00+00:00,-0.02740511
2001-03-21 00:00:00+00:00,-0.03028698
2001-03-22 00:00:00+00:00,-0.02055622
2001-03-23 00:00:00+00:00,0.00754795
2001-03-26 00:00:00+00:00,-0.01555867
2001-03-27 00:00:00+00:00,-0.00792349
2001-03-28 00:00:00+00:00,-0.03208011
2001-03-29 00:00:00+00:00,-0.05474025
2001-03-30 00:00:00+00:00,0.01608805
2001-04-02 00:00:00+00:00,-0.05030652
2001-04-03 00:00:00+00:00,-0.07654542
2001-04-04 00:00:00+00:00,-0.00016850
2001-04-05 00:00:00+00:00,-0.03361205
2001-04-06 00:00:00+00:00,0.02187752
2001-04-09 00:00:00+00:00,-0.01532764
2001-04-10 00:00:00+00:00,-0.02722870
2001-04-11 00:00:00+00:00,-0.02966466
2001-04-12 00:00:00+00:00,-0.03055522
2001-04-16 00:00:00+00:00,0.01852905
2001-04-17 00:00:00+00:00,0.26158740
2001-04-18 00:00:00+00:00,-0.07088903
2001-04-19 00:00:00+00:00,-0.09039097
2001-04-20 00:00:00+00:00,0.00424171
2001-04-23 00:00:00+00:00,0.04080412
2001-04-24 00:00:00+00:00,-0.02793656
2001-04-25 00:00:00+00:00,-0.00649764
2001-04-26 00:00:00+00:00,-0.01866911
2001-04-27 00:00:00+00:00,-0.03695354
2001-04-30 00:00:00+00:00,-0.00103341
2001-05-01 00:00:00+00:00,-0.02777783
2001-05-02 00:00:00+00:00,-0.01196041
2001-05-03 00:00:00+00:00,-0.00572341
2001-05-04 00:00:00+00:00,0.02365269
2001-05-07 00:00:00+00:00,-0.02589213
2001-05-08 00:00:00+00:00,0.00617533
2001-05-09 00:00:00+00:00,0.00207186
2001-05-10 00:00:00+00:00,-0.03991944
2001-05-11 00:00:00+00:00,-0.01408357
2001-05-14 00:00:00+00:00,-0.08857147
2001-05-15 00:00:00+00:00,0.05048182
2001-05-16 00:00:00+00:00,-0.00046385
2001-05-17 00:00:00+00:00,0.03671099
2001-05-18 00:00:00+00:00,-0.00206290
2001-05-21 00:00:00+00:00,0.00749037
2001-05-22 00:00:00+00:00,-0.01767189
2001-05-23 00:00:00+00:00,-0.02052397
2001-05-24 00:00:00+00:00,0.03714101
2001-05-25 00:00:00+00:00,0.01549383
2001-05-29 00:00:00+00:00,0.00060213
2001-05-30 00:00:00+00:00,-0.03870656
2001-05-31 00:00:00+00:00,-0.00471032
2001-06-01 00:00:00+00:00,-0.00715822
2001-06-04 00:00:00+00:00,-0.00009958
2001-06-05 00:00:00+00:00,-0.03228625
2001-06-06 00:00:00+00:00,-0.02916699
2001-06-07 00:00:00+00:00,-0.01855433
2001-06-08 00:00:00+00:00,0.00485144
2001-06-11 00:00:00+00:00,-0.01239618
2001-06-12 00:00:00+00:00,-0.03824005
2001-06-13 00:00:00+00:00,-0.01368919
2001-06-14 00:00:00+00:00,0.01098421
2001-06-15 00:00:00+00:00,0.01637709
2001-06-18 00:00:00+00:00,0.01083177
2001-06-19 00:00:00+00:00,0.00849007
2001-06-20 00:00:00+00:00,0.03881004
2001-06-21 00:00:00+00:00,-0.02132879
2001-06-22 00:00:00+00:00,-0.01093286
2001-06-25 00:00:00+00:00,-0.01309473
2001-06-26 00:00:00+00:00,-0.00666427
2001-06-27 00:00:00+00:00,-0.01322317
2001-06-28 00:00:00+00:00,-0.04291638
2001-06-29 00:00:00+00:00,0.01648543
2001-07-02 00:00:00+00:00,0.00501235
2001-07-03 00:00:00+00:00,-0.04836811
2001-07-05 00:00:00+00:00,-0.01037621
2001-07-06 00:00:00+00:00,-0.02412708
2001-07-09 00:00:00+00:00,-0.00240792
2001-07-10 00:00:00+00:00,-0.04301024
2001-07-11 00:00:00+00:00,0.00339302
2001-07-12 00:00:00+00:00,0.00108558
2001-07-13 00:00:00+00:00,-0.03676854
2001-07-16 00:00:00+00:00,-0.03583015
2001-07-17 00:00:00+00:00,-0.07390185
2001-07-18 00:00:00+00:00,-0.01615183
2001-07-19 00:00:00+00:00,-0.03394613
2001-07-20 00:00:00+00:00,-0.12788607
2001-07-23 00:00:00+00:00,-0.01600857
2001-07-24 00:00:00+00:00,-0.00961583
2001-07-25 00:00:00+00:00,-0.01601701
2001-07-26 00:00:00+00:00,-0.01721024
2001-07-27 00:00:00+00:00,-0.04359297
2001-07-30 00:00:00+00:00,-0.07975684
2001-07-31 00:00:00+00:00,0.11173454
2001-08-01 00:00:00+00:00,0.03668499
2001-08-02 00:00:00+00:00,0.05303980
2001-08-03 00:00:00+00:00,0.01933031
2001-08-06 00:00:00+00:00,-0.06812568
2001-08-07 00:00:00+00:00,-0.10708155
2001-08-08 00:00:00+00:00,-0.00576541
2001-08-09 00:00:00+00:00,0.04489530
2001-08-10 00:00:00+00:00,0.09236141
2001-08-13 00:00:00+00:00,-0.01362288
2001-08-14 00:00:00+00:00,-0.09326332
2001-08-15 00:00:00+00:00,-0.04546197
2001-08-16 00:00:00+00:00,0.01348814
2001-08-17 00:00:00+00:00,0.03134245
2001-08-20 00:00:00+00:00,-0.02259308
2001-08-21 00:00:00+00:00,0.00861638
2001-08-22 00:00:00+00:00,0.01215644
2001-08-23 00:00:00+00:00,-0.02903711
2001-08-24 00:00:00+00:00,0.02690872
2001-08-27 00:00:00+00:00,-0.01016046
2001-08-28 00:00:00+00:00,0.11276361
2001-08-29 00:00:00+00:00,-0.00057164
2001-08-30 00:00:00+00:00,-0.05896498
2001-08-31 00:00:00+00:00,0.02272515
2001-09-04 00:00:00+00:00,0.00650021
2001-09-05 00:00:00+00:00,0.01551899
2001-09-06 00:00:00+00:00,-0.01546208
2001-09-07 00:00:00+00:00,-0.00740316
2001-09-10 00:00:00+00:00,0.00947919
2001-09-17 00:00:00+00:00,0.02388831
2001-09-18 00:00:00+00:00,-0.00006833
2001-09-19 00:00:00+00:00,-0.01069983
2001-09-20 00:00:00+00:00,-0.03016781
2001-09-21 00:00:00+00:00,-0.02001649
2001-09-24 00:00:00+00:00,-0.02495104
2001-09-25 00:00:00+00:00,-0.02326575
2001-09-26 00:00:00+00:00,-0.06324790
2001-09-27 00:00:00+00:00,-0.03657560
2001-09-28 00:00:00+00:00,-0.06059076
2001-10-01 00:00:00+00:00,-0.08956024
2001-10-02 00:00:00+00:00,0.03054776
2001-10-03 00:00:00+00:00,-0.26122540
2001-10-04 00:00:00+00:00,-0.00011600
2001-10-05 00:00:00+00:00,0.03800717
2001-10-08 00:00:00+00:00,-0.00788578
2001-10-09 00:00:00+00:00,-0.02409404
2001-10-10 00:00:00+00:00,0.01742730
2001-10-11 00:00:00+00:00,0.04046204
2001-10-12 00:00:00+00:00,0.02147324
2001-10-15 00:00:00+00:00,0.02349110
2001-10-16 00:00:00+00:00,-0.12233864
2001-10-17 00:00:00+00:00,-0.02970235
2001-10-18 00:00:00+00:00,-0.03254816
2001-10-19 00:00:00+00:00,-0.04346127
2001-10-22 00:00:00+00:00,-0.01475761
2001-10-23 00:00:00+00:00,0.03817066
2001-10-24 00:00:00+00:00,-0.04011517
2001-10-25 00:00:00+00:00,0.01558411
2001-10-26 00:00:00+00:00,0.13851467
2001-10-29 00:00:00+00:00,0.02321025
2001-10-30 00:00:00+00:00,-0.09809455
2001-10-31 00:00:00+00:00,-0.08253580
2001-11-01 00:00:00+00:00,0.00368111
2001-11-02 00:00:00+00:00,0.11345311
2001-11-05 00:00:00+00:00,-0.04399174
2001-11-06 00:00:00+00:00,-0.01475661
2001-11-07 00:00:00+00:00,-0.00164231
2001-11-08 00:00:00+00:00,0.00758659
2001-11-09 00:00:00+00:00,-0.00317321
2001-11-12 00:00:00+00:00,0.06133821
2001-11-13 00:00:00+00:00,-0.12275904
2001-11-14 00:00:00+00:00,0.02497225
2001-11-15 00:00:00+00:00,0.04346572
2001-11-16 00:00:00+00:00,0.09791239
2001-11-19 00:00:00+00:00,-0.01794503
2001-11-20 00:00:00+00:00,-0.05187855
2001-11-21 00:00:00+00:00,0.02882129
2001-11-26 00:00:00+00:00,-0.01503526
2001-11-27 00:00:00+00:00,0.01715877
2001-11-28 00:00:00+00:00,0.00510552
2001-11-29 00:00:00+00:00,-0.00218527
2001-11-30 00:00:00+00:00,0.04566326
2001-12-03 00:00:00+00:00,0.03156237
2001-12-04 00:00:00+00:00,0.01306513
2001-12-05 00:00:00+00:00,0.01207715
2001-12-06 00:00:00+00:00,0.05971828
2001-12-07 00:00:00+00:00,0.06181101
2001-12-10 00:00:00+00:00,0.02686721
2001-12-11 00:00:00+00:00,-0.07040027
2001-12-12 00:00:00+00:00,-0.06369714
2001-12-13 00:00:00+00:00,0.03568210
2001-12-14 00:00:00+00:00,0.03419036
2001-12-17 00:00:00+00:00,0.01931526
2001-12-18 00:00:00+00:00,-0.00985059
2001-12-19 00:00:00+00:00,-0.01365997
2001-12-20 00:00:00+00:00,-0.00631908
2001-12-21 00:00:00+00:00,0.03732790
2001-12-26 00:00:00+00:00,0.03208534
2001-12-27 00:00:00+00:00,0.02825467
2001-12-28 00:00:00+00:00,0.03091664
2001-12-31 00:00:00+00:00,-0.00338385
2002-01-02 00:00:00+00:00,-0.02013595
2002-01-03 00:00:00+00:00,-0.00870298
2002-01-04 00:00:00+00:00,-0.02233541
2002-01-07 00:00:00+00:00,0.20089327
2002-01-08 00:00:00+00:00,0.03291606
2002-01-09 00:00:00+00:00,0.01845993
2002-01-10 00:00:00+00:00,0.00679486
2002-01-11 00:00:00+00:00,-0.01453288
2002-01-14 00:00:00+00:00,-0.01602138
2002-01-15 00:00:00+00:00,-0.07406989
2002-01-16 00:00:00+00:00,0.05304049
2002-01-17 00:00:00+00:00,-0.02127692
2002-01-18 00:00:00+00:00,-0.02697294
2002-01-22 00:00:00+00:00,-0.08133616
2002-01-23 00:00:00+00:00,-0.07296629
2002-01-24 00:00:00+00:00,-0.00792521
2002-01-25 00:00:00+00:00,0.03209615
2002-01-28 00:00:00+00:00,-0.05755510
2002-01-29 00:00:00+00:00,-0.03193332
2002-01-30 00:00:00+00:00,0.00717399
2002-01-31 00:00:00+00:00,-0.01809774
2002-02-01 00:00:00+00:00,0.00531600
2002-02-04 00:00:00+00:00,0.02151771
2002-02-05 00:00:00+00:00,-0.00611982
2002-02-06 00:00:00+00:00,-0.01163137
2002-02-07 00:00:00+00:00,0.02767123
2002-02-08 00:00:00+00:00,-0.01074083
2002-02-11 00:00:00+00:00,-0.01681445
2002-02-12 00:00:00+00:00,0.01067803
2002-02-13 00:00:00+00:00,0.10512424
2002-02-14 00:00:00+00:00,-0.03280098
2002-02-15 00:00:00+00:00,-0.04173784
2002-02-19 00:00:00+00:00,-0.01938266
2002-02-20 00:00:00+00:00,-0.02743697
2002-02-21 00:00:00+00:00,0.02016663
2002-02-22 00:00:00+00:00,-0.02124076
2002-02-25 00:00:00+00:00,0.02666759
2002-02-26 00:00:00+00:00,0.02808607
2002-02-27 00:00:00+00:00,0.00345227
2002-02-28 00:00:00+00:00,-0.05359095
2002-03-01 00:00:00+00:00,0.01176176
2002-03-04 00:00:00+00:00,-0.00278572
2002-03-05 00:00:00+00:00,-0.04976918
2002-03-06 00:00:00+00:00,-0.00561439
2002-03-07 00:00:00+00:00,0.00901141
2002-03-08 00:00:00+00:00,0.05681784
2002-03-11 00:00:00+00:00,0.00738119
2002-03-12 00:00:00+00:00,-0.01956488
2002-03-13 00:00:00+00:00,-0.04425136
2002-03-14 00:00:00+00:00,0.02026284
2002-03-15 00:00:00+00:00,0.01079277
2002-03-18 00:00:00+00:00,0.02699358
2002-03-19 00:00:00+00:00,0.00524132
2002-03-20 00:00:00+00:00,0.01589372
2002-03-21 00:00:00+00:00,-0.00275136
2002-03-22 00:00:00+00:00,0.01870195
2002-03-25 00:00:00+00:00,0.08361088
2002-03-26 00:00:00+00:00,-0.02327897
2002-03-27 00:00:00+00:00,-0.01998284
2002-03-28 00:00:00+00:00,0.00195431
2002-04-01 00:00:00+00:00,0.00889485
2002-04-02 00:00:00+00:00,-0.00343295
2002-04-03 00:00:00+00:00,-0.10138694
2002-04-04 00:00:00+00:00,-0.05007085
2002-04-05 00:00:00+00:00,0.00543611
2002-04-08 00:00:00+00:00,0.00542108
2002-04-09 00:00:00+00:00,0.00540642
2002-04-10 00:00:00+00:00,0.00813909
2002-04-11 00:00:00+00:00,0.04640868
2002-04-12 00:00:00+00:00,-0.02149304
2002-04-15 00:00:00+00:00,-0.00550835
2002-04-16 00:00:00+00:00,0.00341954
2002-04-17 00:00:00+00:00,-0.00362006
2002-04-18 00:00:00+00:00,0.04759353
2002-04-19 00:00:00+00:00,-0.01889624
2002-04-22 00:00:00+00:00,-0.01987582
2002-04-23 00:00:00+00:00,0.00232560
2002-04-24 00:00:00+00:00,-0.00010294
2002-04-25 00:00:00+00:00,-0.02161084
2002-04-26 00:00:00+00:00,-0.00119370
2002-04-29 00:00:00+00:00,-0.02191486
2002-04-30 00:00:00+00:00,-0.03759055
2002-05-01 00:00:00+00:00,-0.02485820
2002-05-02 00:00:00+00:00,-0.01562698
2002-05-03 00:00:00+00:00,0.01742468
2002-05-06 00:00:00+00:00,0.02239931
2002-05-07 00:00:00+00:00,0.01609313
2002-05-08 00:00:00+00:00,0.00548254
2002-05-09 00:00:00+00:00,-0.03631603
2002-05-10 00:00:00+00:00,0.00840630
2002-05-13 00:00:00+00:00,-0.02778850
2002-05-14 00:00:00+00:00,0.02252501
2002-05-15 00:00:00+00:00,0.08488178
2002-05-16 00:00:00+00:00,0.01076579
2002-05-17 00:00:00+00:00,0.02327432
2002-05-20 00:00:00+00:00,0.04355388
2002-05-21 00:00:00+00:00,-0.06593450
2002-05-22 00:00:00+00:00,-0.04981308
2002-05-23 00:00:00+00:00,-0.03888466
2002-05-24 00:00:00+00:00,-0.01705265
