Date,SHATZ
2008-03-27 00:00:00+00:00,0.00162804
2008-03-28 00:00:00+00:00,-0.00181809
2008-03-31 00:00:00+00:00,0.00335217
2008-04-01 00:00:00+00:00,-0.00277499
2008-04-02 00:00:00+00:00,-0.00258745
2008-04-03 00:00:00+00:00,0.00230293
2008-04-04 00:00:00+00:00,0.00067098
2008-04-07 00:00:00+00:00,-0.00268302
2008-04-08 00:00:00+00:00,0.00009595
2008-04-09 00:00:00+00:00,0.00100739
2008-04-10 00:00:00+00:00,0.00201371
2008-04-11 00:00:00+00:00,0.00191598
2008-04-14 00:00:00+00:00,0.00038283
2008-04-15 00:00:00+00:00,-0.00301450
2008-04-16 00:00:00+00:00,-0.00383344
2008-04-17 00:00:00+00:00,-0.00384043
2008-04-18 00:00:00+00:00,-0.00692507
2008-04-21 00:00:00+00:00,0.00279842
2008-04-22 00:00:00+00:00,-0.00424035
2008-04-23 00:00:00+00:00,0.00193125
2008-04-24 00:00:00+00:00,-0.00053058
2008-04-25 00:00:00+00:00,0.00077198
2008-04-28 00:00:00+00:00,0.00096460
2008-04-29 00:00:00+00:00,0.00255496
2008-04-30 00:00:00+00:00,-0.00009630
2008-05-02 00:00:00+00:00,-0.00293721
2008-05-05 00:00:00+00:00,0.00004822
2008-05-06 00:00:00+00:00,0.00241080
2008-05-07 00:00:00+00:00,-0.00081876
2008-05-08 00:00:00+00:00,0.00264971
2008-05-09 00:00:00+00:00,0.00206900
2008-05-12 00:00:00+00:00,-0.00211538
2008-05-13 00:00:00+00:00,-0.00365771
2008-05-14 00:00:00+00:00,-0.00313389
2008-05-15 00:00:00+00:00,-0.00357315
2008-05-16 00:00:00+00:00,0.00082221
2008-05-19 00:00:00+00:00,-0.00145040
2008-05-20 00:00:00+00:00,0.00062893
2008-05-21 00:00:00+00:00,-0.00435245
2008-05-22 00:00:00+00:00,-0.00353716
2008-05-23 00:00:00+00:00,0.00029121
2008-05-26 00:00:00+00:00,-0.00072787
2008-05-27 00:00:00+00:00,0.00019417
2008-05-28 00:00:00+00:00,-0.00033979
2008-05-29 00:00:00+00:00,-0.00417541
2008-05-30 00:00:00+00:00,0.00107020
2008-06-02 00:00:00+00:00,0.00179891
2008-06-03 00:00:00+00:00,-0.00301263
2008-06-04 00:00:00+00:00,0.00253054
2008-06-05 00:00:00+00:00,-0.00961118
2008-06-06 00:00:00+00:00,-0.00117085
2008-06-09 00:00:00+00:00,-0.00253832
2008-06-10 00:00:00+00:00,0.00136852
2008-06-11 00:00:00+00:00,0.00175833
2008-06-12 00:00:00+00:00,-0.00165918
2008-06-13 00:00:00+00:00,-0.00332112
2008-06-16 00:00:00+00:00,-0.00195685
2008-06-17 00:00:00+00:00,0.00166495
2008-06-18 00:00:00+00:00,0.00097857
2008-06-19 00:00:00+00:00,-0.00176056
2008-06-20 00:00:00+00:00,0.00435890
2008-06-23 00:00:00+00:00,0.00171082
2008-06-24 00:00:00+00:00,-0.00048838
2008-06-25 00:00:00+00:00,-0.00087882
2008-06-26 00:00:00+00:00,0.00444575
2008-06-27 00:00:00+00:00,0.00121874
2008-06-30 00:00:00+00:00,-0.00531215
2008-07-01 00:00:00+00:00,-0.00019546
2008-07-02 00:00:00+00:00,-0.00224818
2008-07-03 00:00:00+00:00,0.00572379
2008-07-04 00:00:00+00:00,0.00292683
2008-07-07 00:00:00+00:00,0.00146149
2008-07-08 00:00:00+00:00,-0.00024342
2008-07-09 00:00:00+00:00,-0.00077901
2008-07-10 00:00:00+00:00,0.00107155
2008-07-11 00:00:00+00:00,-0.00092493
2008-07-14 00:00:00+00:00,0.00082794
2008-07-15 00:00:00+00:00,0.00272612
2008-07-16 00:00:00+00:00,-0.00087510
2008-07-17 00:00:00+00:00,-0.00131323
2008-07-18 00:00:00+00:00,-0.00584027
2008-07-21 00:00:00+00:00,-0.00395334
2008-07-22 00:00:00+00:00,0.00146685
2008-07-23 00:00:00+00:00,-0.00024428
2008-07-24 00:00:00+00:00,0.00644972
2008-07-25 00:00:00+00:00,0.00009743
2008-07-28 00:00:00+00:00,0.00248429
2008-07-29 00:00:00+00:00,0.00053520
2008-07-30 00:00:00+00:00,0.00111879
2008-07-31 00:00:00+00:00,0.00150712
2008-08-01 00:00:00+00:00,-0.00004858
2008-08-04 00:00:00+00:00,0.00072883
2008-08-05 00:00:00+00:00,0.00004857
2008-08-06 00:00:00+00:00,0.00087430
2008-08-07 00:00:00+00:00,0.00480676
2008-08-08 00:00:00+00:00,0.00198634
2008-08-11 00:00:00+00:00,-0.00164569
2008-08-12 00:00:00+00:00,0.00193770
2008-08-13 00:00:00+00:00,0.00130675
2008-08-14 00:00:00+00:00,-0.00048370
2008-08-15 00:00:00+00:00,0.00067741
2008-08-18 00:00:00+00:00,0.00087070
2008-08-19 00:00:00+00:00,0.00101542
2008-08-20 00:00:00+00:00,-0.00135338
2008-08-21 00:00:00+00:00,-0.00328884
2008-08-22 00:00:00+00:00,-0.00198595
2008-08-25 00:00:00+00:00,0.00446039
2008-08-26 00:00:00+00:00,0.00096759
2008-08-27 00:00:00+00:00,-0.00401432
2008-08-28 00:00:00+00:00,-0.00159907
2008-08-29 00:00:00+00:00,0.00121205
2008-09-01 00:00:00+00:00,0.00295614
2008-09-02 00:00:00+00:00,-0.00232322
2008-09-03 00:00:00+00:00,-0.00043609
2008-09-04 00:00:00+00:00,0.00494426
2008-09-05 00:00:00+00:00,0.00332819
2008-09-08 00:00:00+00:00,-0.00375650
2008-09-09 00:00:00+00:00,0.00612786
2008-09-10 00:00:00+00:00,-0.00019281
2008-09-11 00:00:00+00:00,0.00019283
2008-09-12 00:00:00+00:00,-0.00327774
2008-09-15 00:00:00+00:00,0.00975280
2008-09-16 00:00:00+00:00,0.00038438
2008-09-17 00:00:00+00:00,0.00182543
2008-09-18 00:00:00+00:00,-0.00086389
2008-09-19 00:00:00+00:00,-0.01219571
2008-09-22 00:00:00+00:00,-0.00048309
2008-09-23 00:00:00+00:00,0.00473544
2008-09-24 00:00:00+00:00,0.00414578
2008-09-25 00:00:00+00:00,-0.00317506
2008-09-26 00:00:00+00:00,0.00607112
2008-09-29 00:00:00+00:00,0.00807033
2008-09-30 00:00:00+00:00,-0.00239223
2008-10-01 00:00:00+00:00,0.00296992
2008-10-02 00:00:00+00:00,0.00363515
2008-10-03 00:00:00+00:00,-0.00085939
2008-10-06 00:00:00+00:00,0.00926634
2008-10-07 00:00:00+00:00,-0.00389864
2008-10-08 00:00:00+00:00,0.00400152
2008-10-09 00:00:00+00:00,-0.00180643
2008-10-10 00:00:00+00:00,0.00161774
2008-10-13 00:00:00+00:00,-0.00560996
2008-10-14 00:00:00+00:00,-0.00152563
2008-10-15 00:00:00+00:00,0.00295816
2008-10-16 00:00:00+00:00,0.00762268
2008-10-17 00:00:00+00:00,-0.00332226
2008-10-20 00:00:00+00:00,0.00209175
2008-10-21 00:00:00+00:00,0.00094980
2008-10-22 00:00:00+00:00,0.00308510
2008-10-23 00:00:00+00:00,0.00037913
2008-10-24 00:00:00+00:00,0.00483298
2008-10-27 00:00:00+00:00,0.00330875
2008-10-28 00:00:00+00:00,0.00047190
2008-10-29 00:00:00+00:00,0.00103793
2008-10-30 00:00:00+00:00,0.00301787
2008-10-31 00:00:00+00:00,-0.00338999
2008-11-03 00:00:00+00:00,0.00009433
2008-11-04 00:00:00+00:00,-0.00047161
2008-11-05 00:00:00+00:00,0.00084926
2008-11-06 00:00:00+00:00,0.00278276
2008-11-07 00:00:00+00:00,0.00103622
2008-11-10 00:00:00+00:00,0.00084746
2008-11-11 00:00:00+00:00,0.00197675
2008-11-12 00:00:00+00:00,0.00282141
2008-11-13 00:00:00+00:00,-0.00009392
2008-11-14 00:00:00+00:00,0.00183150
2008-11-17 00:00:00+00:00,0.00089147
2008-11-18 00:00:00+00:00,-0.00046898
2008-11-19 00:00:00+00:00,-0.00018763
2008-11-20 00:00:00+00:00,0.00398705
2008-11-21 00:00:00+00:00,-0.00107678
2008-11-24 00:00:00+00:00,-0.00304478
2008-11-25 00:00:00+00:00,-0.00211129
2008-11-26 00:00:00+00:00,0.00131511
2008-11-27 00:00:00+00:00,-0.00056327
2008-11-28 00:00:00+00:00,0.00112667
2008-12-01 00:00:00+00:00,0.00333208
2008-12-02 00:00:00+00:00,0.00060921
2008-12-03 00:00:00+00:00,0.00084353
2008-12-04 00:00:00+00:00,0.00309206
2008-12-05 00:00:00+00:00,0.00224184
2008-12-08 00:00:00+00:00,-0.01063681
2008-12-09 00:00:00+00:00,-0.00206369
2008-12-10 00:00:00+00:00,0.00187802
2008-12-11 00:00:00+00:00,0.00318964
2008-12-12 00:00:00+00:00,-0.00398071
2008-12-15 00:00:00+00:00,0.00393996
2008-12-16 00:00:00+00:00,0.00154502
2008-12-17 00:00:00+00:00,0.00898288
2008-12-18 00:00:00+00:00,-0.00041927
2008-12-19 00:00:00+00:00,0.00041933
2008-12-22 00:00:00+00:00,0.00102483
2008-12-23 00:00:00+00:00,0.00121037
2008-12-29 00:00:00+00:00,0.00209370
2008-12-30 00:00:00+00:00,-0.00185925
2009-01-02 00:00:00+00:00,0.00037220
2009-01-05 00:00:00+00:00,0.00060468
2009-01-06 00:00:00+00:00,-0.00162745
2009-01-07 00:00:00+00:00,0.00293146
2009-01-08 00:00:00+00:00,0.00255541
2009-01-09 00:00:00+00:00,0.00190255
2009-01-12 00:00:00+00:00,0.00129792
2009-01-13 00:00:00+00:00,-0.00111173
2009-01-14 00:00:00+00:00,0.00088061
2009-01-15 00:00:00+00:00,-0.00194580
2009-01-16 00:00:00+00:00,0.00241165
2009-01-19 00:00:00+00:00,-0.00176024
2009-01-20 00:00:00+00:00,0.00037090
2009-01-21 00:00:00+00:00,0.00217845
2009-01-22 00:00:00+00:00,-0.00013890
2009-01-23 00:00:00+00:00,-0.00097231
2009-01-26 00:00:00+00:00,-0.00787511
2009-01-27 00:00:00+00:00,-0.00013951
2009-01-28 00:00:00+00:00,0.00223225
2009-01-29 00:00:00+00:00,0.00167224
2009-01-30 00:00:00+00:00,0.00116025
2009-02-02 00:00:00+00:00,0.00083488
2009-02-03 00:00:00+00:00,0.00037090
2009-02-04 00:00:00+00:00,0.00004635
2009-02-05 00:00:00+00:00,0.00227125
2009-02-06 00:00:00+00:00,0.00148148
2009-02-09 00:00:00+00:00,-0.00259079
2009-02-10 00:00:00+00:00,-0.00060213
2009-02-11 00:00:00+00:00,0.00375243
2009-02-12 00:00:00+00:00,0.00226600
2009-02-13 00:00:00+00:00,-0.00083145
2009-02-16 00:00:00+00:00,0.00337354
2009-02-17 00:00:00+00:00,0.00262976
2009-02-18 00:00:00+00:00,-0.00317987
2009-02-19 00:00:00+00:00,-0.00424648
2009-02-20 00:00:00+00:00,0.00185005
2009-02-23 00:00:00+00:00,0.00050834
2009-02-24 00:00:00+00:00,0.00083175
2009-02-25 00:00:00+00:00,0.00157044
2009-02-26 00:00:00+00:00,-0.00350854
2009-02-27 00:00:00+00:00,0.00161835
2009-03-02 00:00:00+00:00,0.00281807
2009-03-03 00:00:00+00:00,0.00115319
2009-03-04 00:00:00+00:00,-0.00018441
2009-03-05 00:00:00+00:00,-0.00147554
2009-03-06 00:00:00+00:00,0.00064602
2009-03-09 00:00:00+00:00,-0.00452071
2009-03-10 00:00:00+00:00,-0.00166443
2009-03-11 00:00:00+00:00,-0.00203600
2009-03-12 00:00:00+00:00,0.00231599
2009-03-13 00:00:00+00:00,0.00032380
2009-03-16 00:00:00+00:00,-0.00101748
2009-03-17 00:00:00+00:00,-0.00268382
2009-03-18 00:00:00+00:00,0.00055602
2009-03-19 00:00:00+00:00,0.00046322
2009-03-20 00:00:00+00:00,0.00296392
2009-03-23 00:00:00+00:00,-0.00087861
2009-03-24 00:00:00+00:00,-0.00286785
2009-03-25 00:00:00+00:00,-0.00064842
2009-03-26 00:00:00+00:00,-0.00027796
2009-03-27 00:00:00+00:00,0.00463328
2009-03-30 00:00:00+00:00,0.00152545
2009-03-31 00:00:00+00:00,0.00143220
2009-04-01 00:00:00+00:00,-0.00027702
2009-04-02 00:00:00+00:00,-0.00789583
2009-04-03 00:00:00+00:00,-0.00343021
2009-04-06 00:00:00+00:00,-0.00000000
2009-04-07 00:00:00+00:00,0.00111400
2009-04-08 00:00:00+00:00,0.00171638
2009-04-09 00:00:00+00:00,0.00111245
2009-04-14 00:00:00+00:00,0.00078758
2009-04-15 00:00:00+00:00,0.00217673
2009-04-16 00:00:00+00:00,-0.00148038
2009-04-17 00:00:00+00:00,-0.00361094
2009-04-20 00:00:00+00:00,0.00333905
2009-04-21 00:00:00+00:00,-0.00060191
2009-04-22 00:00:00+00:00,-0.00222335
2009-04-23 00:00:00+00:00,0.00055643
2009-04-24 00:00:00+00:00,0.00236418
2009-04-27 00:00:00+00:00,0.00055558
2009-04-28 00:00:00+00:00,0.00185159
2009-04-29 00:00:00+00:00,0.00032374
2009-04-30 00:00:00+00:00,-0.00124850
2009-05-04 00:00:00+00:00,-0.00161955
2009-05-05 00:00:00+00:00,0.00138953
2009-05-06 00:00:00+00:00,0.00106427
2009-05-07 00:00:00+00:00,-0.00157240
2009-05-08 00:00:00+00:00,0.00240652
2009-05-11 00:00:00+00:00,-0.00073964
2009-05-12 00:00:00+00:00,-0.00184980
2009-05-13 00:00:00+00:00,0.00328612
2009-05-14 00:00:00+00:00,0.00069313
2009-05-15 00:00:00+00:00,0.00004619
2009-05-18 00:00:00+00:00,0.00138568
2009-05-19 00:00:00+00:00,-0.00309255
2009-05-20 00:00:00+00:00,-0.00115570
2009-05-21 00:00:00+00:00,0.00277521
2009-05-22 00:00:00+00:00,-0.00189376
2009-05-25 00:00:00+00:00,-0.00360594
2009-05-26 00:00:00+00:00,0.00064836
2009-05-27 00:00:00+00:00,-0.00009259
2009-05-28 00:00:00+00:00,0.00083341
2009-05-29 00:00:00+00:00,0.00249894
2009-06-01 00:00:00+00:00,-0.00013867
2009-06-02 00:00:00+00:00,0.00087829
2009-06-03 00:00:00+00:00,0.00046209
2009-06-04 00:00:00+00:00,-0.00559021
2009-06-05 00:00:00+00:00,-0.00469244
2009-06-08 00:00:00+00:00,-0.00214352
2009-06-09 00:00:00+00:00,0.00102626
2009-06-10 00:00:00+00:00,-0.00027962
2009-06-11 00:00:00+00:00,-0.00195759
2009-06-12 00:00:00+00:00,0.00167957
2009-06-15 00:00:00+00:00,0.00289017
2009-06-16 00:00:00+00:00,0.00074477
2009-06-17 00:00:00+00:00,0.00232656
2009-06-18 00:00:00+00:00,-0.00167317
2009-06-19 00:00:00+00:00,0.00204461
2009-06-22 00:00:00+00:00,-0.00013926
2009-06-23 00:00:00+00:00,-0.00055690
2009-06-24 00:00:00+00:00,0.00250673
2009-06-25 00:00:00+00:00,0.00241053
2009-06-26 00:00:00+00:00,-0.00027780
2009-06-29 00:00:00+00:00,-0.00148182
2009-06-30 00:00:00+00:00,0.00009268
2009-07-01 00:00:00+00:00,0.00083411
2009-07-02 00:00:00+00:00,0.00440039
2009-07-03 00:00:00+00:00,-0.00018488
2009-07-06 00:00:00+00:00,0.00110936
2009-07-07 00:00:00+00:00,-0.00046198
2009-07-08 00:00:00+00:00,0.00060071
2009-07-09 00:00:00+00:00,-0.00138543
2009-07-10 00:00:00+00:00,0.00129396
2009-07-13 00:00:00+00:00,-0.00036946
2009-07-14 00:00:00+00:00,-0.00101621
2009-07-15 00:00:00+00:00,-0.00120159
2009-07-16 00:00:00+00:00,0.00138728
2009-07-17 00:00:00+00:00,-0.00064695
2009-07-20 00:00:00+00:00,-0.00244996
2009-07-21 00:00:00+00:00,0.00074002
2009-07-22 00:00:00+00:00,0.00009245
2009-07-23 00:00:00+00:00,-0.00138696
2009-07-24 00:00:00+00:00,-0.00138793
2009-07-27 00:00:00+00:00,-0.00138857
2009-07-28 00:00:00+00:00,0.00166728
2009-07-29 00:00:00+00:00,-0.00009256
2009-07-30 00:00:00+00:00,-0.00083310
2009-07-31 00:00:00+00:00,0.00300912
2009-08-03 00:00:00+00:00,-0.00346709
2009-08-04 00:00:00+00:00,-0.00175918
2009-08-05 00:00:00+00:00,-0.00143652
2009-08-06 00:00:00+00:00,-0.00069554
2009-08-07 00:00:00+00:00,-0.00482352
2009-08-10 00:00:00+00:00,0.00167356
2009-08-11 00:00:00+00:00,0.00260102
2009-08-12 00:00:00+00:00,0.00115972
2009-08-13 00:00:00+00:00,0.00222552
2009-08-14 00:00:00+00:00,0.00273262
2009-08-17 00:00:00+00:00,0.00009250
2009-08-18 00:00:00+00:00,-0.00018501
2009-08-19 00:00:00+00:00,0.00120270
2009-08-20 00:00:00+00:00,0.00036984
2009-08-21 00:00:00+00:00,-0.00337401
2009-08-24 00:00:00+00:00,0.00125000
2009-08-25 00:00:00+00:00,0.00148045
2009-08-26 00:00:00+00:00,0.00143319
2009-08-27 00:00:00+00:00,0.00064677
2009-08-28 00:00:00+00:00,0.00027712
2009-08-31 00:00:00+00:00,0.00055395
2009-09-01 00:00:00+00:00,0.00129288
2009-09-02 00:00:00+00:00,0.00147656
2009-09-03 00:00:00+00:00,0.00115271
2009-09-04 00:00:00+00:00,-0.00419355
2009-09-07 00:00:00+00:00,0.00152714
2009-09-08 00:00:00+00:00,-0.00018499
2009-09-09 00:00:00+00:00,-0.00596642
2009-09-10 00:00:00+00:00,0.00074016
2009-09-11 00:00:00+00:00,0.00036977
2009-09-14 00:00:00+00:00,-0.00157066
2009-09-15 00:00:00+00:00,-0.00055479
2009-09-16 00:00:00+00:00,-0.00009249
2009-09-17 00:00:00+00:00,-0.00138741
2009-09-18 00:00:00+00:00,0.00027767
2009-09-21 00:00:00+00:00,0.00101800
2009-09-22 00:00:00+00:00,-0.00060124
2009-09-23 00:00:00+00:00,0.00055502
2009-09-24 00:00:00+00:00,0.00249688
2009-09-25 00:00:00+00:00,-0.00073889
2009-09-28 00:00:00+00:00,0.00009240
2009-09-29 00:00:00+00:00,-0.00143207
2009-09-30 00:00:00+00:00,-0.00036975
2009-10-01 00:00:00+00:00,0.00134061
2009-10-02 00:00:00+00:00,0.00073910
2009-10-05 00:00:00+00:00,-0.00009235
2009-10-06 00:00:00+00:00,-0.00046179
2009-10-07 00:00:00+00:00,0.00013858
2009-10-08 00:00:00+00:00,0.00000000
2009-10-09 00:00:00+00:00,-0.00494318
2009-10-12 00:00:00+00:00,0.00175975
2009-10-13 00:00:00+00:00,0.00166566
2009-10-14 00:00:00+00:00,-0.00166436
2009-10-15 00:00:00+00:00,-0.00185082
2009-10-16 00:00:00+00:00,-0.00083360
2009-10-19 00:00:00+00:00,-0.00064860
2009-10-20 00:00:00+00:00,0.00203902
2009-10-21 00:00:00+00:00,-0.00097222
2009-10-22 00:00:00+00:00,0.00069473
2009-10-23 00:00:00+00:00,-0.00074081
2009-10-26 00:00:00+00:00,0.00115784
2009-10-27 00:00:00+00:00,0.00231428
2009-10-28 00:00:00+00:00,0.00078595
2009-10-29 00:00:00+00:00,-0.00235696
2009-10-30 00:00:00+00:00,0.00272996
2009-11-02 00:00:00+00:00,-0.00041590
2009-11-03 00:00:00+00:00,0.00055463
2009-11-04 00:00:00+00:00,-0.00101649
2009-11-05 00:00:00+00:00,0.00013868
2009-11-06 00:00:00+00:00,0.00147915
2009-11-09 00:00:00+00:00,0.00115473
2009-11-10 00:00:00+00:00,0.00055399
2009-11-11 00:00:00+00:00,0.00041540
2009-11-12 00:00:00+00:00,0.00078446
2009-11-13 00:00:00+00:00,0.00032288
2009-11-16 00:00:00+00:00,0.00083018
2009-11-17 00:00:00+00:00,0.00050712
2009-11-18 00:00:00+00:00,0.00027656
2009-11-19 00:00:00+00:00,0.00082961
2009-11-20 00:00:00+00:00,-0.00147431
2009-11-23 00:00:00+00:00,-0.00078381
2009-11-24 00:00:00+00:00,0.00078406
2009-11-25 00:00:00+00:00,-0.00092204
2009-11-26 00:00:00+00:00,0.00355150
2009-11-27 00:00:00+00:00,-0.00050654
2009-11-30 00:00:00+00:00,-0.00009237
2009-12-01 00:00:00+00:00,0.00073702
2009-12-02 00:00:00+00:00,0.00023024
2009-12-03 00:00:00+00:00,-0.00170342
2009-12-04 00:00:00+00:00,-0.00612734
2009-12-07 00:00:00+00:00,0.00157604
2009-12-08 00:00:00+00:00,0.00426222
2009-12-09 00:00:00+00:00,-0.01049420
2009-12-10 00:00:00+00:00,-0.00120153
2009-12-11 00:00:00+00:00,0.00471654
2009-12-14 00:00:00+00:00,0.00129528
2009-12-15 00:00:00+00:00,-0.00083214
2009-12-16 00:00:00+00:00,0.00184997
2009-12-17 00:00:00+00:00,0.00258756
2009-12-18 00:00:00+00:00,-0.00018459
2009-12-21 00:00:00+00:00,-0.00036921
2009-12-22 00:00:00+00:00,-0.00055391
2009-12-23 00:00:00+00:00,-0.00009234
2009-12-28 00:00:00+00:00,-0.00184698
2009-12-29 00:00:00+00:00,-0.00194112
2009-12-30 00:00:00+00:00,-0.00222058
2010-01-04 00:00:00+00:00,0.00009263
2010-01-05 00:00:00+00:00,0.00129672
2010-01-06 00:00:00+00:00,-0.00018513
2010-01-07 00:00:00+00:00,0.00046281
2010-01-08 00:00:00+00:00,-0.00037003
2010-01-11 00:00:00+00:00,0.00110957
2010-01-12 00:00:00+00:00,0.00078555
2010-01-13 00:00:00+00:00,0.00133955
2010-01-14 00:00:00+00:00,0.00083099
2010-01-15 00:00:00+00:00,0.00170727
2010-01-18 00:00:00+00:00,-0.00018443
2010-01-19 00:00:00+00:00,-0.00133727
2010-01-20 00:00:00+00:00,0.00221494
2010-01-21 00:00:00+00:00,0.00046096
2010-01-22 00:00:00+00:00,0.00064513
2010-01-25 00:00:00+00:00,0.00009213
2010-01-26 00:00:00+00:00,0.00013820
2010-01-27 00:00:00+00:00,-0.00041459
2010-01-28 00:00:00+00:00,0.00046077
2010-01-29 00:00:00+00:00,-0.00009213
2010-02-01 00:00:00+00:00,0.00023034
2010-02-02 00:00:00+00:00,-0.00018426
2010-02-03 00:00:00+00:00,0.00000000
2010-02-04 00:00:00+00:00,0.00230351
2010-02-05 00:00:00+00:00,0.00372757
2010-02-08 00:00:00+00:00,-0.00036751
2010-02-09 00:00:00+00:00,-0.00050545
2010-02-10 00:00:00+00:00,-0.00119491
2010-02-11 00:00:00+00:00,0.00000000
2010-02-12 00:00:00+00:00,0.00275913
2010-02-15 00:00:00+00:00,0.00009185
2010-02-16 00:00:00+00:00,0.00013776
2010-02-17 00:00:00+00:00,0.00036736
2010-02-18 00:00:00+00:00,-0.00036731
2010-02-19 00:00:00+00:00,-0.00045924
2010-02-22 00:00:00+00:00,0.00082683
2010-02-23 00:00:00+00:00,0.00211232
2010-02-24 00:00:00+00:00,0.00087164
2010-02-25 00:00:00+00:00,0.00188013
2010-02-26 00:00:00+00:00,-0.00050421
2010-03-01 00:00:00+00:00,0.00059565
2010-03-02 00:00:00+00:00,-0.00036643
2010-03-03 00:00:00+00:00,-0.00059557
2010-03-04 00:00:00+00:00,-0.00471936
2010-03-05 00:00:00+00:00,-0.00133505
2010-03-08 00:00:00+00:00,0.00009211
2010-03-09 00:00:00+00:00,-0.00110523
2010-03-10 00:00:00+00:00,-0.00105883
2010-03-11 00:00:00+00:00,-0.00115149
2010-03-12 00:00:00+00:00,-0.00036865
2010-03-15 00:00:00+00:00,0.00078352
2010-03-16 00:00:00+00:00,0.00069105
2010-03-17 00:00:00+00:00,0.00165792
2010-03-18 00:00:00+00:00,-0.00073628
2010-03-19 00:00:00+00:00,-0.00050638
2010-03-22 00:00:00+00:00,0.00147343
2010-03-23 00:00:00+00:00,0.00055213
2010-03-24 00:00:00+00:00,0.00009200
2010-03-25 00:00:00+00:00,-0.00091996
2010-03-26 00:00:00+00:00,-0.00027612
2010-03-29 00:00:00+00:00,0.00096654
2010-03-30 00:00:00+00:00,0.00064403
2010-03-31 00:00:00+00:00,0.00013797
2010-04-01 00:00:00+00:00,0.00078179
2010-04-06 00:00:00+00:00,-0.00133321
2010-04-07 00:00:00+00:00,0.00133407
2010-04-08 00:00:00+00:00,0.00170099
2010-04-09 00:00:00+00:00,-0.00243443
2010-04-12 00:00:00+00:00,-0.00110370
2010-04-13 00:00:00+00:00,0.00115027
2010-04-14 00:00:00+00:00,0.00087376
2010-04-15 00:00:00+00:00,0.00064353
2010-04-16 00:00:00+00:00,0.00234353
2010-04-19 00:00:00+00:00,0.00032134
