Date,EU-DJ-OIL
2018-04-19 00:00:00+00:00,0.00880389
2018-04-20 00:00:00+00:00,0.00240746
2018-04-23 00:00:00+00:00,0.00930651
2018-04-24 00:00:00+00:00,0.00535396
2018-04-25 00:00:00+00:00,-0.01065089
2018-04-26 00:00:00+00:00,0.02063397
2018-04-27 00:00:00+00:00,0.00205098
2018-04-30 00:00:00+00:00,0.00438596
2018-05-02 00:00:00+00:00,-0.00291121
2018-05-03 00:00:00+00:00,-0.00554745
2018-05-04 00:00:00+00:00,0.00939518
2018-05-07 00:00:00+00:00,0.01337987
2018-05-08 00:00:00+00:00,-0.01693456
2018-05-09 00:00:00+00:00,0.02277372
2018-05-10 00:00:00+00:00,-0.00713674
2018-05-11 00:00:00+00:00,0.00747556
2018-05-14 00:00:00+00:00,0.00913242
2018-05-15 00:00:00+00:00,0.00395928
2018-05-16 00:00:00+00:00,-0.00309859
2018-05-17 00:00:00+00:00,0.01384572
2018-05-18 00:00:00+00:00,0.00083612
2018-05-21 00:00:00+00:00,0.00027847
2018-05-22 00:00:00+00:00,-0.00194878
2018-05-23 00:00:00+00:00,-0.03096234
2018-05-24 00:00:00+00:00,-0.01007484
2018-05-25 00:00:00+00:00,-0.02064554
2018-05-28 00:00:00+00:00,-0.00831354
2018-05-29 00:00:00+00:00,0.00449102
2018-05-30 00:00:00+00:00,0.01788376
2018-05-31 00:00:00+00:00,0.00468521
2018-06-01 00:00:00+00:00,0.01224133
2018-06-04 00:00:00+00:00,-0.00662252
2018-06-05 00:00:00+00:00,-0.00408197
2018-06-06 00:00:00+00:00,0.00669383
2018-06-07 00:00:00+00:00,0.01879156
2018-06-08 00:00:00+00:00,0.06542051
2018-06-11 00:00:00+00:00,0.01294219
2018-06-13 00:00:00+00:00,-0.01486139
2018-06-14 00:00:00+00:00,0.01537569
2018-06-15 00:00:00+00:00,-0.02485714
2018-06-18 00:00:00+00:00,0.01025491
2018-06-19 00:00:00+00:00,-0.00319026
2018-06-20 00:00:00+00:00,-0.01018330
2018-06-21 00:00:00+00:00,-0.01028807
2018-06-22 00:00:00+00:00,0.03088803
2018-06-25 00:00:00+00:00,-0.02103140
2018-06-26 00:00:00+00:00,0.00058858
2018-06-27 00:00:00+00:00,0.02588235
2018-06-28 00:00:00+00:00,-0.00774083
2018-06-29 00:00:00+00:00,0.00751228
2018-07-02 00:00:00+00:00,-0.01003728
2018-07-03 00:00:00+00:00,0.01187717
2018-07-04 00:00:00+00:00,0.00257658
2018-07-05 00:00:00+00:00,0.00799543
2018-07-06 00:00:00+00:00,-0.00538244
2018-07-09 00:00:00+00:00,0.01566505
2018-07-10 00:00:00+00:00,0.00785193
2018-07-11 00:00:00+00:00,-0.05648303
2018-07-12 00:00:00+00:00,0.03568269
2018-07-13 00:00:00+00:00,0.00512528
2018-07-16 00:00:00+00:00,-0.01303116
2018-07-17 00:00:00+00:00,0.00000000
2018-07-18 00:00:00+00:00,0.00143513
2018-07-19 00:00:00+00:00,0.00057323
2018-07-20 00:00:00+00:00,0.01231739
2018-07-23 00:00:00+00:00,-0.01754386
2018-07-24 00:00:00+00:00,0.00892857
2018-07-25 00:00:00+00:00,-0.00428204
2018-07-26 00:00:00+00:00,0.01777523
2018-07-27 00:00:00+00:00,0.01239437
2018-07-30 00:00:00+00:00,0.01057318
2018-07-31 00:00:00+00:00,0.00908590
2018-08-01 00:00:00+00:00,-0.00791269
2018-08-02 00:00:00+00:00,0.00385039
2018-08-03 00:00:00+00:00,-0.01452055
2018-08-06 00:00:00+00:00,0.00444815
2018-08-07 00:00:00+00:00,0.01632992
2018-08-08 00:00:00+00:00,-0.00871460
2018-08-09 00:00:00+00:00,-0.00384615
2018-08-10 00:00:00+00:00,-0.01765030
2018-08-13 00:00:00+00:00,0.00000000
2018-08-14 00:00:00+00:00,-0.00533408
2018-08-15 00:00:00+00:00,-0.03076489
2018-08-16 00:00:00+00:00,0.00902737
2018-08-17 00:00:00+00:00,-0.00577201
2018-08-20 00:00:00+00:00,0.01219158
2018-08-21 00:00:00+00:00,0.01175796
2018-08-22 00:00:00+00:00,0.00793651
2018-08-23 00:00:00+00:00,0.00478065
2018-08-24 00:00:00+00:00,0.00923594
2018-08-27 00:00:00+00:00,0.00721021
2018-08-28 00:00:00+00:00,-0.00605727
2018-08-29 00:00:00+00:00,-0.00027701
2018-08-30 00:00:00+00:00,-0.00110834
2018-08-31 00:00:00+00:00,-0.01276006
2018-09-03 00:00:00+00:00,0.00533858
2018-09-04 00:00:00+00:00,-0.00419229
2018-09-05 00:00:00+00:00,-0.01936570
2018-09-06 00:00:00+00:00,-0.01030338
2018-09-07 00:00:00+00:00,-0.00607287
2018-09-10 00:00:00+00:00,0.00290951
2018-09-11 00:00:00+00:00,0.01506158
2018-09-12 00:00:00+00:00,0.01600457
2018-09-13 00:00:00+00:00,-0.00337553
2018-09-14 00:00:00+00:00,0.00141123
2018-09-17 00:00:00+00:00,0.00140924
2018-09-18 00:00:00+00:00,-0.01604730
2018-09-19 00:00:00+00:00,0.00486409
2018-09-20 00:00:00+00:00,0.00740319
2018-09-21 00:00:00+00:00,-0.00084794
2018-09-24 00:00:00+00:00,-0.00113154
2018-09-25 00:00:00+00:00,0.02520532
2018-09-26 00:00:00+00:00,0.00469613
2018-09-27 00:00:00+00:00,0.00274952
2018-09-28 00:00:00+00:00,-0.00191939
2018-10-01 00:00:00+00:00,0.00247253
2018-10-02 00:00:00+00:00,-0.00301452
2018-10-03 00:00:00+00:00,0.00384827
2018-10-04 00:00:00+00:00,-0.00136911
2018-10-05 00:00:00+00:00,-0.01480669
2018-10-08 00:00:00+00:00,-0.02115224
2018-10-09 00:00:00+00:00,0.01791299
2018-10-10 00:00:00+00:00,0.00111732
2018-10-11 00:00:00+00:00,-0.01729911
2018-10-12 00:00:00+00:00,-0.02214651
2018-10-15 00:00:00+00:00,0.01422764
2018-10-16 00:00:00+00:00,0.00372173
2018-10-17 00:00:00+00:00,-0.00827153
2018-10-18 00:00:00+00:00,-0.00805292
2018-10-19 00:00:00+00:00,-0.00144970
2018-10-22 00:00:00+00:00,-0.01248548
2018-10-23 00:00:00+00:00,-0.00911497
2018-10-24 00:00:00+00:00,-0.02077151
2018-10-25 00:00:00+00:00,0.00484848
2018-10-26 00:00:00+00:00,-0.01628468
2018-10-29 00:00:00+00:00,0.01992643
2018-10-30 00:00:00+00:00,-0.00060114
2018-10-31 00:00:00+00:00,0.02375940
2018-11-01 00:00:00+00:00,-0.02555817
2018-11-02 00:00:00+00:00,-0.00120591
2018-11-05 00:00:00+00:00,0.01720495
2018-11-06 00:00:00+00:00,-0.00652819
2018-11-07 00:00:00+00:00,0.01045400
2018-11-08 00:00:00+00:00,0.00000000
2018-11-09 00:00:00+00:00,-0.01389299
2018-11-12 00:00:00+00:00,0.00779376
2018-11-13 00:00:00+00:00,-0.02974420
2018-11-14 00:00:00+00:00,-0.00183936
2018-11-15 00:00:00+00:00,0.01044226
2018-11-16 00:00:00+00:00,-0.00182371
2018-11-19 00:00:00+00:00,-0.01126675
2018-11-20 00:00:00+00:00,-0.01385895
2018-11-21 00:00:00+00:00,0.01780137
2018-11-22 00:00:00+00:00,-0.01871740
2018-11-23 00:00:00+00:00,-0.02720450
2018-11-26 00:00:00+00:00,0.02089360
2018-11-27 00:00:00+00:00,-0.00661209
2018-11-28 00:00:00+00:00,-0.00031696
2018-11-29 00:00:00+00:00,0.00887762
2018-11-30 00:00:00+00:00,0.00597109
2018-12-03 00:00:00+00:00,0.01843174
2018-12-04 00:00:00+00:00,-0.00797546
2018-12-05 00:00:00+00:00,-0.01205937
2018-12-06 00:00:00+00:00,-0.01658842
2018-12-07 00:00:00+00:00,0.00381922
2018-12-10 00:00:00+00:00,-0.02663285
2018-12-11 00:00:00+00:00,0.01628664
2018-12-12 00:00:00+00:00,0.01600164
2018-12-13 00:00:00+00:00,0.00189274
2018-12-14 00:00:00+00:00,0.00251889
2018-12-17 00:00:00+00:00,-0.01350503
2018-12-18 00:00:00+00:00,-0.07404731
2018-12-19 00:00:00+00:00,-0.00677638
2018-12-20 00:00:00+00:00,-0.01949318
2018-12-21 00:00:00+00:00,-0.00430749
2018-12-27 00:00:00+00:00,-0.01331115
2018-12-28 00:00:00+00:00,0.01585160
2019-01-02 00:00:00+00:00,0.01394422
2019-01-03 00:00:00+00:00,-0.00261952
2019-01-04 00:00:00+00:00,0.02659225
2019-01-07 00:00:00+00:00,0.00127918
2019-01-08 00:00:00+00:00,0.00191632
2019-01-09 00:00:00+00:00,0.00892573
2019-01-10 00:00:00+00:00,-0.00252765
2019-01-11 00:00:00+00:00,-0.00981945
2019-01-14 00:00:00+00:00,0.00415867
2019-01-15 00:00:00+00:00,0.00191144
2019-01-16 00:00:00+00:00,-0.00063593
2019-01-17 00:00:00+00:00,-0.00095450
2019-01-18 00:00:00+00:00,0.02038217
2019-01-21 00:00:00+00:00,-0.00655431
2019-01-22 00:00:00+00:00,-0.00691172
2019-01-23 00:00:00+00:00,-0.00759253
2019-01-24 00:00:00+00:00,0.00956328
2019-01-25 00:00:00+00:00,0.00757815
2019-01-28 00:00:00+00:00,-0.01504231
2019-01-29 00:00:00+00:00,0.01336303
2019-01-30 00:00:00+00:00,-0.00188383
2019-01-31 00:00:00+00:00,0.01635735
2019-02-01 00:00:00+00:00,-0.00061900
2019-02-04 00:00:00+00:00,0.00092908
2019-02-05 00:00:00+00:00,0.01330446
2019-02-06 00:00:00+00:00,0.00427481
2019-02-07 00:00:00+00:00,-0.01793858
2019-02-08 00:00:00+00:00,0.00340557
2019-02-11 00:00:00+00:00,0.00617093
2019-02-12 00:00:00+00:00,0.00521312
2019-02-13 00:00:00+00:00,-0.00915192
2019-02-14 00:00:00+00:00,0.01416256
2019-02-15 00:00:00+00:00,0.01335762
2019-02-18 00:00:00+00:00,-0.00179748
2019-02-19 00:00:00+00:00,-0.00150060
2019-02-20 00:00:00+00:00,0.00661256
2019-02-21 00:00:00+00:00,-0.00059719
2019-02-22 00:00:00+00:00,0.00000000
2019-02-25 00:00:00+00:00,-0.00537795
2019-02-26 00:00:00+00:00,0.00510664
2019-02-27 00:00:00+00:00,0.00149432
2019-02-28 00:00:00+00:00,-0.00238735
2019-03-01 00:00:00+00:00,0.00149566
2019-03-04 00:00:00+00:00,0.00776583
2019-03-05 00:00:00+00:00,0.00175430
2019-03-06 00:00:00+00:00,0.00473373
2019-03-07 00:00:00+00:00,0.00088339
2019-03-08 00:00:00+00:00,-0.01441600
2019-03-11 00:00:00+00:00,0.05104478
2019-03-12 00:00:00+00:00,-0.01698957
2019-03-13 00:00:00+00:00,0.01000606
2019-03-14 00:00:00+00:00,0.00930651
2019-03-15 00:00:00+00:00,0.00267698
2019-03-18 00:00:00+00:00,0.01186592
2019-03-19 00:00:00+00:00,0.00293169
2019-03-20 00:00:00+00:00,-0.01286174
2019-03-21 00:00:00+00:00,0.00266509
2019-03-22 00:00:00+00:00,-0.02037803
2019-03-25 00:00:00+00:00,-0.00211034
2019-03-26 00:00:00+00:00,0.00513595
2019-03-27 00:00:00+00:00,0.00030057
2019-03-28 00:00:00+00:00,-0.00510817
2019-03-29 00:00:00+00:00,0.00543642
2019-04-01 00:00:00+00:00,0.01261640
2019-04-02 00:00:00+00:00,0.00000000
2019-04-03 00:00:00+00:00,0.00296648
2019-04-04 00:00:00+00:00,-0.00621118
2019-04-05 00:00:00+00:00,0.01160714
2019-04-08 00:00:00+00:00,0.00117682
2019-04-09 00:00:00+00:00,0.00617103
2019-04-10 00:00:00+00:00,-0.01109813
2019-04-11 00:00:00+00:00,-0.00354400
2019-04-12 00:00:00+00:00,-0.00029638
2019-04-15 00:00:00+00:00,-0.00355766
2019-04-16 00:00:00+00:00,-0.00922345
2019-04-17 00:00:00+00:00,0.00720721
2019-04-18 00:00:00+00:00,0.00178891
2019-04-23 00:00:00+00:00,0.02321429
2019-04-24 00:00:00+00:00,-0.02239674
2019-04-25 00:00:00+00:00,0.00119012
2019-04-26 00:00:00+00:00,-0.01515602
2019-04-29 00:00:00+00:00,-0.01146651
2019-04-30 00:00:00+00:00,0.01129426
2019-05-02 00:00:00+00:00,-0.00905524
2019-05-03 00:00:00+00:00,-0.00182760
2019-05-06 00:00:00+00:00,-0.01617333
2019-05-07 00:00:00+00:00,-0.03411911
2019-05-08 00:00:00+00:00,0.01348748
2019-05-09 00:00:00+00:00,-0.01172370
2019-05-10 00:00:00+00:00,0.00737416
2019-05-13 00:00:00+00:00,-0.00318269
2019-05-14 00:00:00+00:00,0.00478927
2019-05-15 00:00:00+00:00,0.01239276
2019-05-16 00:00:00+00:00,0.01789077
2019-05-17 00:00:00+00:00,0.01171755
2019-05-20 00:00:00+00:00,0.00060957
2019-05-21 00:00:00+00:00,0.01005178
2019-05-22 00:00:00+00:00,-0.00934861
2019-05-23 00:00:00+00:00,-0.03318113
2019-05-24 00:00:00+00:00,0.00472292
2019-05-27 00:00:00+00:00,0.00344720
2019-05-28 00:00:00+00:00,-0.00405996
2019-05-29 00:00:00+00:00,-0.01630605
2019-05-30 00:00:00+00:00,-0.00318776
2019-05-31 00:00:00+00:00,-0.00703550
2019-06-03 00:00:00+00:00,0.00611916
2019-06-04 00:00:00+00:00,0.01120359
2019-06-05 00:00:00+00:00,-0.00886356
2019-06-06 00:00:00+00:00,0.00606835
2019-06-07 00:00:00+00:00,0.01238095
2019-06-10 00:00:00+00:00,0.00752587
2019-06-11 00:00:00+00:00,0.00962430
2019-06-12 00:00:00+00:00,-0.02127004
2019-06-13 00:00:00+00:00,0.00094488
2019-06-14 00:00:00+00:00,0.00440529
2019-06-17 00:00:00+00:00,-0.04448622
2019-06-18 00:00:00+00:00,0.00726010
2019-06-19 00:00:00+00:00,0.01347540
2019-06-20 00:00:00+00:00,0.01113173
2019-06-21 00:00:00+00:00,0.00581040
2019-06-24 00:00:00+00:00,-0.00608088
2019-06-25 00:00:00+00:00,-0.00091771
2019-06-26 00:00:00+00:00,0.01163503
2019-06-27 00:00:00+00:00,-0.00877724
2019-06-28 00:00:00+00:00,0.00335878
2019-07-01 00:00:00+00:00,0.00973828
2019-07-02 00:00:00+00:00,-0.00361664
2019-07-03 00:00:00+00:00,-0.00604961
2019-07-04 00:00:00+00:00,0.00456482
2019-07-05 00:00:00+00:00,-0.00545289
2019-07-08 00:00:00+00:00,0.00700579
2019-07-09 00:00:00+00:00,-0.00393224
2019-07-10 00:00:00+00:00,0.00607349
2019-07-11 00:00:00+00:00,0.00664051
2019-07-12 00:00:00+00:00,0.00269865
2019-07-15 00:00:00+00:00,0.00328947
2019-07-16 00:00:00+00:00,-0.00566319
2019-07-17 00:00:00+00:00,-0.02038369
2019-07-18 00:00:00+00:00,-0.01162791
2019-07-19 00:00:00+00:00,0.00000000
2019-07-22 00:00:00+00:00,0.00464396
2019-07-23 00:00:00+00:00,0.01325116
2019-07-24 00:00:00+00:00,0.00425791
2019-07-25 00:00:00+00:00,-0.00242277
2019-07-26 00:00:00+00:00,-0.00364299
2019-07-29 00:00:00+00:00,-0.00152346
2019-07-30 00:00:00+00:00,-0.00213610
2019-07-31 00:00:00+00:00,0.00279590
2019-08-01 00:00:00+00:00,-0.01394052
2019-08-02 00:00:00+00:00,-0.02230600
2019-08-05 00:00:00+00:00,-0.02056555
2019-08-06 00:00:00+00:00,-0.01049869
2019-08-07 00:00:00+00:00,-0.01160477
2019-08-08 00:00:00+00:00,0.01710835
2019-08-09 00:00:00+00:00,-0.00890501
2019-08-12 00:00:00+00:00,-0.07264378
2019-08-13 00:00:00+00:00,0.02041499
2019-08-14 00:00:00+00:00,-0.02492621
2019-08-15 00:00:00+00:00,-0.03296334
2019-08-16 00:00:00+00:00,0.01333333
2019-08-19 00:00:00+00:00,0.02125506
2019-08-20 00:00:00+00:00,-0.01255368
2019-08-21 00:00:00+00:00,0.01438608
2019-08-22 00:00:00+00:00,-0.00164908
2019-08-23 00:00:00+00:00,-0.01486620
2019-08-26 00:00:00+00:00,0.00134138
2019-08-27 00:00:00+00:00,0.00669792
2019-08-28 00:00:00+00:00,0.00798403
2019-08-29 00:00:00+00:00,0.01650165
2019-08-30 00:00:00+00:00,0.00259740
2019-09-02 00:00:00+00:00,0.00291451
2019-09-03 00:00:00+00:00,-0.00968679
2019-09-04 00:00:00+00:00,0.01369416
2019-09-05 00:00:00+00:00,0.01511740
2019-09-06 00:00:00+00:00,-0.00855513
2019-09-09 00:00:00+00:00,0.00862895
2019-09-10 00:00:00+00:00,0.01898741
2019-09-11 00:00:00+00:00,-0.00715174
2019-09-12 00:00:00+00:00,-0.00814281
2019-09-13 00:00:00+00:00,0.00189454
2019-09-16 00:00:00+00:00,0.07679660
2019-09-17 00:00:00+00:00,-0.00400616
2019-09-18 00:00:00+00:00,-0.00959158
2019-09-19 00:00:00+00:00,0.01499531
2019-09-20 00:00:00+00:00,0.00338566
2019-09-23 00:00:00+00:00,-0.00582822
2019-09-24 00:00:00+00:00,-0.01758716
2019-09-25 00:00:00+00:00,-0.01067839
2019-09-26 00:00:00+00:00,0.00666667
2019-09-27 00:00:00+00:00,0.01261432
2019-09-30 00:00:00+00:00,0.00280287
2019-10-01 00:00:00+00:00,-0.00621118
2019-10-02 00:00:00+00:00,-0.03718750
2019-10-03 00:00:00+00:00,-0.00973710
2019-10-04 00:00:00+00:00,0.00294985
2019-10-07 00:00:00+00:00,0.01209150
2019-10-08 00:00:00+00:00,-0.01291572
2019-10-09 00:00:00+00:00,0.00425254
2019-10-10 00:00:00+00:00,-0.00260586
2019-10-11 00:00:00+00:00,0.03200523
2019-10-14 00:00:00+00:00,-0.01075949
