Date,BOBL
2008-06-09 00:00:00+00:00,-0.00993905
2008-06-10 00:00:00+00:00,-0.00028270
2008-06-11 00:00:00+00:00,0.00282739
2008-06-12 00:00:00+00:00,-0.00696438
2008-06-13 00:00:00+00:00,-0.00764981
2008-06-16 00:00:00+00:00,-0.00322336
2008-06-17 00:00:00+00:00,0.00417814
2008-06-18 00:00:00+00:00,0.00009476
2008-06-19 00:00:00+00:00,-0.00729616
2008-06-20 00:00:00+00:00,0.01378982
2008-06-23 00:00:00+00:00,0.00459411
2008-06-24 00:00:00+00:00,0.00278788
2008-06-25 00:00:00+00:00,-0.00198244
2008-06-26 00:00:00+00:00,0.01001606
2008-06-27 00:00:00+00:00,0.00183365
2008-06-30 00:00:00+00:00,-0.01249472
2008-07-01 00:00:00+00:00,-0.00160711
2008-07-02 00:00:00+00:00,-0.00411562
2008-07-03 00:00:00+00:00,0.01128176
2008-07-04 00:00:00+00:00,0.00820174
2008-07-07 00:00:00+00:00,0.00572770
2008-07-08 00:00:00+00:00,0.00046816
2008-07-09 00:00:00+00:00,-0.00070212
2008-07-10 00:00:00+00:00,0.00177944
2008-07-11 00:00:00+00:00,-0.00364929
2008-07-14 00:00:00+00:00,0.00290643
2008-07-15 00:00:00+00:00,0.00369798
2008-07-16 00:00:00+00:00,-0.00280335
2008-07-17 00:00:00+00:00,-0.00374304
2008-07-18 00:00:00+00:00,-0.01340520
2008-07-21 00:00:00+00:00,-0.00707814
2008-07-22 00:00:00+00:00,0.00146801
2008-07-23 00:00:00+00:00,-0.00141945
2008-07-24 00:00:00+00:00,0.01311553
2008-07-25 00:00:00+00:00,-0.00103495
2008-07-28 00:00:00+00:00,0.00706048
2008-07-29 00:00:00+00:00,0.00384615
2008-07-30 00:00:00+00:00,0.00477528
2008-07-31 00:00:00+00:00,0.00527766
2008-08-01 00:00:00+00:00,0.00023293
2008-08-04 00:00:00+00:00,0.00288815
2008-08-05 00:00:00+00:00,0.00074432
2008-08-06 00:00:00+00:00,0.00013951
2008-08-07 00:00:00+00:00,0.01204483
2008-08-08 00:00:00+00:00,0.00272731
2008-08-11 00:00:00+00:00,-0.00318530
2008-08-12 00:00:00+00:00,0.00453116
2008-08-13 00:00:00+00:00,0.00364458
2008-08-14 00:00:00+00:00,-0.00198020
2008-08-15 00:00:00+00:00,0.00221270
2008-08-18 00:00:00+00:00,0.00267072
2008-08-19 00:00:00+00:00,0.00105767
2008-08-20 00:00:00+00:00,-0.00013789
2008-08-21 00:00:00+00:00,-0.00712513
2008-08-22 00:00:00+00:00,-0.00562783
2008-08-25 00:00:00+00:00,0.01124011
2008-08-26 00:00:00+00:00,0.00165616
2008-08-27 00:00:00+00:00,-0.00799816
2008-08-28 00:00:00+00:00,-0.00295380
2008-08-29 00:00:00+00:00,0.00041603
2008-09-01 00:00:00+00:00,0.00674688
2008-09-02 00:00:00+00:00,-0.00299401
2008-09-03 00:00:00+00:00,0.00230670
2008-09-04 00:00:00+00:00,0.00594580
2008-09-05 00:00:00+00:00,0.00998855
2008-09-08 00:00:00+00:00,-0.00829913
2008-09-09 00:00:00+00:00,0.00856266
2008-09-10 00:00:00+00:00,-0.00210257
2008-09-11 00:00:00+00:00,-0.00146420
2008-09-12 00:00:00+00:00,-0.00787582
2008-09-15 00:00:00+00:00,0.01783662
2008-09-16 00:00:00+00:00,0.00100241
2008-09-17 00:00:00+00:00,0.00109300
2008-09-18 00:00:00+00:00,-0.00309513
2008-09-19 00:00:00+00:00,-0.02443472
2008-09-22 00:00:00+00:00,-0.00175374
2008-09-23 00:00:00+00:00,0.00443438
2008-09-24 00:00:00+00:00,0.00640642
2008-09-25 00:00:00+00:00,-0.00587452
2008-09-26 00:00:00+00:00,0.00980437
2008-09-29 00:00:00+00:00,0.01809105
2008-09-30 00:00:00+00:00,-0.00807916
2008-10-01 00:00:00+00:00,0.00501299
2008-10-02 00:00:00+00:00,0.00763706
2008-10-03 00:00:00+00:00,0.00086047
2008-10-06 00:00:00+00:00,0.01810938
2008-10-07 00:00:00+00:00,-0.00668521
2008-10-08 00:00:00+00:00,0.00355616
2008-10-09 00:00:00+00:00,-0.00665109
2008-10-10 00:00:00+00:00,-0.00396682
2008-10-13 00:00:00+00:00,-0.01409214
2008-10-14 00:00:00+00:00,-0.00545653
2008-10-15 00:00:00+00:00,0.00364747
2008-10-16 00:00:00+00:00,0.01042188
2008-10-17 00:00:00+00:00,-0.00135722
2008-10-20 00:00:00+00:00,0.00407461
2008-10-21 00:00:00+00:00,0.00257522
2008-10-22 00:00:00+00:00,0.01313236
2008-10-23 00:00:00+00:00,0.00067256
2008-10-24 00:00:00+00:00,0.00941155
2008-10-27 00:00:00+00:00,0.00410385
2008-10-28 00:00:00+00:00,0.00262642
2008-10-29 00:00:00+00:00,0.00146699
2008-10-30 00:00:00+00:00,0.00595265
2008-10-31 00:00:00+00:00,-0.01089604
2008-11-03 00:00:00+00:00,0.00427731
2008-11-04 00:00:00+00:00,0.00035557
2008-11-05 00:00:00+00:00,0.00457778
2008-11-06 00:00:00+00:00,0.00842722
2008-11-07 00:00:00+00:00,0.00181087
2008-11-10 00:00:00+00:00,0.00282461
2008-11-11 00:00:00+00:00,0.00255698
2008-11-12 00:00:00+00:00,0.00316999
2008-11-13 00:00:00+00:00,0.00008791
2008-11-14 00:00:00+00:00,0.00378005
2008-11-17 00:00:00+00:00,-0.00074584
2008-11-18 00:00:00+00:00,-0.00008778
2008-11-19 00:00:00+00:00,0.00535463
2008-11-20 00:00:00+00:00,0.00927993
2008-11-21 00:00:00+00:00,-0.00300654
2008-11-24 00:00:00+00:00,-0.00510538
2008-11-25 00:00:00+00:00,0.00069997
2008-11-26 00:00:00+00:00,0.00634185
2008-11-27 00:00:00+00:00,-0.00348903
2008-11-28 00:00:00+00:00,0.00139811
2008-12-01 00:00:00+00:00,0.01213711
2008-12-02 00:00:00+00:00,0.00260439
2008-12-03 00:00:00+00:00,-0.00086711
2008-12-04 00:00:00+00:00,-0.00078078
2008-12-05 00:00:00+00:00,0.00303872
2008-12-08 00:00:00+00:00,-0.01681765
2008-12-09 00:00:00+00:00,-0.00821786
2008-12-10 00:00:00+00:00,0.00452091
2008-12-11 00:00:00+00:00,0.00464118
2008-12-12 00:00:00+00:00,-0.00952298
2008-12-15 00:00:00+00:00,0.01079752
2008-12-16 00:00:00+00:00,0.00323059
2008-12-17 00:00:00+00:00,0.01769603
2008-12-18 00:00:00+00:00,-0.00034563
2008-12-19 00:00:00+00:00,0.00095065
2008-12-22 00:00:00+00:00,0.00535568
2008-12-23 00:00:00+00:00,0.00215378
2008-12-29 00:00:00+00:00,0.00636833
2008-12-30 00:00:00+00:00,-0.00617655
2009-01-02 00:00:00+00:00,0.00473281
2009-01-05 00:00:00+00:00,-0.00274713
2009-01-06 00:00:00+00:00,-0.01444230
2009-01-07 00:00:00+00:00,-0.00095004
2009-01-08 00:00:00+00:00,0.00617737
2009-01-09 00:00:00+00:00,0.00719239
2009-01-12 00:00:00+00:00,0.00296087
2009-01-13 00:00:00+00:00,0.00012853
2009-01-14 00:00:00+00:00,0.00509811
2009-01-15 00:00:00+00:00,-0.00166674
2009-01-16 00:00:00+00:00,0.00051324
2009-01-19 00:00:00+00:00,-0.00624278
2009-01-20 00:00:00+00:00,0.00008577
2009-01-21 00:00:00+00:00,0.00334491
2009-01-22 00:00:00+00:00,-0.00577960
2009-01-23 00:00:00+00:00,-0.00708428
2009-01-26 00:00:00+00:00,-0.01473376
2009-01-27 00:00:00+00:00,0.00043397
2009-01-28 00:00:00+00:00,0.00455551
2009-01-29 00:00:00+00:00,0.00077915
2009-01-30 00:00:00+00:00,0.00004326
2009-02-02 00:00:00+00:00,0.00389290
2009-02-03 00:00:00+00:00,-0.00090662
2009-02-04 00:00:00+00:00,-0.00082063
2009-02-05 00:00:00+00:00,0.00535776
2009-02-06 00:00:00+00:00,0.00038778
2009-02-09 00:00:00+00:00,-0.00504028
2009-02-10 00:00:00+00:00,0.00259123
2009-02-11 00:00:00+00:00,0.01272374
2009-02-12 00:00:00+00:00,0.00660123
2009-02-13 00:00:00+00:00,-0.00290549
2009-02-16 00:00:00+00:00,0.00881510
2009-02-17 00:00:00+00:00,0.00617784
2009-02-18 00:00:00+00:00,-0.00382360
2009-02-19 00:00:00+00:00,-0.01234358
2009-02-20 00:00:00+00:00,0.00689448
2009-02-23 00:00:00+00:00,-0.00046944
2009-02-24 00:00:00+00:00,0.00311673
2009-02-25 00:00:00+00:00,0.00264347
2009-02-26 00:00:00+00:00,-0.01354113
2009-02-27 00:00:00+00:00,0.00244301
2009-03-02 00:00:00+00:00,0.00976111
2009-03-03 00:00:00+00:00,0.00132084
2009-03-04 00:00:00+00:00,-0.00647222
2009-03-05 00:00:00+00:00,0.00282861
2009-03-06 00:00:00+00:00,0.00659077
2009-03-09 00:00:00+00:00,-0.00631319
2009-03-10 00:00:00+00:00,-0.00787368
2009-03-11 00:00:00+00:00,-0.00541167
2009-03-12 00:00:00+00:00,0.00861401
2009-03-13 00:00:00+00:00,-0.00360299
2009-03-16 00:00:00+00:00,-0.00636067
2009-03-17 00:00:00+00:00,-0.00659397
2009-03-18 00:00:00+00:00,-0.00138360
2009-03-19 00:00:00+00:00,0.01003721
2009-03-20 00:00:00+00:00,0.00632802
2009-03-23 00:00:00+00:00,-0.00394901
2009-03-24 00:00:00+00:00,-0.00920351
2009-03-25 00:00:00+00:00,-0.00142573
2009-03-26 00:00:00+00:00,0.00099447
2009-03-27 00:00:00+00:00,0.00877307
2009-03-30 00:00:00+00:00,0.00447562
2009-03-31 00:00:00+00:00,0.00257666
2009-04-01 00:00:00+00:00,0.00102947
2009-04-02 00:00:00+00:00,-0.01714898
2009-04-03 00:00:00+00:00,-0.00605405
2009-04-06 00:00:00+00:00,0.00039035
2009-04-07 00:00:00+00:00,0.00117081
2009-04-08 00:00:00+00:00,0.00247021
2009-04-09 00:00:00+00:00,-0.00121202
2009-04-14 00:00:00+00:00,0.00441769
2009-04-15 00:00:00+00:00,0.00816873
2009-04-16 00:00:00+00:00,-0.00460591
2009-04-17 00:00:00+00:00,-0.00949094
2009-04-20 00:00:00+00:00,0.01005591
2009-04-21 00:00:00+00:00,0.00060384
2009-04-22 00:00:00+00:00,-0.00802070
2009-04-23 00:00:00+00:00,-0.00086595
2009-04-24 00:00:00+00:00,0.00441750
2009-04-27 00:00:00+00:00,0.00237684
2009-04-28 00:00:00+00:00,0.00444579
2009-04-29 00:00:00+00:00,0.00185201
2009-04-30 00:00:00+00:00,-0.00400138
2009-05-04 00:00:00+00:00,-0.00577686
2009-05-05 00:00:00+00:00,0.00479855
2009-05-06 00:00:00+00:00,-0.00043126
2009-05-07 00:00:00+00:00,-0.01009404
2009-05-08 00:00:00+00:00,-0.00168999
2009-05-11 00:00:00+00:00,0.00234192
2009-05-12 00:00:00+00:00,-0.00246914
2009-05-13 00:00:00+00:00,0.00915203
2009-05-14 00:00:00+00:00,0.00276362
2009-05-15 00:00:00+00:00,-0.00349334
2009-05-18 00:00:00+00:00,0.00302350
2009-05-19 00:00:00+00:00,-0.01004873
2009-05-20 00:00:00+00:00,-0.00117005
2009-05-21 00:00:00+00:00,0.00819530
2009-05-22 00:00:00+00:00,-0.00785939
2009-05-25 00:00:00+00:00,-0.00927491
2009-05-26 00:00:00+00:00,-0.00043543
2009-05-27 00:00:00+00:00,-0.00274307
2009-05-28 00:00:00+00:00,-0.00030524
2009-05-29 00:00:00+00:00,0.00488443
2009-06-01 00:00:00+00:00,-0.00417697
2009-06-02 00:00:00+00:00,0.00187429
2009-06-03 00:00:00+00:00,0.00701067
2009-06-04 00:00:00+00:00,-0.00820206
2009-06-05 00:00:00+00:00,-0.01404568
2009-06-08 00:00:00+00:00,0.00149826
2009-06-09 00:00:00+00:00,0.00299428
2009-06-10 00:00:00+00:00,-0.00105522
2009-06-11 00:00:00+00:00,-0.00395900
2009-06-12 00:00:00+00:00,0.00449577
2009-06-15 00:00:00+00:00,0.01028933
2009-06-16 00:00:00+00:00,0.00017498
2009-06-17 00:00:00+00:00,0.00638614
2009-06-18 00:00:00+00:00,-0.00523332
2009-06-19 00:00:00+00:00,0.00708042
2009-06-22 00:00:00+00:00,0.00243987
2009-06-23 00:00:00+00:00,0.00052219
2009-06-24 00:00:00+00:00,0.00417573
2009-06-25 00:00:00+00:00,0.00486153
2009-06-26 00:00:00+00:00,0.00069270
2009-06-29 00:00:00+00:00,-0.00077902
2009-06-30 00:00:00+00:00,-0.00086595
2009-07-01 00:00:00+00:00,0.00051971
2009-07-02 00:00:00+00:00,0.00961372
2009-07-03 00:00:00+00:00,-0.00103430
2009-07-06 00:00:00+00:00,0.00370850
2009-07-07 00:00:00+00:00,-0.00189378
2009-07-08 00:00:00+00:00,0.00344620
2009-07-09 00:00:00+00:00,-0.00266598
2009-07-10 00:00:00+00:00,0.00404719
2009-07-13 00:00:00+00:00,-0.00042966
2009-07-14 00:00:00+00:00,-0.00412584
2009-07-15 00:00:00+00:00,-0.00508183
2009-07-16 00:00:00+00:00,0.00207218
2009-07-17 00:00:00+00:00,-0.00345006
2009-07-20 00:00:00+00:00,-0.00138241
2009-07-21 00:00:00+00:00,0.00259403
2009-07-22 00:00:00+00:00,0.00017270
2009-07-23 00:00:00+00:00,-0.00613020
2009-07-24 00:00:00+00:00,-0.00277152
2009-07-27 00:00:00+00:00,-0.00112749
2009-07-28 00:00:00+00:00,0.00459950
2009-07-29 00:00:00+00:00,0.00095238
2009-07-30 00:00:00+00:00,-0.00112505
2009-07-31 00:00:00+00:00,0.01151615
2009-08-03 00:00:00+00:00,-0.00671545
2009-08-04 00:00:00+00:00,-0.00328265
2009-08-05 00:00:00+00:00,-0.00164403
2009-08-06 00:00:00+00:00,-0.00294423
2009-08-07 00:00:00+00:00,-0.01274824
2009-08-10 00:00:00+00:00,0.00253120
2009-08-11 00:00:00+00:00,0.00453278
2009-08-12 00:00:00+00:00,0.00165246
2009-08-13 00:00:00+00:00,0.00425791
2009-08-14 00:00:00+00:00,0.00979882
2009-08-17 00:00:00+00:00,0.00120804
2009-08-18 00:00:00+00:00,-0.00017246
2009-08-19 00:00:00+00:00,0.00457094
2009-08-20 00:00:00+00:00,-0.00034417
2009-08-21 00:00:00+00:00,-0.00783133
2009-08-24 00:00:00+00:00,0.00138229
2009-08-25 00:00:00+00:00,0.00483425
2009-08-26 00:00:00+00:00,0.00327276
2009-08-27 00:00:00+00:00,-0.00017197
2009-08-28 00:00:00+00:00,-0.00025795
2009-08-31 00:00:00+00:00,0.00034349
2009-09-01 00:00:00+00:00,0.00189182
2009-09-02 00:00:00+00:00,0.00395189
2009-09-03 00:00:00+00:00,0.00017150
2009-09-04 00:00:00+00:00,-0.01140261
2009-09-07 00:00:00+00:00,0.00242824
2009-09-08 00:00:00+00:00,-0.00407103
2009-09-09 00:00:00+00:00,-0.00450841
2009-09-10 00:00:00+00:00,0.00503997
2009-09-11 00:00:00+00:00,0.00381382
2009-09-14 00:00:00+00:00,-0.00415261
2009-09-15 00:00:00+00:00,-0.00225401
2009-09-16 00:00:00+00:00,-0.00208297
2009-09-17 00:00:00+00:00,-0.00382276
2009-09-18 00:00:00+00:00,-0.00026114
2009-09-21 00:00:00+00:00,0.00174125
2009-09-22 00:00:00+00:00,-0.00095685
2009-09-23 00:00:00+00:00,0.00208877
2009-09-24 00:00:00+00:00,0.00712919
2009-09-25 00:00:00+00:00,0.00086655
2009-09-28 00:00:00+00:00,0.00077956
2009-09-29 00:00:00+00:00,0.00043294
2009-09-30 00:00:00+00:00,0.00095230
2009-10-01 00:00:00+00:00,0.00519256
2009-10-02 00:00:00+00:00,0.00224448
2009-10-05 00:00:00+00:00,0.00034492
2009-10-06 00:00:00+00:00,-0.00129321
2009-10-07 00:00:00+00:00,0.00232959
2009-10-08 00:00:00+00:00,0.00086185
2009-10-09 00:00:00+00:00,-0.00999397
2009-10-12 00:00:00+00:00,0.00259740
2009-10-13 00:00:00+00:00,0.00406399
2009-10-14 00:00:00+00:00,-0.00500518
2009-10-15 00:00:00+00:00,-0.00596886
2009-10-16 00:00:00+00:00,-0.00086753
2009-10-19 00:00:00+00:00,-0.00130174
2009-10-20 00:00:00+00:00,0.00555749
2009-10-21 00:00:00+00:00,-0.00433013
2009-10-22 00:00:00+00:00,0.00095453
2009-10-23 00:00:00+00:00,-0.00320930
2009-10-26 00:00:00+00:00,-0.00034749
2009-10-27 00:00:00+00:00,0.00747176
2009-10-28 00:00:00+00:00,0.00155817
2009-10-29 00:00:00+00:00,-0.00674740
2009-10-30 00:00:00+00:00,0.00685585
2009-11-02 00:00:00+00:00,0.00043245
2009-11-03 00:00:00+00:00,0.00043238
2009-11-04 00:00:00+00:00,-0.00432302
2009-11-05 00:00:00+00:00,-0.00207936
2009-11-06 00:00:00+00:00,0.00121412
2009-11-09 00:00:00+00:00,0.00476686
2009-11-10 00:00:00+00:00,0.00250735
2009-11-11 00:00:00+00:00,-0.00025904
2009-11-12 00:00:00+00:00,0.00025909
2009-11-13 00:00:00+00:00,-0.00060444
2009-11-16 00:00:00+00:00,0.00397340
2009-11-17 00:00:00+00:00,0.00250043
2009-11-18 00:00:00+00:00,-0.00034444
2009-11-19 00:00:00+00:00,0.00232538
2009-11-20 00:00:00+00:00,-0.00206469
2009-11-23 00:00:00+00:00,-0.00154999
2009-11-24 00:00:00+00:00,0.00292977
2009-11-25 00:00:00+00:00,-0.00129077
2009-11-26 00:00:00+00:00,0.00981743
2009-11-27 00:00:00+00:00,-0.00034282
2009-11-30 00:00:00+00:00,0.00214265
2009-12-01 00:00:00+00:00,0.00145598
2009-12-02 00:00:00+00:00,0.00000000
2009-12-03 00:00:00+00:00,-0.00333818
2009-12-04 00:00:00+00:00,-0.00514403
2009-12-07 00:00:00+00:00,0.00473974
2009-12-08 00:00:00+00:00,0.00756599
2009-12-09 00:00:00+00:00,-0.00505353
2009-12-10 00:00:00+00:00,-0.00453457
2009-12-11 00:00:00+00:00,-0.00308695
2009-12-14 00:00:00+00:00,0.00326348
2009-12-15 00:00:00+00:00,-0.00445854
2009-12-16 00:00:00+00:00,0.00464037
2009-12-17 00:00:00+00:00,0.00685871
2009-12-18 00:00:00+00:00,-0.00017088
2009-12-21 00:00:00+00:00,-0.00273364
2009-12-22 00:00:00+00:00,-0.00581843
2009-12-23 00:00:00+00:00,-0.00411734
2009-12-28 00:00:00+00:00,-0.00532921
2009-12-29 00:00:00+00:00,-0.00172369
2009-12-30 00:00:00+00:00,-0.00465798
2010-01-04 00:00:00+00:00,0.00121044
2010-01-05 00:00:00+00:00,0.00224661
2010-01-06 00:00:00+00:00,-0.00155360
2010-01-07 00:00:00+00:00,0.00259134
2010-01-08 00:00:00+00:00,0.00086266
2010-01-11 00:00:00+00:00,0.00241483
2010-01-12 00:00:00+00:00,0.00344560
2010-01-13 00:00:00+00:00,0.00266575
2010-01-14 00:00:00+00:00,0.00180381
2010-01-15 00:00:00+00:00,0.00326096
2010-01-18 00:00:00+00:00,-0.00034270
2010-01-19 00:00:00+00:00,-0.00248437
2010-01-20 00:00:00+00:00,0.00694802
2010-01-21 00:00:00+00:00,0.00162435
2010-01-22 00:00:00+00:00,0.00042706
2010-01-25 00:00:00+00:00,0.00025617
2010-01-26 00:00:00+00:00,0.00119536
2010-01-27 00:00:00+00:00,0.00000000
2010-01-28 00:00:00+00:00,0.00076805
2010-01-29 00:00:00+00:00,0.00068248
2010-02-01 00:00:00+00:00,0.00059696
2010-02-02 00:00:00+00:00,-0.00059676
2010-02-03 00:00:00+00:00,-0.00110855
2010-02-04 00:00:00+00:00,0.00546075
2010-02-05 00:00:00+00:00,0.00731728
2010-02-08 00:00:00+00:00,-0.00169549
2010-02-09 00:00:00+00:00,0.00033939
2010-02-10 00:00:00+00:00,-0.00500509
2010-02-11 00:00:00+00:00,-0.00289140
2010-02-12 00:00:00+00:00,0.00536536
2010-02-15 00:00:00+00:00,-0.00059453
2010-02-16 00:00:00+00:00,-0.00025489
2010-02-17 00:00:00+00:00,0.00110460
2010-02-18 00:00:00+00:00,-0.00382166
2010-02-19 00:00:00+00:00,-0.00229748
2010-02-22 00:00:00+00:00,0.00136309
2010-02-23 00:00:00+00:00,0.00876894
2010-02-24 00:00:00+00:00,0.00203424
2010-02-25 00:00:00+00:00,0.00355631
2010-02-26 00:00:00+00:00,0.00000000
2010-03-01 00:00:00+00:00,0.00016854
2010-03-02 00:00:00+00:00,-0.00092968
2010-03-03 00:00:00+00:00,-0.00109927
2010-03-04 00:00:00+00:00,-0.01175973
2010-03-05 00:00:00+00:00,-0.00291071
2010-03-08 00:00:00+00:00,0.00000000
2010-03-09 00:00:00+00:00,0.00154321
2010-03-10 00:00:00+00:00,-0.00188340
2010-03-11 00:00:00+00:00,-0.00205656
2010-03-12 00:00:00+00:00,-0.00085800
2010-03-15 00:00:00+00:00,0.00120130
2010-03-16 00:00:00+00:00,0.00214353
2010-03-17 00:00:00+00:00,0.00419808
2010-03-18 00:00:00+00:00,-0.00094065
2010-03-19 00:00:00+00:00,-0.00017110
2010-03-22 00:00:00+00:00,0.00367899
2010-03-23 00:00:00+00:00,0.00042702
2010-03-24 00:00:00+00:00,-0.00162213
2010-03-25 00:00:00+00:00,-0.00529733
2010-03-26 00:00:00+00:00,-0.00154189
2010-03-29 00:00:00+00:00,0.00325733
2010-03-30 00:00:00+00:00,0.00171174
2010-03-31 00:00:00+00:00,0.00222298
2010-04-01 00:00:00+00:00,0.00111035
2010-04-06 00:00:00+00:00,-0.00563380
2010-04-07 00:00:00+00:00,0.00350967
2010-04-08 00:00:00+00:00,0.00376004
2010-04-09 00:00:00+00:00,-0.00631184
2010-04-12 00:00:00+00:00,-0.00316591
2010-04-13 00:00:00+00:00,0.00257003
2010-04-14 00:00:00+00:00,0.00282341
2010-04-15 00:00:00+00:00,0.00136740
2010-04-16 00:00:00+00:00,0.00597882
2010-04-19 00:00:00+00:00,0.00042582
2010-04-20 00:00:00+00:00,-0.00187314
2010-04-21 00:00:00+00:00,0.00247166
2010-04-22 00:00:00+00:00,0.00212802
2010-04-23 00:00:00+00:00,-0.00170082
2010-04-26 00:00:00+00:00,0.00136170
2010-04-27 00:00:00+00:00,0.00603844
2010-04-28 00:00:00+00:00,0.00067837
2010-04-29 00:00:00+00:00,-0.00076291
2010-04-30 00:00:00+00:00,0.00398542
2010-05-03 00:00:00+00:00,-0.00380840
2010-05-04 00:00:00+00:00,0.01025945
2010-05-05 00:00:00+00:00,0.00953345
2010-05-06 00:00:00+00:00,0.01268055
2010-05-07 00:00:00+00:00,-0.00125156
2010-05-10 00:00:00+00:00,-0.01152305
2010-05-11 00:00:00+00:00,0.00159516
2010-05-12 00:00:00+00:00,0.00134239
2010-05-13 00:00:00+00:00,0.00293452
2010-05-14 00:00:00+00:00,0.00519089
2010-05-17 00:00:00+00:00,-0.00066806
2010-05-18 00:00:00+00:00,0.00233918
2010-05-19 00:00:00+00:00,0.00417223
2010-05-20 00:00:00+00:00,0.00807526
2010-05-21 00:00:00+00:00,-0.00116086
2010-05-24 00:00:00+00:00,0.00074670
2010-05-25 00:00:00+00:00,0.00821032
2010-05-26 00:00:00+00:00,-0.00602957
2010-05-27 00:00:00+00:00,-0.00546629
2010-05-28 00:00:00+00:00,0.00099643
2010-05-31 00:00:00+00:00,0.00141040
2010-06-01 00:00:00+00:00,0.00066351
2010-06-02 00:00:00+00:00,-0.00049747
2010-06-03 00:00:00+00:00,0.00041459
2010-06-04 00:00:00+00:00,0.00074621
2010-06-07 00:00:00+00:00,0.00190555
2010-06-08 00:00:00+00:00,-0.00521653
2010-06-09 00:00:00+00:00,-0.00495622
2010-06-10 00:00:00+00:00,-0.00480172
2010-06-11 00:00:00+00:00,0.00514523
2010-06-14 00:00:00+00:00,-0.00488370
2010-06-15 00:00:00+00:00,-0.00149353
2010-06-16 00:00:00+00:00,0.00124533
2010-06-17 00:00:00+00:00,-0.00049784
2010-06-18 00:00:00+00:00,-0.00805046
2010-06-21 00:00:00+00:00,-0.00408265
2010-06-22 00:00:00+00:00,0.00634550
2010-06-23 00:00:00+00:00,0.00391210
2010-06-24 00:00:00+00:00,0.00631282
2010-06-25 00:00:00+00:00,-0.00231846
2010-06-28 00:00:00+00:00,0.00281854
2010-06-29 00:00:00+00:00,0.00223528
2010-06-30 00:00:00+00:00,-0.00024808
2010-07-01 00:00:00+00:00,-0.00124059
2010-07-02 00:00:00+00:00,-0.00124141
2010-07-05 00:00:00+00:00,0.00298137
2010-07-06 00:00:00+00:00,-0.00396924
2010-07-07 00:00:00+00:00,-0.00074577
2010-07-08 00:00:00+00:00,-0.00315039
2010-07-09 00:00:00+00:00,-0.00190982
2010-07-12 00:00:00+00:00,0.00540271
