Date,EURIBOR
2000-08-16 00:00:00+00:00,-0.00068805
2000-08-17 00:00:00+00:00,0.00010589
2000-08-18 00:00:00+00:00,-0.00037061
2000-08-21 00:00:00+00:00,-0.00084723
2000-08-22 00:00:00+00:00,0.00068867
2000-08-23 00:00:00+00:00,0.00095324
2000-08-24 00:00:00+00:00,0.00005293
2000-08-25 00:00:00+00:00,-0.00021172
2000-08-28 00:00:00+00:00,-0.00031761
2000-08-29 00:00:00+00:00,-0.00026472
2000-08-30 00:00:00+00:00,0.00037066
2000-08-31 00:00:00+00:00,0.00026472
2000-09-01 00:00:00+00:00,0.00190577
2000-09-04 00:00:00+00:00,-0.00015865
2000-09-05 00:00:00+00:00,-0.00063465
2000-09-06 00:00:00+00:00,-0.00074066
2000-09-07 00:00:00+00:00,0.00010585
2000-09-08 00:00:00+00:00,0.00010585
2000-09-11 00:00:00+00:00,0.00000000
2000-09-12 00:00:00+00:00,0.00021169
2000-09-13 00:00:00+00:00,0.00074082
2000-09-14 00:00:00+00:00,0.00058186
2000-09-15 00:00:00+00:00,0.00021153
2000-09-18 00:00:00+00:00,-0.00010576
2000-09-19 00:00:00+00:00,0.00084616
2000-09-20 00:00:00+00:00,-0.00015859
2000-09-21 00:00:00+00:00,0.00031719
2000-09-22 00:00:00+00:00,0.00089857
2000-09-25 00:00:00+00:00,-0.00195488
2000-09-26 00:00:00+00:00,0.00084616
2000-09-27 00:00:00+00:00,0.00031718
2000-09-28 00:00:00+00:00,0.00000000
2000-09-29 00:00:00+00:00,0.00084567
2000-10-02 00:00:00+00:00,0.00063398
2000-10-03 00:00:00+00:00,0.00036971
2000-10-04 00:00:00+00:00,-0.00036963
2000-10-05 00:00:00+00:00,-0.00058097
2000-10-06 00:00:00+00:00,0.00052829
2000-10-09 00:00:00+00:00,0.00052815
2000-10-10 00:00:00+00:00,-0.00010632
2000-10-11 00:00:00+00:00,0.00100322
2000-10-12 00:00:00+00:00,0.00031666
2000-10-13 00:00:00+00:00,-0.00010554
2000-10-16 00:00:00+00:00,-0.00047493
2000-10-17 00:00:00+00:00,-0.00131954
2000-10-18 00:00:00+00:00,0.00010570
2000-10-19 00:00:00+00:00,-0.00068703
2000-10-20 00:00:00+00:00,-0.00005287
2000-10-23 00:00:00+00:00,-0.00042292
2000-10-24 00:00:00+00:00,0.00047589
2000-10-25 00:00:00+00:00,-0.00015859
2000-10-26 00:00:00+00:00,0.00037006
2000-10-27 00:00:00+00:00,0.00052857
2000-10-30 00:00:00+00:00,0.00010569
2000-10-31 00:00:00+00:00,-0.00021136
2000-11-01 00:00:00+00:00,0.00068699
2000-11-02 00:00:00+00:00,-0.00010566
2000-11-03 00:00:00+00:00,0.00000000
2000-11-06 00:00:00+00:00,-0.00031699
2000-11-07 00:00:00+00:00,-0.00005284
2000-11-08 00:00:00+00:00,-0.00031706
2000-11-09 00:00:00+00:00,0.00052851
2000-11-10 00:00:00+00:00,0.00079256
2000-11-13 00:00:00+00:00,0.00036972
2000-11-14 00:00:00+00:00,0.00005281
2000-11-15 00:00:00+00:00,0.00021124
2000-11-16 00:00:00+00:00,0.00010561
2000-11-17 00:00:00+00:00,-0.00005280
2000-11-20 00:00:00+00:00,0.00000000
2000-11-21 00:00:00+00:00,-0.00021120
2000-11-22 00:00:00+00:00,0.00058087
2000-11-23 00:00:00+00:00,-0.00010558
2000-11-24 00:00:00+00:00,0.00000000
2000-11-27 00:00:00+00:00,-0.00005279
2000-11-28 00:00:00+00:00,0.00131982
2000-11-29 00:00:00+00:00,0.00047483
2000-11-30 00:00:00+00:00,0.00184628
2000-12-01 00:00:00+00:00,-0.00031622
2000-12-04 00:00:00+00:00,0.00142322
2000-12-05 00:00:00+00:00,0.00089549
2000-12-06 00:00:00+00:00,0.00173757
2000-12-07 00:00:00+00:00,0.00005261
2000-12-08 00:00:00+00:00,-0.00052609
2000-12-11 00:00:00+00:00,-0.00094722
2000-12-12 00:00:00+00:00,-0.00005265
2000-12-13 00:00:00+00:00,0.00147415
2000-12-14 00:00:00+00:00,0.00099958
2000-12-15 00:00:00+00:00,0.00094652
2000-12-18 00:00:00+00:00,0.00089351
2000-12-19 00:00:00+00:00,-0.00084060
2000-12-20 00:00:00+00:00,0.00126137
2000-12-21 00:00:00+00:00,-0.00021011
2000-12-22 00:00:00+00:00,0.00010506
2000-12-27 00:00:00+00:00,0.00052529
2000-12-28 00:00:00+00:00,-0.00105037
2000-12-29 00:00:00+00:00,0.00131372
2001-01-02 00:00:00+00:00,0.00336099
2001-01-03 00:00:00+00:00,-0.00068159
2001-01-04 00:00:00+00:00,-0.00068177
2001-01-05 00:00:00+00:00,0.00104921
2001-01-08 00:00:00+00:00,-0.00026216
2001-01-09 00:00:00+00:00,-0.00173128
2001-01-10 00:00:00+00:00,-0.00120722
2001-01-11 00:00:00+00:00,0.00089281
2001-01-12 00:00:00+00:00,-0.00178478
2001-01-15 00:00:00+00:00,0.00031523
2001-01-16 00:00:00+00:00,0.00026265
2001-01-17 00:00:00+00:00,-0.00057767
2001-01-18 00:00:00+00:00,0.00110306
2001-01-19 00:00:00+00:00,-0.00005250
2001-01-22 00:00:00+00:00,-0.00078753
2001-01-23 00:00:00+00:00,0.00068281
2001-01-24 00:00:00+00:00,-0.00152263
2001-01-25 00:00:00+00:00,-0.00036780
2001-01-26 00:00:00+00:00,0.00052554
2001-01-29 00:00:00+00:00,0.00063048
2001-01-30 00:00:00+00:00,0.00073533
2001-01-31 00:00:00+00:00,0.00105014
2001-02-01 00:00:00+00:00,0.00041984
2001-02-02 00:00:00+00:00,-0.00020989
2001-02-05 00:00:00+00:00,0.00057722
2001-02-06 00:00:00+00:00,-0.00015737
2001-02-07 00:00:00+00:00,0.00041966
2001-02-08 00:00:00+00:00,-0.00078674
2001-02-09 00:00:00+00:00,0.00036730
2001-02-12 00:00:00+00:00,-0.00020985
2001-02-13 00:00:00+00:00,0.00047222
2001-02-14 00:00:00+00:00,-0.00062949
2001-02-15 00:00:00+00:00,-0.00236134
2001-02-16 00:00:00+00:00,0.00036774
2001-02-19 00:00:00+00:00,0.00021011
2001-02-20 00:00:00+00:00,-0.00010504
2001-02-21 00:00:00+00:00,0.00000000
2001-02-22 00:00:00+00:00,0.00005252
2001-02-23 00:00:00+00:00,0.00094543
2001-02-26 00:00:00+00:00,0.00073499
2001-02-27 00:00:00+00:00,0.00141703
2001-02-28 00:00:00+00:00,0.00010489
2001-03-01 00:00:00+00:00,0.00010489
2001-03-02 00:00:00+00:00,-0.00005244
2001-03-05 00:00:00+00:00,-0.00020975
2001-03-06 00:00:00+00:00,0.00047199
2001-03-07 00:00:00+00:00,0.00057679
2001-03-08 00:00:00+00:00,0.00083875
2001-03-09 00:00:00+00:00,-0.00020960
2001-03-12 00:00:00+00:00,-0.00005241
2001-03-13 00:00:00+00:00,-0.00078608
2001-03-14 00:00:00+00:00,0.00073394
2001-03-15 00:00:00+00:00,0.00073371
2001-03-16 00:00:00+00:00,0.00141450
2001-03-19 00:00:00+00:00,-0.00068059
2001-03-20 00:00:00+00:00,-0.00078555
2001-03-21 00:00:00+00:00,0.00157167
2001-03-22 00:00:00+00:00,0.00109930
2001-03-23 00:00:00+00:00,-0.00057552
2001-03-26 00:00:00+00:00,0.00000000
2001-03-27 00:00:00+00:00,-0.00047101
2001-03-28 00:00:00+00:00,-0.00057583
2001-03-29 00:00:00+00:00,0.00041889
2001-03-30 00:00:00+00:00,0.00015705
2001-04-02 00:00:00+00:00,-0.00031407
2001-04-03 00:00:00+00:00,0.00020941
2001-04-04 00:00:00+00:00,-0.00041878
2001-04-05 00:00:00+00:00,0.00000000
2001-04-06 00:00:00+00:00,0.00115189
2001-04-09 00:00:00+00:00,0.00000000
2001-04-10 00:00:00+00:00,-0.00057561
2001-04-11 00:00:00+00:00,-0.00225144
2001-04-12 00:00:00+00:00,-0.00031440
2001-04-17 00:00:00+00:00,-0.00068131
2001-04-18 00:00:00+00:00,-0.00031455
2001-04-19 00:00:00+00:00,-0.00131103
2001-04-20 00:00:00+00:00,-0.00026238
2001-04-23 00:00:00+00:00,0.00047234
2001-04-24 00:00:00+00:00,-0.00194134
2001-04-25 00:00:00+00:00,0.00036765
2001-04-26 00:00:00+00:00,0.00183795
2001-04-27 00:00:00+00:00,-0.00178384
2001-04-30 00:00:00+00:00,-0.00204800
2001-05-01 00:00:00+00:00,0.00089361
2001-05-02 00:00:00+00:00,-0.00031524
2001-05-03 00:00:00+00:00,0.00089333
2001-05-04 00:00:00+00:00,0.00094548
2001-05-07 00:00:00+00:00,0.00021001
2001-05-08 00:00:00+00:00,0.00005250
2001-05-09 00:00:00+00:00,0.00083990
2001-05-10 00:00:00+00:00,0.00125931
2001-05-11 00:00:00+00:00,-0.00078662
2001-05-14 00:00:00+00:00,-0.00136404
2001-05-15 00:00:00+00:00,-0.00047252
2001-05-16 00:00:00+00:00,0.00042010
2001-05-17 00:00:00+00:00,-0.00000000
2001-05-18 00:00:00+00:00,-0.00031499
2001-05-21 00:00:00+00:00,-0.00021003
2001-05-22 00:00:00+00:00,-0.00031508
2001-05-23 00:00:00+00:00,0.00036765
2001-05-24 00:00:00+00:00,0.00047261
2001-05-25 00:00:00+00:00,-0.00084007
2001-05-28 00:00:00+00:00,0.00126064
2001-05-29 00:00:00+00:00,-0.00036745
2001-05-30 00:00:00+00:00,-0.00015751
2001-05-31 00:00:00+00:00,-0.00073514
2001-06-01 00:00:00+00:00,0.00199611
2001-06-04 00:00:00+00:00,0.00047232
2001-06-05 00:00:00+00:00,0.00141658
2001-06-06 00:00:00+00:00,-0.00036699
2001-06-07 00:00:00+00:00,-0.00036707
2001-06-08 00:00:00+00:00,-0.00036713
2001-06-11 00:00:00+00:00,0.00015736
2001-06-12 00:00:00+00:00,-0.00052449
2001-06-13 00:00:00+00:00,-0.00068199
2001-06-14 00:00:00+00:00,0.00173174
2001-06-15 00:00:00+00:00,0.00036703
2001-06-18 00:00:00+00:00,0.00041940
2001-06-19 00:00:00+00:00,-0.00052414
2001-06-20 00:00:00+00:00,0.00005243
2001-06-21 00:00:00+00:00,0.00083884
2001-06-22 00:00:00+00:00,0.00041924
2001-06-25 00:00:00+00:00,0.00041916
2001-06-26 00:00:00+00:00,-0.00047145
2001-06-27 00:00:00+00:00,0.00036680
2001-06-28 00:00:00+00:00,-0.00062867
2001-06-29 00:00:00+00:00,-0.00178178
2001-07-02 00:00:00+00:00,0.00083919
2001-07-03 00:00:00+00:00,-0.00146797
2001-07-04 00:00:00+00:00,-0.00020986
2001-07-05 00:00:00+00:00,-0.00031483
2001-07-06 00:00:00+00:00,0.00131199
2001-07-09 00:00:00+00:00,-0.00062933
2001-07-10 00:00:00+00:00,0.00104849
2001-07-11 00:00:00+00:00,0.00120596
2001-07-12 00:00:00+00:00,-0.00073364
2001-07-13 00:00:00+00:00,-0.00015727
2001-07-16 00:00:00+00:00,0.00015727
2001-07-17 00:00:00+00:00,-0.00078633
2001-07-18 00:00:00+00:00,0.00068202
2001-07-19 00:00:00+00:00,-0.00020979
2001-07-20 00:00:00+00:00,0.00110149
2001-07-23 00:00:00+00:00,0.00057667
2001-07-24 00:00:00+00:00,0.00026205
2001-07-25 00:00:00+00:00,-0.00026203
2001-07-26 00:00:00+00:00,0.00031447
2001-07-27 00:00:00+00:00,0.00073364
2001-07-30 00:00:00+00:00,0.00015715
2001-07-31 00:00:00+00:00,0.00036665
2001-08-01 00:00:00+00:00,-0.00062844
2001-08-02 00:00:00+00:00,-0.00015716
2001-08-03 00:00:00+00:00,0.00041911
2001-08-06 00:00:00+00:00,0.00052378
2001-08-07 00:00:00+00:00,-0.00010473
2001-08-08 00:00:00+00:00,-0.00010473
2001-08-09 00:00:00+00:00,0.00157109
2001-08-10 00:00:00+00:00,0.00068027
2001-08-13 00:00:00+00:00,-0.00047081
2001-08-14 00:00:00+00:00,-0.00041861
2001-08-15 00:00:00+00:00,0.00062804
2001-08-16 00:00:00+00:00,0.00000000
2001-08-17 00:00:00+00:00,0.00104641
2001-08-20 00:00:00+00:00,0.00005229
2001-08-21 00:00:00+00:00,-0.00057522
2001-08-22 00:00:00+00:00,-0.00036617
2001-08-23 00:00:00+00:00,-0.00057549
2001-08-24 00:00:00+00:00,-0.00078501
2001-08-27 00:00:00+00:00,0.00000000
2001-08-28 00:00:00+00:00,0.00162295
2001-08-29 00:00:00+00:00,0.00057543
2001-08-30 00:00:00+00:00,0.00109821
2001-08-31 00:00:00+00:00,0.00057495
2001-09-03 00:00:00+00:00,0.00047029
2001-09-04 00:00:00+00:00,-0.00276893
2001-09-05 00:00:00+00:00,-0.00041852
2001-09-06 00:00:00+00:00,0.00141272
2001-09-07 00:00:00+00:00,0.00167320
2001-09-10 00:00:00+00:00,-0.00047019
2001-09-11 00:00:00+00:00,0.00240385
2001-09-12 00:00:00+00:00,-0.00057414
2001-09-13 00:00:00+00:00,-0.00031327
2001-09-14 00:00:00+00:00,0.00146222
2001-09-17 00:00:00+00:00,-0.00052184
2001-09-18 00:00:00+00:00,0.00046980
2001-09-19 00:00:00+00:00,0.00031314
2001-09-20 00:00:00+00:00,-0.00062621
2001-09-21 00:00:00+00:00,-0.00020880
2001-09-24 00:00:00+00:00,-0.00057426
2001-09-25 00:00:00+00:00,0.00067885
2001-09-26 00:00:00+00:00,-0.00005220
2001-09-27 00:00:00+00:00,0.00114841
2001-09-28 00:00:00+00:00,-0.00057390
2001-10-01 00:00:00+00:00,0.00046970
2001-10-02 00:00:00+00:00,0.00130446
2001-10-03 00:00:00+00:00,0.00146001
2001-10-04 00:00:00+00:00,-0.00041686
2001-10-05 00:00:00+00:00,0.00036483
2001-10-08 00:00:00+00:00,0.00000000
2001-10-09 00:00:00+00:00,-0.00083377
2001-10-10 00:00:00+00:00,-0.00005285
2001-10-11 00:00:00+00:00,-0.00083412
2001-10-12 00:00:00+00:00,0.00078227
2001-10-15 00:00:00+00:00,0.00083412
2001-10-16 00:00:00+00:00,0.00078166
2001-10-17 00:00:00+00:00,-0.00213575
2001-10-18 00:00:00+00:00,0.00036542
2001-10-19 00:00:00+00:00,0.00062630
2001-10-22 00:00:00+00:00,0.00052176
2001-10-23 00:00:00+00:00,-0.00062595
2001-10-24 00:00:00+00:00,0.00114793
2001-10-25 00:00:00+00:00,0.00161660
2001-10-26 00:00:00+00:00,-0.00010422
2001-10-29 00:00:00+00:00,0.00119854
2001-10-30 00:00:00+00:00,0.00171866
2001-10-31 00:00:00+00:00,-0.00046834
2001-11-01 00:00:00+00:00,0.00229024
2001-11-02 00:00:00+00:00,-0.00046792
2001-11-05 00:00:00+00:00,0.00104010
2001-11-06 00:00:00+00:00,0.00015593
2001-11-07 00:00:00+00:00,0.00103950
2001-11-08 00:00:00+00:00,-0.00124675
2001-11-09 00:00:00+00:00,-0.00098758
2001-11-12 00:00:00+00:00,0.00010400
2001-11-13 00:00:00+00:00,-0.00218409
2001-11-14 00:00:00+00:00,-0.00197814
2001-11-15 00:00:00+00:00,-0.00317824
2001-11-16 00:00:00+00:00,-0.00078272
2001-11-19 00:00:00+00:00,-0.00005220
2001-11-20 00:00:00+00:00,0.00062644
2001-11-21 00:00:00+00:00,-0.00318372
2001-11-22 00:00:00+00:00,-0.00094098
2001-11-23 00:00:00+00:00,0.00015690
2001-11-26 00:00:00+00:00,0.00115039
2001-11-27 00:00:00+00:00,-0.00439009
2001-11-28 00:00:00+00:00,0.00209512
2001-11-29 00:00:00+00:00,0.00062788
2001-11-30 00:00:00+00:00,0.00172621
2001-12-03 00:00:00+00:00,0.00135884
2001-12-04 00:00:00+00:00,-0.00005223
2001-12-05 00:00:00+00:00,-0.00433488
2001-12-06 00:00:00+00:00,-0.00256451
2001-12-07 00:00:00+00:00,-0.00204360
2001-12-10 00:00:00+00:00,0.00078682
2001-12-11 00:00:00+00:00,0.00083893
2001-12-12 00:00:00+00:00,0.00256827
2001-12-13 00:00:00+00:00,-0.00130869
2001-12-14 00:00:00+00:00,-0.00005238
2001-12-17 00:00:00+00:00,-0.00246176
2001-12-18 00:00:00+00:00,0.00209787
2001-12-19 00:00:00+00:00,0.00083831
2001-12-20 00:00:00+00:00,-0.00015713
2001-12-21 00:00:00+00:00,-0.00120482
2001-12-24 00:00:00+00:00,0.00010483
2001-12-27 00:00:00+00:00,-0.00073375
2001-12-28 00:00:00+00:00,-0.00104860
2001-12-31 00:00:00+00:00,-0.00010492
2002-01-02 00:00:00+00:00,0.00120659
2002-01-03 00:00:00+00:00,0.00052430
2002-01-04 00:00:00+00:00,-0.00078625
2002-01-07 00:00:00+00:00,0.00220230
2002-01-08 00:00:00+00:00,0.00062854
2002-01-09 00:00:00+00:00,-0.00214765
2002-01-10 00:00:00+00:00,0.00094350
2002-01-11 00:00:00+00:00,-0.00062870
2002-01-14 00:00:00+00:00,0.00214862
2002-01-15 00:00:00+00:00,-0.00130869
2002-01-16 00:00:00+00:00,0.00010476
2002-01-17 00:00:00+00:00,-0.00010474
2002-01-18 00:00:00+00:00,-0.00115225
2002-01-21 00:00:00+00:00,0.00099570
2002-01-22 00:00:00+00:00,-0.00188571
2002-01-23 00:00:00+00:00,0.00052427
2002-01-24 00:00:00+00:00,-0.00204413
2002-01-25 00:00:00+00:00,-0.00241343
2002-01-28 00:00:00+00:00,-0.00073541
2002-01-29 00:00:00+00:00,0.00089333
2002-01-30 00:00:00+00:00,0.00026262
2002-01-31 00:00:00+00:00,0.00021007
2002-02-01 00:00:00+00:00,0.00063015
2002-02-04 00:00:00+00:00,0.00173237
2002-02-05 00:00:00+00:00,0.00041962
2002-02-06 00:00:00+00:00,0.00041953
2002-02-07 00:00:00+00:00,-0.00293624
2002-02-08 00:00:00+00:00,0.00094518
2002-02-11 00:00:00+00:00,-0.00026243
2002-02-12 00:00:00+00:00,-0.00052493
2002-02-13 00:00:00+00:00,-0.00131268
2002-02-14 00:00:00+00:00,0.00036780
2002-02-15 00:00:00+00:00,0.00126077
2002-02-18 00:00:00+00:00,0.00036749
2002-02-19 00:00:00+00:00,0.00000000
2002-02-20 00:00:00+00:00,-0.00026245
2002-02-21 00:00:00+00:00,-0.00031499
2002-02-22 00:00:00+00:00,0.00115516
2002-02-25 00:00:00+00:00,-0.00068220
2002-02-26 00:00:00+00:00,-0.00010499
2002-02-27 00:00:00+00:00,-0.00026249
2002-02-28 00:00:00+00:00,0.00068256
2002-03-01 00:00:00+00:00,-0.00094478
2002-03-04 00:00:00+00:00,-0.00078769
2002-03-05 00:00:00+00:00,-0.00157596
2002-03-06 00:00:00+00:00,-0.00052573
2002-03-07 00:00:00+00:00,-0.00194573
2002-03-08 00:00:00+00:00,-0.00105274
2002-03-11 00:00:00+00:00,0.00057925
2002-03-12 00:00:00+00:00,0.00042116
2002-03-13 00:00:00+00:00,-0.00010527
2002-03-14 00:00:00+00:00,-0.00063165
2002-03-15 00:00:00+00:00,-0.00078985
2002-03-18 00:00:00+00:00,0.00015804
2002-03-19 00:00:00+00:00,0.00021070
2002-03-20 00:00:00+00:00,-0.00015801
2002-03-21 00:00:00+00:00,-0.00084282
2002-03-22 00:00:00+00:00,0.00021079
2002-03-25 00:00:00+00:00,-0.00031616
2002-03-26 00:00:00+00:00,0.00100126
2002-03-27 00:00:00+00:00,0.00084277
2002-03-28 00:00:00+00:00,-0.00047386
2002-04-02 00:00:00+00:00,-0.00015799
2002-04-03 00:00:00+00:00,0.00105330
2002-04-04 00:00:00+00:00,0.00157911
2002-04-05 00:00:00+00:00,0.00031559
2002-04-08 00:00:00+00:00,-0.00042072
2002-04-09 00:00:00+00:00,-0.00052604
2002-04-10 00:00:00+00:00,-0.00036904
2002-04-11 00:00:00+00:00,0.00047363
2002-04-12 00:00:00+00:00,0.00063135
2002-04-15 00:00:00+00:00,0.00089413
2002-04-16 00:00:00+00:00,-0.00184007
2002-04-17 00:00:00+00:00,-0.00057883
2002-04-18 00:00:00+00:00,-0.00042121
2002-04-19 00:00:00+00:00,0.00015799
2002-04-22 00:00:00+00:00,0.00115850
2002-04-23 00:00:00+00:00,-0.00052629
2002-04-24 00:00:00+00:00,0.00084228
2002-04-25 00:00:00+00:00,0.00142075
2002-04-26 00:00:00+00:00,0.00031551
2002-04-29 00:00:00+00:00,-0.00105152
2002-04-30 00:00:00+00:00,0.00021042
2002-05-01 00:00:00+00:00,0.00110457
2002-05-02 00:00:00+00:00,-0.00262840
2002-05-03 00:00:00+00:00,0.00157911
2002-05-06 00:00:00+00:00,0.00031557
