Date,ZAR
2000-06-07 00:00:00+00:00,-0.00647272
2000-06-08 00:00:00+00:00,-0.02094533
2000-06-09 00:00:00+00:00,-0.00296401
2000-06-12 00:00:00+00:00,-0.00481314
2000-06-13 00:00:00+00:00,0.00482509
2000-06-14 00:00:00+00:00,0.02314553
2000-06-15 00:00:00+00:00,0.01063458
2000-06-16 00:00:00+00:00,0.01830202
2000-06-19 00:00:00+00:00,-0.00965318
2000-06-20 00:00:00+00:00,-0.00845461
2000-06-21 00:00:00+00:00,-0.00528953
2000-06-22 00:00:00+00:00,0.00195394
2000-06-23 00:00:00+00:00,0.00885449
2000-06-26 00:00:00+00:00,0.00347102
2000-06-27 00:00:00+00:00,0.01905752
2000-06-28 00:00:00+00:00,0.00157859
2000-06-29 00:00:00+00:00,-0.00459597
2000-06-30 00:00:00+00:00,0.01113938
2000-07-03 00:00:00+00:00,-0.00615174
2000-07-05 00:00:00+00:00,0.00823158
2000-07-06 00:00:00+00:00,-0.02002050
2000-07-07 00:00:00+00:00,-0.00276243
2000-07-10 00:00:00+00:00,0.01243953
2000-07-11 00:00:00+00:00,0.00652473
2000-07-12 00:00:00+00:00,-0.00650462
2000-07-13 00:00:00+00:00,-0.00480769
2000-07-14 00:00:00+00:00,-0.01115318
2000-07-17 00:00:00+00:00,-0.00934709
2000-07-18 00:00:00+00:00,-0.01196522
2000-07-19 00:00:00+00:00,-0.00489922
2000-07-20 00:00:00+00:00,0.01592647
2000-07-21 00:00:00+00:00,0.00000000
2000-07-24 00:00:00+00:00,-0.00675111
2000-07-25 00:00:00+00:00,-0.00300321
2000-07-26 00:00:00+00:00,0.00958377
2000-07-27 00:00:00+00:00,-0.00278455
2000-07-28 00:00:00+00:00,-0.00550715
2000-07-31 00:00:00+00:00,0.00118856
2000-08-01 00:00:00+00:00,-0.01306505
2000-08-02 00:00:00+00:00,0.00386834
2000-08-03 00:00:00+00:00,-0.00266704
2000-08-04 00:00:00+00:00,0.01229969
2000-08-07 00:00:00+00:00,0.00174605
2000-08-08 00:00:00+00:00,-0.00963149
2000-08-09 00:00:00+00:00,-0.00364656
2000-08-10 00:00:00+00:00,0.01299614
2000-08-11 00:00:00+00:00,0.01605248
2000-08-14 00:00:00+00:00,-0.00484664
2000-08-15 00:00:00+00:00,-0.00485841
2000-08-16 00:00:00+00:00,-0.00403534
2000-08-17 00:00:00+00:00,0.00752876
2000-08-18 00:00:00+00:00,-0.00222222
2000-08-21 00:00:00+00:00,-0.00924703
2000-08-22 00:00:00+00:00,-0.00607754
2000-08-23 00:00:00+00:00,0.00728648
2000-08-24 00:00:00+00:00,0.00579407
2000-08-25 00:00:00+00:00,0.00814310
2000-08-28 00:00:00+00:00,-0.00776430
2000-08-29 00:00:00+00:00,-0.00243563
2000-08-30 00:00:00+00:00,-0.00104508
2000-08-31 00:00:00+00:00,-0.00487873
2000-09-01 00:00:00+00:00,0.01082932
2000-09-05 00:00:00+00:00,-0.02557332
2000-09-06 00:00:00+00:00,-0.01435609
2000-09-07 00:00:00+00:00,-0.00056726
2000-09-08 00:00:00+00:00,-0.00141864
2000-09-11 00:00:00+00:00,-0.01369960
2000-09-12 00:00:00+00:00,-0.00431810
2000-09-13 00:00:00+00:00,0.00504505
2000-09-14 00:00:00+00:00,-0.00452912
2000-09-15 00:00:00+00:00,-0.01383285
2000-09-18 00:00:00+00:00,-0.01343500
2000-09-19 00:00:00+00:00,-0.00493191
2000-09-20 00:00:00+00:00,-0.02145263
2000-09-21 00:00:00+00:00,0.00466321
2000-09-22 00:00:00+00:00,0.02193015
2000-09-25 00:00:00+00:00,0.00051140
2000-09-26 00:00:00+00:00,0.01117604
2000-09-27 00:00:00+00:00,-0.00994916
2000-09-28 00:00:00+00:00,-0.00766535
2000-09-29 00:00:00+00:00,0.01375708
2000-10-02 00:00:00+00:00,0.00743007
2000-10-03 00:00:00+00:00,-0.00340950
2000-10-04 00:00:00+00:00,-0.00509536
2000-10-05 00:00:00+00:00,-0.01434501
2000-10-06 00:00:00+00:00,-0.00513460
2000-10-09 00:00:00+00:00,0.00000000
2000-10-10 00:00:00+00:00,-0.01676717
2000-10-11 00:00:00+00:00,-0.00689655
2000-10-12 00:00:00+00:00,-0.02396725
2000-10-13 00:00:00+00:00,-0.00165688
2000-10-16 00:00:00+00:00,-0.02419355
2000-10-17 00:00:00+00:00,0.00404426
2000-10-18 00:00:00+00:00,-0.03859916
2000-10-19 00:00:00+00:00,0.01086703
2000-10-20 00:00:00+00:00,0.02601714
2000-10-23 00:00:00+00:00,-0.00190505
2000-10-24 00:00:00+00:00,-0.00495805
2000-10-25 00:00:00+00:00,-0.01643982
2000-10-26 00:00:00+00:00,0.00061681
2000-10-27 00:00:00+00:00,0.01826167
2000-10-30 00:00:00+00:00,0.00916380
2000-10-31 00:00:00+00:00,0.00440897
2000-11-01 00:00:00+00:00,0.01759842
2000-11-02 00:00:00+00:00,-0.00879832
2000-11-03 00:00:00+00:00,-0.00264390
2000-11-06 00:00:00+00:00,-0.00718717
2000-11-07 00:00:00+00:00,-0.01390261
2000-11-08 00:00:00+00:00,-0.02064536
2000-11-09 00:00:00+00:00,-0.01570235
2000-11-10 00:00:00+00:00,0.04135514
2000-11-13 00:00:00+00:00,-0.00671346
2000-11-14 00:00:00+00:00,-0.00629800
2000-11-15 00:00:00+00:00,-0.00867696
2000-11-16 00:00:00+00:00,0.00192827
2000-11-17 00:00:00+00:00,-0.00770535
2000-11-20 00:00:00+00:00,-0.01447368
2000-11-21 00:00:00+00:00,-0.01137692
2000-11-22 00:00:00+00:00,0.00000000
2000-11-24 00:00:00+00:00,-0.00070588
2000-11-27 00:00:00+00:00,0.01842704
2000-11-28 00:00:00+00:00,-0.00504933
2000-11-29 00:00:00+00:00,0.00070269
2000-11-30 00:00:00+00:00,0.00552744
2000-12-01 00:00:00+00:00,0.02834291
2000-12-04 00:00:00+00:00,0.00206691
2000-12-05 00:00:00+00:00,-0.00382409
2000-12-06 00:00:00+00:00,0.02245211
2000-12-07 00:00:00+00:00,-0.01765419
2000-12-11 00:00:00+00:00,-0.01185015
2000-12-12 00:00:00+00:00,-0.01818182
2000-12-13 00:00:00+00:00,-0.00843421
2000-12-14 00:00:00+00:00,0.01278431
2000-12-15 00:00:00+00:00,0.01013013
2000-12-18 00:00:00+00:00,0.00271360
2000-12-19 00:00:00+00:00,-0.01176926
2000-12-20 00:00:00+00:00,0.02445864
2000-12-21 00:00:00+00:00,-0.00092308
2000-12-22 00:00:00+00:00,0.01947652
2000-12-26 00:00:00+00:00,0.00686080
2000-12-27 00:00:00+00:00,-0.00136747
2000-12-28 00:00:00+00:00,-0.00950209
2000-12-29 00:00:00+00:00,0.00229130
2001-01-02 00:00:00+00:00,0.00190723
2001-01-03 00:00:00+00:00,0.00190549
2001-01-04 00:00:00+00:00,0.00662453
2001-01-05 00:00:00+00:00,-0.00227618
2001-01-08 00:00:00+00:00,-0.01648310
2001-01-09 00:00:00+00:00,-0.01685436
2001-01-10 00:00:00+00:00,-0.06530040
2001-01-11 00:00:00+00:00,0.01900200
2001-01-12 00:00:00+00:00,0.00537549
2001-01-16 00:00:00+00:00,0.00370137
2001-01-17 00:00:00+00:00,-0.00865801
2001-01-18 00:00:00+00:00,-0.00735178
2001-01-19 00:00:00+00:00,-0.00523602
2001-01-22 00:00:00+00:00,0.00739739
2001-01-23 00:00:00+00:00,0.00776545
2001-01-24 00:00:00+00:00,-0.00773481
2001-01-25 00:00:00+00:00,-0.00142631
2001-01-26 00:00:00+00:00,-0.00158579
2001-01-29 00:00:00+00:00,0.00000000
2001-01-30 00:00:00+00:00,0.02364704
2001-01-31 00:00:00+00:00,0.00980238
2001-02-01 00:00:00+00:00,0.00794702
2001-02-02 00:00:00+00:00,-0.00948162
2001-02-05 00:00:00+00:00,0.00140570
2001-02-06 00:00:00+00:00,-0.00546235
2001-02-07 00:00:00+00:00,-0.02699531
2001-02-08 00:00:00+00:00,-0.02721142
2001-02-09 00:00:00+00:00,0.03378378
2001-02-12 00:00:00+00:00,0.01202056
2001-02-13 00:00:00+00:00,-0.02688257
2001-02-14 00:00:00+00:00,0.01339179
2001-02-15 00:00:00+00:00,0.00633162
2001-02-16 00:00:00+00:00,0.00449882
2001-02-20 00:00:00+00:00,0.01987900
2001-02-21 00:00:00+00:00,-0.01215900
2001-02-22 00:00:00+00:00,-0.00815558
2001-02-23 00:00:00+00:00,0.00393701
2001-02-26 00:00:00+00:00,0.01403922
2001-02-27 00:00:00+00:00,0.01911524
2001-02-28 00:00:00+00:00,0.00695410
2001-03-26 00:00:00+00:00,0.00000000
2001-03-27 00:00:00+00:00,-0.05343805
2001-03-28 00:00:00+00:00,-0.00711974
2001-03-29 00:00:00+00:00,-0.00795778
2001-03-30 00:00:00+00:00,0.00839651
2001-04-02 00:00:00+00:00,-0.02922078
2001-04-03 00:00:00+00:00,-0.00041179
2001-04-04 00:00:00+00:00,0.01606260
2001-04-05 00:00:00+00:00,-0.00204415
2001-04-06 00:00:00+00:00,0.00736377
2001-04-09 00:00:00+00:00,-0.00081486
2001-04-10 00:00:00+00:00,0.00513573
2001-04-11 00:00:00+00:00,0.00763607
2001-04-12 00:00:00+00:00,0.00081024
2001-04-16 00:00:00+00:00,-0.00242974
2001-04-17 00:00:00+00:00,-0.02505676
2001-04-18 00:00:00+00:00,0.00262834
2001-04-19 00:00:00+00:00,-0.00081967
2001-04-20 00:00:00+00:00,-0.00738310
2001-04-23 00:00:00+00:00,0.00329354
2001-04-24 00:00:00+00:00,0.01643791
2001-04-25 00:00:00+00:00,-0.00627547
2001-04-26 00:00:00+00:00,0.02322159
2001-04-27 00:00:00+00:00,0.01155836
2001-04-30 00:00:00+00:00,-0.01526718
2001-05-01 00:00:00+00:00,0.00866607
2001-05-02 00:00:00+00:00,-0.01427189
2001-05-03 00:00:00+00:00,-0.00728745
2001-05-04 00:00:00+00:00,0.01728214
2001-05-07 00:00:00+00:00,0.00751394
2001-05-08 00:00:00+00:00,-0.00346076
2001-05-09 00:00:00+00:00,0.01532011
2001-05-10 00:00:00+00:00,0.00080083
2001-05-11 00:00:00+00:00,-0.00775876
2001-05-14 00:00:00+00:00,0.00176678
2001-05-15 00:00:00+00:00,-0.00433317
2001-05-16 00:00:00+00:00,-0.00168675
2001-05-17 00:00:00+00:00,0.01472600
2001-05-18 00:00:00+00:00,0.00798722
2001-05-21 00:00:00+00:00,0.00819411
2001-05-22 00:00:00+00:00,-0.00657686
2001-05-23 00:00:00+00:00,-0.00977742
2001-05-24 00:00:00+00:00,0.00119837
2001-05-25 00:00:00+00:00,0.01181448
2001-05-29 00:00:00+00:00,-0.00896683
2001-05-30 00:00:00+00:00,-0.01490396
2001-05-31 00:00:00+00:00,0.00160617
2001-06-01 00:00:00+00:00,-0.00906757
2001-06-04 00:00:00+00:00,-0.00362699
2001-06-05 00:00:00+00:00,0.00306897
2001-06-06 00:00:00+00:00,-0.00709563
2001-06-07 00:00:00+00:00,-0.00097111
2001-06-08 00:00:00+00:00,0.00421155
2001-06-11 00:00:00+00:00,-0.02060273
2001-06-12 00:00:00+00:00,-0.00098994
2001-06-13 00:00:00+00:00,0.00520017
2001-06-14 00:00:00+00:00,0.01580247
2001-06-15 00:00:00+00:00,0.01291166
2001-06-18 00:00:00+00:00,-0.01307349
2001-06-19 00:00:00+00:00,-0.00441285
2001-06-20 00:00:00+00:00,-0.00253890
2001-06-21 00:00:00+00:00,0.00639764
2001-06-22 00:00:00+00:00,0.00572269
2001-06-25 00:00:00+00:00,0.00187495
2001-06-26 00:00:00+00:00,0.00342020
2001-06-27 00:00:00+00:00,-0.00097545
2001-06-28 00:00:00+00:00,-0.00659072
2001-06-29 00:00:00+00:00,0.00146915
2001-07-02 00:00:00+00:00,0.01101142
2001-07-03 00:00:00+00:00,-0.00137875
2001-07-05 00:00:00+00:00,-0.03474026
2001-07-06 00:00:00+00:00,-0.01569340
2001-07-09 00:00:00+00:00,0.00416250
2001-07-10 00:00:00+00:00,-0.01387389
2001-07-11 00:00:00+00:00,0.00602510
2001-07-12 00:00:00+00:00,-0.00667223
2001-07-13 00:00:00+00:00,0.00527329
2001-07-16 00:00:00+00:00,0.00267112
2001-07-17 00:00:00+00:00,0.00958733
2001-07-18 00:00:00+00:00,-0.00829738
2001-07-19 00:00:00+00:00,-0.00791667
2001-07-20 00:00:00+00:00,0.00711000
2001-07-23 00:00:00+00:00,0.01775740
2001-07-24 00:00:00+00:00,0.00000000
2001-07-25 00:00:00+00:00,-0.00793388
2001-07-26 00:00:00+00:00,0.01850315
2001-07-27 00:00:00+00:00,-0.01973360
2001-07-30 00:00:00+00:00,0.00182648
2001-07-31 00:00:00+00:00,-0.00829738
2001-08-01 00:00:00+00:00,0.00466589
2001-08-02 00:00:00+00:00,0.00847880
2001-08-03 00:00:00+00:00,-0.01589141
2001-08-06 00:00:00+00:00,-0.00383813
2001-08-07 00:00:00+00:00,0.00443070
2001-08-08 00:00:00+00:00,0.00141785
2001-08-09 00:00:00+00:00,0.00341752
2001-08-10 00:00:00+00:00,0.00831947
2001-08-13 00:00:00+00:00,-0.01077051
2001-08-14 00:00:00+00:00,0.00116618
2001-08-15 00:00:00+00:00,0.01148851
2001-08-16 00:00:00+00:00,0.00000000
2001-08-17 00:00:00+00:00,-0.01216686
2001-08-20 00:00:00+00:00,-0.00549542
2001-08-21 00:00:00+00:00,-0.02813726
2001-08-22 00:00:00+00:00,0.00762066
2001-08-23 00:00:00+00:00,0.01096584
2001-08-24 00:00:00+00:00,-0.00360738
2001-08-27 00:00:00+00:00,-0.00689249
2001-08-28 00:00:00+00:00,0.01433994
2001-08-29 00:00:00+00:00,0.00083738
2001-08-30 00:00:00+00:00,-0.00854128
2001-08-31 00:00:00+00:00,-0.01304165
2001-09-04 00:00:00+00:00,-0.00744501
2001-09-05 00:00:00+00:00,-0.00407643
2001-09-06 00:00:00+00:00,0.00348877
2001-09-07 00:00:00+00:00,0.00467290
2001-09-10 00:00:00+00:00,-0.02271186
2001-09-11 00:00:00+00:00,0.00000000
2001-09-13 00:00:00+00:00,-0.01795005
2001-09-14 00:00:00+00:00,-0.00131752
2001-09-17 00:00:00+00:00,-0.00393873
2001-09-18 00:00:00+00:00,-0.00701447
2001-09-19 00:00:00+00:00,0.00175979
2001-09-20 00:00:00+00:00,-0.00905733
2001-09-21 00:00:00+00:00,-0.01165872
2001-09-24 00:00:00+00:00,0.00381985
2001-09-25 00:00:00+00:00,-0.00691796
2001-09-26 00:00:00+00:00,-0.02313167
2001-09-27 00:00:00+00:00,-0.02277228
2001-09-28 00:00:00+00:00,-0.00901475
2001-10-01 00:00:00+00:00,-0.00960659
2001-10-02 00:00:00+00:00,-0.02095588
2001-10-03 00:00:00+00:00,-0.04198012
2001-10-04 00:00:00+00:00,0.01821632
2001-10-05 00:00:00+00:00,0.00705086
2001-10-08 00:00:00+00:00,0.00000000
2001-10-09 00:00:00+00:00,-0.00421348
2001-10-10 00:00:00+00:00,0.01426560
2001-10-11 00:00:00+00:00,0.01257920
2001-10-12 00:00:00+00:00,-0.00092618
2001-10-15 00:00:00+00:00,0.02992958
2001-10-16 00:00:00+00:00,-0.05158875
2001-10-17 00:00:00+00:00,0.00187529
2001-10-18 00:00:00+00:00,0.01638270
2001-10-19 00:00:00+00:00,-0.01132776
2001-10-22 00:00:00+00:00,-0.04880897
2001-10-23 00:00:00+00:00,0.00789852
2001-10-24 00:00:00+00:00,0.01478302
2001-10-25 00:00:00+00:00,0.00331283
2001-10-26 00:00:00+00:00,0.00047259
2001-10-29 00:00:00+00:00,0.01110061
2001-10-30 00:00:00+00:00,-0.02348520
2001-10-31 00:00:00+00:00,-0.00285171
2001-11-01 00:00:00+00:00,-0.02022846
2001-11-02 00:00:00+00:00,0.00216554
2001-11-05 00:00:00+00:00,0.00671946
2001-11-06 00:00:00+00:00,0.00837521
2001-11-07 00:00:00+00:00,-0.01716738
2001-11-08 00:00:00+00:00,-0.00240500
2001-11-09 00:00:00+00:00,-0.01228324
2001-11-13 00:00:00+00:00,-0.01454193
2001-11-14 00:00:00+00:00,0.01073694
2001-11-15 00:00:00+00:00,0.01893664
2001-11-16 00:00:00+00:00,-0.00288531
2001-11-19 00:00:00+00:00,-0.02769750
2001-11-20 00:00:00+00:00,-0.00757206
2001-11-21 00:00:00+00:00,-0.03162540
2001-11-26 00:00:00+00:00,0.00822123
2001-11-27 00:00:00+00:00,-0.01538080
2001-11-28 00:00:00+00:00,0.01975494
2001-11-29 00:00:00+00:00,-0.07035315
2001-11-30 00:00:00+00:00,0.00335397
2001-12-03 00:00:00+00:00,-0.02498069
2001-12-04 00:00:00+00:00,-0.03366388
2001-12-05 00:00:00+00:00,-0.07303595
2001-12-06 00:00:00+00:00,0.01244125
2001-12-07 00:00:00+00:00,-0.02930704
2001-12-10 00:00:00+00:00,-0.00945758
2001-12-11 00:00:00+00:00,-0.02667790
2001-12-12 00:00:00+00:00,-0.00311968
2001-12-13 00:00:00+00:00,-0.06361829
2001-12-14 00:00:00+00:00,-0.07927479
2001-12-17 00:00:00+00:00,0.03000000
2001-12-18 00:00:00+00:00,-0.03667180
2001-12-19 00:00:00+00:00,-0.02994386
2001-12-20 00:00:00+00:00,-0.08719452
2001-12-21 00:00:00+00:00,0.09554430
2001-12-24 00:00:00+00:00,0.01416692
2001-12-26 00:00:00+00:00,0.01316192
2001-12-27 00:00:00+00:00,0.02402676
2001-12-28 00:00:00+00:00,-0.02040816
2001-12-31 00:00:00+00:00,0.00182482
2002-01-02 00:00:00+00:00,-0.08292831
2002-01-03 00:00:00+00:00,0.02347716
2002-01-04 00:00:00+00:00,0.03070175
2002-01-07 00:00:00+00:00,0.08975941
2002-01-08 00:00:00+00:00,0.02331759
2002-01-09 00:00:00+00:00,0.02858810
2002-01-10 00:00:00+00:00,-0.03710095
2002-01-11 00:00:00+00:00,0.03464474
2002-01-14 00:00:00+00:00,-0.03512813
2002-01-15 00:00:00+00:00,-0.02081501
2002-01-16 00:00:00+00:00,0.00652432
2002-01-17 00:00:00+00:00,0.03871158
2002-01-18 00:00:00+00:00,-0.00521286
2002-01-22 00:00:00+00:00,-0.03222061
2002-01-23 00:00:00+00:00,0.05485108
2002-01-24 00:00:00+00:00,0.01497696
2002-01-25 00:00:00+00:00,-0.02079180
2002-01-28 00:00:00+00:00,-0.02044931
2002-01-29 00:00:00+00:00,0.01775320
2002-01-30 00:00:00+00:00,-0.00288517
2002-01-31 00:00:00+00:00,0.00259815
2002-02-01 00:00:00+00:00,-0.03718651
2002-02-04 00:00:00+00:00,0.00411402
2002-02-05 00:00:00+00:00,0.01642229
2002-02-06 00:00:00+00:00,0.00610998
2002-02-07 00:00:00+00:00,0.02290519
2002-02-08 00:00:00+00:00,-0.01260745
2002-02-11 00:00:00+00:00,-0.02131336
2002-02-12 00:00:00+00:00,0.03063011
2002-02-13 00:00:00+00:00,-0.01349799
2002-02-14 00:00:00+00:00,-0.00607287
2002-02-15 00:00:00+00:00,0.01566125
2002-02-19 00:00:00+00:00,-0.00863309
2002-02-20 00:00:00+00:00,0.03181029
2002-02-21 00:00:00+00:00,-0.01763367
2002-02-22 00:00:00+00:00,0.00344333
2002-02-25 00:00:00+00:00,-0.01146132
2002-02-26 00:00:00+00:00,0.00893114
2002-02-27 00:00:00+00:00,0.00258324
2002-02-28 00:00:00+00:00,0.02291607
2002-03-01 00:00:00+00:00,-0.00168539
2002-03-04 00:00:00+00:00,0.05613836
2002-03-05 00:00:00+00:00,-0.00110375
2002-03-06 00:00:00+00:00,-0.00137817
2002-03-07 00:00:00+00:00,-0.10165746
2002-03-08 00:00:00+00:00,-0.00962660
2002-03-11 00:00:00+00:00,-0.00848201
2002-03-12 00:00:00+00:00,0.00678466
2002-03-13 00:00:00+00:00,-0.02581402
2002-03-14 00:00:00+00:00,-0.00891530
2002-03-15 00:00:00+00:00,-0.03289474
2002-03-18 00:00:00+00:00,-0.01033435
2002-03-19 00:00:00+00:00,0.04026846
2002-03-20 00:00:00+00:00,0.00747161
2002-03-21 00:00:00+00:00,0.02769506
2002-03-22 00:00:00+00:00,0.00558331
2002-03-25 00:00:00+00:00,-0.01054482
2002-03-26 00:00:00+00:00,0.01002063
2002-03-27 00:00:00+00:00,0.00937042
2002-03-28 00:00:00+00:00,0.01660839
2002-04-01 00:00:00+00:00,-0.00260191
2002-04-02 00:00:00+00:00,0.02547771
2002-04-03 00:00:00+00:00,0.01657143
2002-04-04 00:00:00+00:00,-0.01416832
2002-04-05 00:00:00+00:00,0.02682648
2002-04-08 00:00:00+00:00,-0.01126126
2002-04-09 00:00:00+00:00,-0.01614274
2002-04-10 00:00:00+00:00,0.00256996
2002-04-11 00:00:00+00:00,0.00199658
2002-04-12 00:00:00+00:00,0.00313390
2002-04-15 00:00:00+00:00,0.00028433
2002-04-16 00:00:00+00:00,-0.00768137
2002-04-17 00:00:00+00:00,0.01913192
2002-04-18 00:00:00+00:00,0.00678541
2002-04-19 00:00:00+00:00,0.00253450
2002-04-22 00:00:00+00:00,0.02532358
2002-04-23 00:00:00+00:00,-0.00027816
2002-04-24 00:00:00+00:00,0.00916921
2002-04-25 00:00:00+00:00,0.00359315
2002-04-26 00:00:00+00:00,0.04554237
2002-04-29 00:00:00+00:00,0.01591154
2002-04-30 00:00:00+00:00,-0.01284453
2002-05-01 00:00:00+00:00,0.01157781
2002-05-02 00:00:00+00:00,0.00883298
2002-05-03 00:00:00+00:00,0.01679104
2002-05-06 00:00:00+00:00,0.00581395
2002-05-07 00:00:00+00:00,0.05084299
2002-05-08 00:00:00+00:00,-0.01207295
2002-05-09 00:00:00+00:00,-0.02299742
2002-05-10 00:00:00+00:00,0.02980392
2002-05-13 00:00:00+00:00,0.02420809
2002-05-14 00:00:00+00:00,-0.01603053
2002-05-15 00:00:00+00:00,-0.00974859
2002-05-16 00:00:00+00:00,0.01856148
2002-05-17 00:00:00+00:00,0.02401635
2002-05-20 00:00:00+00:00,-0.00302801
2002-05-21 00:00:00+00:00,-0.00783422
2002-05-22 00:00:00+00:00,-0.00050749
2002-05-23 00:00:00+00:00,-0.00532860
2002-05-24 00:00:00+00:00,0.02264631
2002-05-28 00:00:00+00:00,0.01761006
2002-05-29 00:00:00+00:00,0.03591022
2002-05-30 00:00:00+00:00,0.01567091
2002-05-31 00:00:00+00:00,-0.03668610
2002-06-03 00:00:00+00:00,0.00346706
2002-06-04 00:00:00+00:00,0.03683560
2002-06-05 00:00:00+00:00,-0.05319407
2002-06-06 00:00:00+00:00,0.03017456
2002-06-07 00:00:00+00:00,-0.01204227
2002-06-10 00:00:00+00:00,-0.03387735
2002-06-11 00:00:00+00:00,-0.01663681
2002-06-12 00:00:00+00:00,-0.01678286
