Date,BBCOMM
2007-04-10 00:00:00+00:00,0.00868056
2007-04-11 00:00:00+00:00,-0.00172117
2007-04-12 00:00:00+00:00,-0.00057471
2007-04-13 00:00:00+00:00,0.00115009
2007-04-16 00:00:00+00:00,-0.00804136
2007-04-17 00:00:00+00:00,-0.00405327
2007-04-18 00:00:00+00:00,-0.00348837
2007-04-19 00:00:00+00:00,-0.00233372
2007-04-20 00:00:00+00:00,0.00818713
2007-04-23 00:00:00+00:00,0.00696056
2007-04-24 00:00:00+00:00,-0.01036866
2007-04-25 00:00:00+00:00,0.01105937
2007-04-26 00:00:00+00:00,-0.01036269
2007-04-27 00:00:00+00:00,0.00814427
2007-04-30 00:00:00+00:00,0.00115407
2007-05-01 00:00:00+00:00,-0.00288184
2007-05-02 00:00:00+00:00,-0.00289017
2007-05-03 00:00:00+00:00,0.00869565
2007-05-04 00:00:00+00:00,0.00000000
2007-05-07 00:00:00+00:00,-0.00747126
2007-05-08 00:00:00+00:00,-0.00347423
2007-05-09 00:00:00+00:00,-0.00290529
2007-05-10 00:00:00+00:00,-0.00582751
2007-05-11 00:00:00+00:00,0.01758499
2007-05-14 00:00:00+00:00,-0.00576037
2007-05-15 00:00:00+00:00,0.00231750
2007-05-16 00:00:00+00:00,-0.00462428
2007-05-17 00:00:00+00:00,0.00522648
2007-05-18 00:00:00+00:00,-0.00115540
2007-05-21 00:00:00+00:00,0.01098901
2007-05-22 00:00:00+00:00,-0.01887872
2007-05-23 00:00:00+00:00,-0.00174927
2007-05-24 00:00:00+00:00,-0.00467290
2007-05-25 00:00:00+00:00,0.00762911
2007-05-29 00:00:00+00:00,-0.00815376
2007-05-30 00:00:00+00:00,0.00587199
2007-05-31 00:00:00+00:00,0.00758903
2007-06-01 00:00:00+00:00,0.00753187
2007-06-04 00:00:00+00:00,0.05750431
2007-06-05 00:00:00+00:00,-0.00513208
2007-06-06 00:00:00+00:00,-0.01313535
2007-06-07 00:00:00+00:00,-0.00805060
2007-06-08 00:00:00+00:00,-0.03294798
2007-06-11 00:00:00+00:00,0.01877934
2007-06-12 00:00:00+00:00,-0.00639535
2007-06-13 00:00:00+00:00,0.00760679
2007-06-14 00:00:00+00:00,0.01393728
2007-06-15 00:00:00+00:00,0.00859107
2007-06-18 00:00:00+00:00,0.00113572
2007-06-19 00:00:00+00:00,-0.01361316
2007-06-20 00:00:00+00:00,-0.00345026
2007-06-21 00:00:00+00:00,-0.00519331
2007-06-22 00:00:00+00:00,-0.00812065
2007-06-25 00:00:00+00:00,-0.00233918
2007-06-26 00:00:00+00:00,-0.01524033
2007-06-27 00:00:00+00:00,0.00416667
2007-06-28 00:00:00+00:00,0.00237107
2007-06-29 00:00:00+00:00,0.00650503
2007-07-02 00:00:00+00:00,0.00470035
2007-07-03 00:00:00+00:00,-0.00467836
2007-07-05 00:00:00+00:00,0.00411281
2007-07-06 00:00:00+00:00,0.00585138
2007-07-09 00:00:00+00:00,0.00000000
2007-07-10 00:00:00+00:00,0.00639907
2007-07-11 00:00:00+00:00,0.00289017
2007-07-12 00:00:00+00:00,0.00000000
2007-07-13 00:00:00+00:00,0.00749280
2007-07-16 00:00:00+00:00,-0.02059497
2007-07-17 00:00:00+00:00,-0.00934579
2007-07-18 00:00:00+00:00,0.01827830
2007-07-19 00:00:00+00:00,0.00752750
2007-07-20 00:00:00+00:00,-0.00172414
2007-07-23 00:00:00+00:00,-0.01842257
2007-07-24 00:00:00+00:00,-0.00469208
2007-07-25 00:00:00+00:00,-0.00176783
2007-07-26 00:00:00+00:00,-0.00472255
2007-07-27 00:00:00+00:00,0.01186240
2007-07-30 00:00:00+00:00,0.00410317
2007-07-31 00:00:00+00:00,0.00583771
2007-08-01 00:00:00+00:00,-0.00638421
2007-08-02 00:00:00+00:00,-0.00292056
2007-08-03 00:00:00+00:00,-0.00410076
2007-08-06 00:00:00+00:00,-0.01294118
2007-08-07 00:00:00+00:00,0.00059595
2007-08-08 00:00:00+00:00,0.00416915
2007-08-09 00:00:00+00:00,-0.00474496
2007-08-10 00:00:00+00:00,0.00059595
2007-08-13 00:00:00+00:00,0.00297796
2007-08-14 00:00:00+00:00,-0.00534442
2007-08-15 00:00:00+00:00,-0.00059701
2007-08-16 00:00:00+00:00,-0.03464755
2007-08-17 00:00:00+00:00,0.01299505
2007-08-20 00:00:00+00:00,-0.00855223
2007-08-21 00:00:00+00:00,-0.00554529
2007-08-22 00:00:00+00:00,0.00247831
2007-08-23 00:00:00+00:00,0.00679852
2007-08-24 00:00:00+00:00,0.00920810
2007-08-27 00:00:00+00:00,-0.00425791
2007-08-28 00:00:00+00:00,-0.00183262
2007-08-29 00:00:00+00:00,0.00673195
2007-08-30 00:00:00+00:00,0.00364742
2007-08-31 00:00:00+00:00,0.00545124
2007-09-04 00:00:00+00:00,-0.01927711
2007-09-05 00:00:00+00:00,-0.00239771
2007-09-06 00:00:00+00:00,-0.00119832
2007-09-07 00:00:00+00:00,0.00479616
2007-09-10 00:00:00+00:00,0.01494322
2007-09-11 00:00:00+00:00,0.01895735
2007-09-12 00:00:00+00:00,0.01350558
2007-09-13 00:00:00+00:00,-0.00347625
2007-09-14 00:00:00+00:00,0.00348837
2007-09-17 00:00:00+00:00,0.01042874
2007-09-18 00:00:00+00:00,0.00458716
2007-09-19 00:00:00+00:00,-0.00057078
2007-09-20 00:00:00+00:00,0.01027984
2007-09-21 00:00:00+00:00,0.00000000
2007-09-24 00:00:00+00:00,0.00847937
2007-09-25 00:00:00+00:00,-0.01065022
2007-09-26 00:00:00+00:00,0.00509915
2007-09-27 00:00:00+00:00,0.01240135
2007-09-28 00:00:00+00:00,-0.00556793
2007-10-01 00:00:00+00:00,-0.00055991
2007-10-02 00:00:00+00:00,-0.00952381
2007-10-03 00:00:00+00:00,-0.00226244
2007-10-04 00:00:00+00:00,0.00396825
2007-10-05 00:00:00+00:00,-0.00621118
2007-10-08 00:00:00+00:00,-0.02272727
2007-10-09 00:00:00+00:00,0.00813953
2007-10-10 00:00:00+00:00,0.01153403
2007-10-11 00:00:00+00:00,0.00912201
2007-10-12 00:00:00+00:00,0.00338983
2007-10-15 00:00:00+00:00,0.00675676
2007-10-16 00:00:00+00:00,-0.00111857
2007-10-17 00:00:00+00:00,0.00111982
2007-10-18 00:00:00+00:00,0.00671141
2007-10-19 00:00:00+00:00,-0.00500000
2007-10-22 00:00:00+00:00,-0.00837521
2007-10-23 00:00:00+00:00,-0.00337838
2007-10-24 00:00:00+00:00,-0.00338983
2007-10-25 00:00:00+00:00,0.01530612
2007-10-26 00:00:00+00:00,0.00837521
2007-10-29 00:00:00+00:00,0.01273533
2007-10-30 00:00:00+00:00,-0.01093494
2007-10-31 00:00:00+00:00,0.01492537
2007-11-01 00:00:00+00:00,-0.00381264
2007-11-02 00:00:00+00:00,0.00710771
2007-11-05 00:00:00+00:00,-0.00868621
2007-11-06 00:00:00+00:00,0.01369113
2007-11-07 00:00:00+00:00,-0.00486224
2007-11-08 00:00:00+00:00,-0.00542888
2007-11-09 00:00:00+00:00,0.00655022
2007-11-12 00:00:00+00:00,-0.01084599
2007-11-13 00:00:00+00:00,-0.01096491
2007-11-14 00:00:00+00:00,0.01330377
2007-11-15 00:00:00+00:00,-0.01367615
2007-11-16 00:00:00+00:00,0.00942873
2007-11-19 00:00:00+00:00,-0.00824176
2007-11-20 00:00:00+00:00,0.01052632
2007-11-21 00:00:00+00:00,-0.00164474
2007-11-23 00:00:00+00:00,0.00933553
2007-11-26 00:00:00+00:00,0.00108814
2007-11-27 00:00:00+00:00,-0.01358696
2007-11-28 00:00:00+00:00,-0.00881543
2007-11-29 00:00:00+00:00,-0.00277932
2007-11-30 00:00:00+00:00,-0.00947603
2007-12-03 00:00:00+00:00,0.02532358
2007-12-04 00:00:00+00:00,0.00397050
2007-12-05 00:00:00+00:00,-0.00113866
2007-12-06 00:00:00+00:00,0.01698754
2007-12-07 00:00:00+00:00,0.00449186
2007-12-10 00:00:00+00:00,-0.00112108
2007-12-11 00:00:00+00:00,0.01347558
2007-12-12 00:00:00+00:00,0.01998890
2007-12-13 00:00:00+00:00,-0.01197605
2007-12-14 00:00:00+00:00,-0.00606061
2007-12-17 00:00:00+00:00,-0.00277162
2007-12-18 00:00:00+00:00,0.00055586
2007-12-19 00:00:00+00:00,0.00944444
2007-12-20 00:00:00+00:00,-0.00330215
2007-12-21 00:00:00+00:00,0.01104362
2007-12-24 00:00:00+00:00,-0.00163845
2007-12-26 00:00:00+00:00,0.01422319
2007-12-27 00:00:00+00:00,0.00000000
2007-12-28 00:00:00+00:00,0.00000000
2007-12-31 00:00:00+00:00,-0.00107875
2008-01-02 00:00:00+00:00,0.02213823
2008-01-03 00:00:00+00:00,0.00686741
2008-01-04 00:00:00+00:00,-0.00629591
2008-01-07 00:00:00+00:00,-0.00950370
2008-01-08 00:00:00+00:00,0.01812367
2008-01-09 00:00:00+00:00,-0.00471204
2008-01-10 00:00:00+00:00,-0.00578643
2008-01-11 00:00:00+00:00,0.01111111
2008-01-14 00:00:00+00:00,0.00680272
2008-01-15 00:00:00+00:00,-0.02027027
2008-01-16 00:00:00+00:00,-0.01061008
2008-01-17 00:00:00+00:00,0.00053619
2008-01-18 00:00:00+00:00,0.00053591
2008-01-22 00:00:00+00:00,-0.00803428
2008-01-23 00:00:00+00:00,-0.02051836
2008-01-24 00:00:00+00:00,0.02370452
2008-01-25 00:00:00+00:00,0.01077006
2008-01-28 00:00:00+00:00,0.00958977
2008-01-29 00:00:00+00:00,0.00738786
2008-01-30 00:00:00+00:00,0.00261917
2008-01-31 00:00:00+00:00,0.00731452
2008-02-01 00:00:00+00:00,-0.01607884
2008-02-04 00:00:00+00:00,0.01107011
2008-02-05 00:00:00+00:00,-0.00938478
2008-02-06 00:00:00+00:00,0.00368421
2008-02-07 00:00:00+00:00,0.01258521
2008-02-08 00:00:00+00:00,0.03055412
2008-02-11 00:00:00+00:00,-0.00201005
2008-02-12 00:00:00+00:00,-0.01258812
2008-02-13 00:00:00+00:00,0.00050994
2008-02-14 00:00:00+00:00,0.01732926
2008-02-15 00:00:00+00:00,0.00000000
2008-02-19 00:00:00+00:00,0.02855711
2008-02-20 00:00:00+00:00,0.00292255
2008-02-21 00:00:00+00:00,0.00194269
2008-02-22 00:00:00+00:00,0.00630150
2008-02-25 00:00:00+00:00,0.00722543
2008-02-26 00:00:00+00:00,0.01243424
2008-02-27 00:00:00+00:00,0.00708550
2008-02-28 00:00:00+00:00,0.01547842
2008-02-29 00:00:00+00:00,-0.00831409
2008-03-03 00:00:00+00:00,0.07887666
2008-03-04 00:00:00+00:00,-0.03851444
2008-03-05 00:00:00+00:00,0.05095159
2008-03-06 00:00:00+00:00,-0.03149247
2008-03-07 00:00:00+00:00,-0.02490775
2008-03-10 00:00:00+00:00,0.01214386
2008-03-11 00:00:00+00:00,0.01857010
2008-03-12 00:00:00+00:00,0.00692841
2008-03-13 00:00:00+00:00,0.00321101
2008-03-14 00:00:00+00:00,-0.01417467
2008-03-17 00:00:00+00:00,-0.04962894
2008-03-18 00:00:00+00:00,0.02684236
2008-03-19 00:00:00+00:00,-0.04562738
2008-03-20 00:00:00+00:00,-0.01992032
2008-03-24 00:00:00+00:00,0.01219512
2008-03-25 00:00:00+00:00,0.02158635
2008-03-26 00:00:00+00:00,0.01670762
2008-03-27 00:00:00+00:00,0.00531658
2008-03-28 00:00:00+00:00,-0.01394231
2008-03-31 00:00:00+00:00,-0.01950268
2008-04-01 00:00:00+00:00,-0.00795624
2008-04-02 00:00:00+00:00,0.02005013
2008-04-03 00:00:00+00:00,-0.00589681
2008-04-04 00:00:00+00:00,0.01482946
2008-04-07 00:00:00+00:00,0.01022893
2008-04-08 00:00:00+00:00,-0.00578592
2008-04-09 00:00:00+00:00,0.02570320
2008-04-10 00:00:00+00:00,-0.00189125
2008-04-11 00:00:00+00:00,-0.00710564
2008-04-14 00:00:00+00:00,0.00572519
2008-04-15 00:00:00+00:00,0.00759013
2008-04-16 00:00:00+00:00,0.01506591
2008-04-17 00:00:00+00:00,-0.00463822
2008-04-18 00:00:00+00:00,-0.00139795
2008-04-21 00:00:00+00:00,-0.00979935
2008-04-22 00:00:00+00:00,0.01413761
2008-04-23 00:00:00+00:00,0.00000000
2008-04-24 00:00:00+00:00,-0.01579926
2008-04-25 00:00:00+00:00,0.00566572
2008-04-28 00:00:00+00:00,0.00422535
2008-04-29 00:00:00+00:00,-0.02103787
2008-04-30 00:00:00+00:00,-0.00238777
2008-05-01 00:00:00+00:00,-0.02154141
2008-05-02 00:00:00+00:00,0.01810176
2008-05-05 00:00:00+00:00,0.03796252
2008-05-06 00:00:00+00:00,-0.01435185
2008-05-07 00:00:00+00:00,0.00516674
2008-05-08 00:00:00+00:00,0.00093458
2008-05-09 00:00:00+00:00,0.01167134
2008-05-12 00:00:00+00:00,-0.00507614
2008-05-13 00:00:00+00:00,0.00324675
2008-05-14 00:00:00+00:00,-0.00277393
2008-05-15 00:00:00+00:00,-0.00927214
2008-05-16 00:00:00+00:00,0.01357043
2008-05-19 00:00:00+00:00,-0.00923361
2008-05-20 00:00:00+00:00,0.01164958
2008-05-21 00:00:00+00:00,0.01658222
2008-05-22 00:00:00+00:00,-0.03488899
2008-05-23 00:00:00+00:00,0.03145540
2008-05-27 00:00:00+00:00,-0.01319982
2008-05-28 00:00:00+00:00,0.00322878
2008-05-29 00:00:00+00:00,-0.02942529
2008-05-30 00:00:00+00:00,0.01468498
2008-06-02 00:00:00+00:00,0.00700280
2008-06-03 00:00:00+00:00,-0.03521779
2008-06-04 00:00:00+00:00,0.01037736
2008-06-05 00:00:00+00:00,0.04504247
2008-06-06 00:00:00+00:00,0.05415328
2008-06-09 00:00:00+00:00,-0.02502234
2008-06-10 00:00:00+00:00,-0.01402715
2008-06-11 00:00:00+00:00,0.05606199
2008-06-12 00:00:00+00:00,0.00000000
2008-06-13 00:00:00+00:00,0.00000000
2008-06-16 00:00:00+00:00,0.00930027
2008-06-17 00:00:00+00:00,0.00043879
2008-06-18 00:00:00+00:00,0.01885965
2008-06-19 00:00:00+00:00,-0.01851055
2008-06-20 00:00:00+00:00,0.00964912
2008-06-23 00:00:00+00:00,-0.00130321
2008-06-24 00:00:00+00:00,-0.00434972
2008-06-25 00:00:00+00:00,-0.00218436
2008-06-26 00:00:00+00:00,0.02320490
2008-06-27 00:00:00+00:00,0.00299529
2008-06-30 00:00:00+00:00,-0.00554608
2008-07-01 00:00:00+00:00,0.00772201
2008-07-02 00:00:00+00:00,0.01319711
2008-07-03 00:00:00+00:00,-0.00798319
2008-07-07 00:00:00+00:00,-0.01905972
2008-07-08 00:00:00+00:00,-0.02677029
2008-07-09 00:00:00+00:00,0.00088731
2008-07-10 00:00:00+00:00,0.01950355
2008-07-11 00:00:00+00:00,0.00304348
2008-07-14 00:00:00+00:00,-0.00433463
2008-07-15 00:00:00+00:00,-0.02437963
2008-07-16 00:00:00+00:00,-0.01026328
2008-07-17 00:00:00+00:00,-0.02795311
2008-07-18 00:00:00+00:00,-0.01020408
2008-07-21 00:00:00+00:00,-0.00093721
2008-07-22 00:00:00+00:00,-0.01454034
2008-07-23 00:00:00+00:00,-0.02046644
2008-07-24 00:00:00+00:00,-0.00534500
2008-07-25 00:00:00+00:00,-0.00341964
2008-07-28 00:00:00+00:00,0.00637255
2008-07-29 00:00:00+00:00,-0.01071603
2008-07-30 00:00:00+00:00,0.01427868
2008-07-31 00:00:00+00:00,-0.00533981
2008-08-01 00:00:00+00:00,-0.00195217
2008-08-04 00:00:00+00:00,-0.03911980
2008-08-05 00:00:00+00:00,-0.00254453
2008-08-06 00:00:00+00:00,-0.00765306
2008-08-07 00:00:00+00:00,0.00514139
2008-08-08 00:00:00+00:00,-0.03324808
2008-08-11 00:00:00+00:00,-0.00317460
2008-08-12 00:00:00+00:00,-0.00477707
2008-08-13 00:00:00+00:00,0.02826667
2008-08-14 00:00:00+00:00,-0.00881743
2008-08-15 00:00:00+00:00,-0.01988488
2008-08-18 00:00:00+00:00,0.00694074
2008-08-19 00:00:00+00:00,0.00742312
2008-08-20 00:00:00+00:00,0.00789474
2008-08-21 00:00:00+00:00,0.03394256
2008-08-22 00:00:00+00:00,-0.02878788
2008-08-25 00:00:00+00:00,0.00104004
2008-08-26 00:00:00+00:00,0.00519481
2008-08-27 00:00:00+00:00,0.00413437
2008-08-28 00:00:00+00:00,-0.01698405
2008-08-29 00:00:00+00:00,-0.00680628
2008-09-02 00:00:00+00:00,-0.03321033
2008-09-03 00:00:00+00:00,-0.00599782
2008-09-04 00:00:00+00:00,-0.00383982
2008-09-05 00:00:00+00:00,-0.01651982
2008-09-08 00:00:00+00:00,-0.00111982
2008-09-09 00:00:00+00:00,-0.01793722
2008-09-10 00:00:00+00:00,-0.00685612
2008-09-11 00:00:00+00:00,-0.11045372
2008-09-12 00:00:00+00:00,0.01620370
2008-09-15 00:00:00+00:00,-0.02562642
2008-09-16 00:00:00+00:00,-0.02959954
2008-09-17 00:00:00+00:00,0.01614833
2008-09-18 00:00:00+00:00,0.04002354
2008-09-22 00:00:00+00:00,0.01584607
2008-09-23 00:00:00+00:00,-0.00167131
2008-09-29 00:00:00+00:00,-0.05747768
2008-09-30 00:00:00+00:00,-0.00532860
2008-10-03 00:00:00+00:00,-0.05773810
2008-10-20 00:00:00+00:00,0.00000000
2008-10-30 00:00:00+00:00,0.00000000
2008-11-03 00:00:00+00:00,-0.11911807
2008-11-04 00:00:00+00:00,0.05640244
2008-11-05 00:00:00+00:00,-0.03318903
2008-11-06 00:00:00+00:00,-0.03731343
2008-11-07 00:00:00+00:00,-0.00697674
2008-11-10 00:00:00+00:00,0.01483216
2008-11-11 00:00:00+00:00,-0.03461538
2008-11-12 00:00:00+00:00,-0.00478088
2008-11-13 00:00:00+00:00,-0.00560448
2008-11-14 00:00:00+00:00,-0.00966184
2008-11-17 00:00:00+00:00,0.00894309
2008-11-18 00:00:00+00:00,-0.01531023
2008-11-19 00:00:00+00:00,0.00981997
2008-11-20 00:00:00+00:00,-0.03808752
2008-11-21 00:00:00+00:00,-0.00505476
2008-11-24 00:00:00+00:00,0.04995766
2008-11-25 00:00:00+00:00,-0.02177419
2008-11-26 00:00:00+00:00,0.01319044
2008-11-28 00:00:00+00:00,-0.01383238
2008-12-01 00:00:00+00:00,-0.16208812
2008-12-02 00:00:00+00:00,-0.01668057
2008-12-03 00:00:00+00:00,-0.03173242
2008-12-04 00:00:00+00:00,-0.07236269
2008-12-05 00:00:00+00:00,-0.08311430
2008-12-08 00:00:00+00:00,0.09586466
2008-12-09 00:00:00+00:00,-0.02785265
2008-12-10 00:00:00+00:00,0.01183971
2008-12-11 00:00:00+00:00,0.06840684
2008-12-12 00:00:00+00:00,-0.02758621
2008-12-17 00:00:00+00:00,0.01152482
2008-12-18 00:00:00+00:00,-0.01928133
2008-12-19 00:00:00+00:00,0.00357462
2008-12-22 00:00:00+00:00,-0.00534283
2008-12-24 00:00:00+00:00,0.01700985
2008-12-29 00:00:00+00:00,0.01144366
2008-12-30 00:00:00+00:00,-0.00783290
2008-12-31 00:00:00+00:00,0.02368421
2009-01-02 00:00:00+00:00,0.02399314
2009-01-05 00:00:00+00:00,0.01673640
2009-01-06 00:00:00+00:00,0.01975309
2009-01-07 00:00:00+00:00,-0.03470541
2009-01-08 00:00:00+00:00,-0.01755853
2009-01-09 00:00:00+00:00,-0.00170213
2009-01-12 00:00:00+00:00,-0.03154305
2009-01-13 00:00:00+00:00,0.02024648
2009-01-14 00:00:00+00:00,-0.03882657
2009-01-15 00:00:00+00:00,0.00448833
2009-01-16 00:00:00+00:00,0.01787310
2009-01-20 00:00:00+00:00,-0.03072871
2009-01-21 00:00:00+00:00,0.00090580
2009-01-22 00:00:00+00:00,-0.00452489
2009-01-23 00:00:00+00:00,0.00636364
2009-01-26 00:00:00+00:00,0.03432701
2009-01-27 00:00:00+00:00,-0.03231441
2009-01-28 00:00:00+00:00,0.00541516
2009-01-29 00:00:00+00:00,0.00359066
2009-01-30 00:00:00+00:00,-0.00626118
2009-02-02 00:00:00+00:00,-0.00990099
2009-02-03 00:00:00+00:00,-0.00272727
2009-02-04 00:00:00+00:00,0.02187785
2009-02-05 00:00:00+00:00,-0.00446030
2009-02-06 00:00:00+00:00,0.02060932
2009-02-09 00:00:00+00:00,-0.01053556
2009-02-10 00:00:00+00:00,-0.01064774
2009-02-11 00:00:00+00:00,-0.00807175
2009-02-12 00:00:00+00:00,-0.01537071
2009-02-13 00:00:00+00:00,-0.00275482
2009-02-17 00:00:00+00:00,-0.03683241
2009-02-18 00:00:00+00:00,-0.01529637
2009-02-19 00:00:00+00:00,0.00582524
2009-02-20 00:00:00+00:00,-0.01351351
2009-02-23 00:00:00+00:00,0.01369863
2009-02-24 00:00:00+00:00,0.00386100
2009-02-25 00:00:00+00:00,0.01057692
2009-02-26 00:00:00+00:00,0.00856327
2009-02-27 00:00:00+00:00,0.00566038
2009-03-02 00:00:00+00:00,-0.03752345
2009-03-03 00:00:00+00:00,0.00487329
2009-03-04 00:00:00+00:00,0.02230844
2009-03-05 00:00:00+00:00,0.00284630
2009-03-06 00:00:00+00:00,0.00756859
2009-03-09 00:00:00+00:00,-0.00845750
2009-03-10 00:00:00+00:00,-0.00378788
2009-03-11 00:00:00+00:00,-0.00380228
2009-03-12 00:00:00+00:00,0.01049618
2009-03-13 00:00:00+00:00,-0.03399433
2009-03-16 00:00:00+00:00,0.01220657
2009-03-17 00:00:00+00:00,-0.01113173
2009-03-18 00:00:00+00:00,-0.00656660
2009-03-19 00:00:00+00:00,0.05949008
2009-03-20 00:00:00+00:00,0.01069519
2009-03-23 00:00:00+00:00,0.00529101
2009-03-24 00:00:00+00:00,-0.00877193
2009-03-26 00:00:00+00:00,0.00176991
2009-03-27 00:00:00+00:00,-0.02473498
2009-03-30 00:00:00+00:00,-0.02807971
2009-03-31 00:00:00+00:00,0.00931966
2009-04-01 00:00:00+00:00,0.00184672
2009-04-02 00:00:00+00:00,0.03225806
2009-04-03 00:00:00+00:00,0.01339286
2009-04-06 00:00:00+00:00,-0.02202643
2009-04-07 00:00:00+00:00,0.00270270
2009-04-08 00:00:00+00:00,0.00449236
2009-04-09 00:00:00+00:00,0.01162791
2009-04-13 00:00:00+00:00,0.00618921
2009-04-14 00:00:00+00:00,-0.00615114
2009-04-15 00:00:00+00:00,0.00707339
2009-04-16 00:00:00+00:00,-0.00790167
2009-04-20 00:00:00+00:00,-0.02920354
2009-04-21 00:00:00+00:00,0.00182315
2009-04-22 00:00:00+00:00,-0.00545951
2009-04-23 00:00:00+00:00,0.00274474
2009-04-24 00:00:00+00:00,0.01277372
2009-04-27 00:00:00+00:00,-0.02162162
2009-04-28 00:00:00+00:00,-0.01104972
2009-04-29 00:00:00+00:00,0.01862197
2009-04-30 00:00:00+00:00,0.01096892
2009-05-01 00:00:00+00:00,0.03074141
2009-05-04 00:00:00+00:00,0.01315789
2009-05-05 00:00:00+00:00,0.00259740
2009-05-06 00:00:00+00:00,0.02417962
2009-05-07 00:00:00+00:00,-0.00421585
2009-05-08 00:00:00+00:00,0.02624894
2009-05-12 00:00:00+00:00,0.00165017
2009-05-13 00:00:00+00:00,-0.00906096
2009-05-14 00:00:00+00:00,-0.01496259
2009-05-15 00:00:00+00:00,-0.00843882
2009-05-18 00:00:00+00:00,0.00936170
2009-05-19 00:00:00+00:00,0.00843170
2009-05-20 00:00:00+00:00,0.01337793
2009-05-21 00:00:00+00:00,-0.02227723
2009-05-22 00:00:00+00:00,0.00590717
2009-05-26 00:00:00+00:00,0.01174497
2009-05-27 00:00:00+00:00,0.00331675
2009-05-28 00:00:00+00:00,0.01074380
2009-05-29 00:00:00+00:00,0.02289452
2009-06-01 00:00:00+00:00,0.02398082
2009-06-02 00:00:00+00:00,0.00233512
2009-06-03 00:00:00+00:00,-0.03582555
2009-06-04 00:00:00+00:00,0.03392569
2009-06-05 00:00:00+00:00,-0.01015625
2009-06-08 00:00:00+00:00,0.13101815
2009-06-15 00:00:00+00:00,0.00397456
2009-06-16 00:00:00+00:00,-0.00554236
