Date,ETHANOL
2006-04-04 00:00:00+00:00,0.00377972
2006-04-05 00:00:00+00:00,-0.00600893
2006-04-06 00:00:00+00:00,0.02536376
2006-04-07 00:00:00+00:00,0.01917789
2006-04-10 00:00:00+00:00,0.05521652
2006-04-11 00:00:00+00:00,0.03158901
2006-04-12 00:00:00+00:00,-0.01111656
2006-04-13 00:00:00+00:00,-0.01494218
2006-04-17 00:00:00+00:00,-0.00012713
2006-04-18 00:00:00+00:00,0.00725257
2006-04-19 00:00:00+00:00,0.02372566
2006-04-20 00:00:00+00:00,-0.03267784
2006-04-21 00:00:00+00:00,-0.01480728
2006-04-24 00:00:00+00:00,-0.01488867
2006-04-25 00:00:00+00:00,-0.02260108
2006-04-26 00:00:00+00:00,-0.03571030
2006-04-27 00:00:00+00:00,-0.02674533
2006-04-28 00:00:00+00:00,0.02294798
2006-05-01 00:00:00+00:00,0.01519645
2006-05-02 00:00:00+00:00,0.05479391
2006-05-03 00:00:00+00:00,-0.01682833
2006-05-04 00:00:00+00:00,-0.02243474
2006-05-05 00:00:00+00:00,0.02608690
2006-05-08 00:00:00+00:00,0.02560469
2006-05-09 00:00:00+00:00,0.00168577
2006-05-10 00:00:00+00:00,0.05582482
2006-05-11 00:00:00+00:00,0.01930402
2006-05-12 00:00:00+00:00,0.03302779
2006-05-15 00:00:00+00:00,-0.02082012
2006-05-16 00:00:00+00:00,0.02969284
2006-05-17 00:00:00+00:00,0.02239972
2006-05-18 00:00:00+00:00,0.00664911
2006-05-19 00:00:00+00:00,0.04517154
2006-05-22 00:00:00+00:00,0.02441973
2006-05-23 00:00:00+00:00,0.02567543
2006-05-24 00:00:00+00:00,-0.00329530
2006-05-25 00:00:00+00:00,0.01549412
2006-05-26 00:00:00+00:00,0.03950284
2006-05-30 00:00:00+00:00,0.05608283
2006-05-31 00:00:00+00:00,0.02326093
2006-06-01 00:00:00+00:00,-0.04360887
2006-06-02 00:00:00+00:00,-0.00013047
2006-06-05 00:00:00+00:00,0.02057931
2006-06-06 00:00:00+00:00,0.01314262
2006-06-07 00:00:00+00:00,-0.01628374
2006-06-08 00:00:00+00:00,-0.01714024
2006-06-09 00:00:00+00:00,0.04631086
2006-06-12 00:00:00+00:00,0.01431832
2006-06-13 00:00:00+00:00,0.03435007
2006-06-14 00:00:00+00:00,0.07829910
2006-06-15 00:00:00+00:00,0.03770681
2006-06-16 00:00:00+00:00,-0.13285224
2006-06-19 00:00:00+00:00,0.01804932
2006-06-20 00:00:00+00:00,-0.03043642
2006-06-21 00:00:00+00:00,0.05322000
2006-06-22 00:00:00+00:00,-0.08149377
2006-06-23 00:00:00+00:00,-0.04502600
2006-06-26 00:00:00+00:00,-0.02123853
2006-06-27 00:00:00+00:00,-0.07156543
2006-06-28 00:00:00+00:00,-0.04420326
2006-06-29 00:00:00+00:00,-0.02781699
2006-06-30 00:00:00+00:00,-0.02427326
2006-07-03 00:00:00+00:00,-0.00048191
2006-07-05 00:00:00+00:00,-0.07891167
2006-07-06 00:00:00+00:00,-0.03559688
2006-07-07 00:00:00+00:00,0.00708475
2006-07-10 00:00:00+00:00,-0.03886814
2006-07-11 00:00:00+00:00,0.10975330
2006-07-12 00:00:00+00:00,0.09361245
2006-07-13 00:00:00+00:00,0.03319648
2006-07-14 00:00:00+00:00,-0.02472730
2006-07-17 00:00:00+00:00,0.00484584
2006-07-18 00:00:00+00:00,-0.08680560
2006-07-19 00:00:00+00:00,-0.01546666
2006-07-20 00:00:00+00:00,0.00171375
2006-07-21 00:00:00+00:00,-0.00567261
2006-07-24 00:00:00+00:00,-0.00308958
2006-07-25 00:00:00+00:00,-0.05807266
2006-07-26 00:00:00+00:00,0.00292675
2006-07-27 00:00:00+00:00,-0.05295097
2006-07-28 00:00:00+00:00,-0.02376015
2006-07-31 00:00:00+00:00,0.04159487
2006-08-01 00:00:00+00:00,-0.05133067
2006-08-02 00:00:00+00:00,0.03600675
2006-08-03 00:00:00+00:00,0.00381405
2006-08-04 00:00:00+00:00,-0.00013755
2006-08-07 00:00:00+00:00,0.00381460
2006-08-08 00:00:00+00:00,-0.02380702
2006-08-09 00:00:00+00:00,0.01982308
2006-08-10 00:00:00+00:00,-0.00876431
2006-08-11 00:00:00+00:00,0.00065269
2006-08-14 00:00:00+00:00,-0.00719665
2006-08-15 00:00:00+00:00,0.01256044
2006-08-16 00:00:00+00:00,-0.01943607
2006-08-17 00:00:00+00:00,-0.04458199
2006-08-18 00:00:00+00:00,0.00650674
2006-08-21 00:00:00+00:00,-0.02277143
2006-08-22 00:00:00+00:00,-0.10430478
2006-08-23 00:00:00+00:00,0.01504669
2006-08-24 00:00:00+00:00,-0.03909887
2006-08-25 00:00:00+00:00,0.00600224
2006-08-28 00:00:00+00:00,-0.04365417
2006-08-29 00:00:00+00:00,-0.02018209
2006-08-30 00:00:00+00:00,-0.00690873
2006-08-31 00:00:00+00:00,-0.00013694
2006-09-01 00:00:00+00:00,0.00812169
2006-09-05 00:00:00+00:00,-0.06329308
2006-09-06 00:00:00+00:00,-0.02857065
2006-09-07 00:00:00+00:00,0.00707704
2006-09-08 00:00:00+00:00,-0.04821073
2006-09-11 00:00:00+00:00,-0.02219263
2006-09-12 00:00:00+00:00,-0.14256459
2006-09-13 00:00:00+00:00,0.00093711
2006-09-14 00:00:00+00:00,-0.01082885
2006-09-15 00:00:00+00:00,-0.00013394
2006-09-18 00:00:00+00:00,-0.02163927
2006-09-19 00:00:00+00:00,0.02294317
2006-09-20 00:00:00+00:00,-0.08296745
2006-09-21 00:00:00+00:00,-0.03120641
2006-09-22 00:00:00+00:00,-0.01742459
2006-09-25 00:00:00+00:00,-0.03522055
2006-09-26 00:00:00+00:00,-0.01311162
2006-09-27 00:00:00+00:00,0.08355007
2006-09-28 00:00:00+00:00,0.04455778
2006-09-29 00:00:00+00:00,0.00266857
2006-10-02 00:00:00+00:00,0.00325742
2006-10-03 00:00:00+00:00,0.00435371
2006-10-04 00:00:00+00:00,0.00042338
2006-10-05 00:00:00+00:00,0.03587728
2006-10-06 00:00:00+00:00,0.03256375
2006-10-09 00:00:00+00:00,0.03481244
2006-10-10 00:00:00+00:00,-0.00278041
2006-10-11 00:00:00+00:00,-0.06346042
2006-10-12 00:00:00+00:00,0.02688975
2006-10-13 00:00:00+00:00,0.02418761
2006-10-16 00:00:00+00:00,0.01316032
2006-10-17 00:00:00+00:00,0.00251483
2006-10-18 00:00:00+00:00,0.06017968
2006-10-19 00:00:00+00:00,0.00243935
2006-10-20 00:00:00+00:00,0.01516829
2006-10-23 00:00:00+00:00,0.04760022
2006-10-24 00:00:00+00:00,0.06934024
2006-10-25 00:00:00+00:00,0.05423472
2006-10-26 00:00:00+00:00,-0.07595262
2006-10-27 00:00:00+00:00,-0.03239631
2006-10-30 00:00:00+00:00,-0.00999018
2006-10-31 00:00:00+00:00,-0.03215684
2006-11-01 00:00:00+00:00,0.05289344
2006-11-02 00:00:00+00:00,-0.01989022
2006-11-03 00:00:00+00:00,-0.00113533
2006-11-06 00:00:00+00:00,0.06025835
2006-11-07 00:00:00+00:00,0.04334043
2006-11-08 00:00:00+00:00,-0.00013811
2006-11-09 00:00:00+00:00,-0.00013778
2006-11-10 00:00:00+00:00,-0.02843980
2006-11-13 00:00:00+00:00,0.01637161
2006-11-14 00:00:00+00:00,-0.00721344
2006-11-15 00:00:00+00:00,0.01873023
2006-11-16 00:00:00+00:00,-0.02843958
2006-11-17 00:00:00+00:00,-0.00256482
2006-11-20 00:00:00+00:00,0.00035292
2006-11-21 00:00:00+00:00,0.07994099
2006-11-22 00:00:00+00:00,-0.02595831
2006-11-24 00:00:00+00:00,0.00927532
2006-11-27 00:00:00+00:00,-0.00390128
2006-11-28 00:00:00+00:00,0.05534062
2006-11-29 00:00:00+00:00,0.03411041
2006-11-30 00:00:00+00:00,0.01343850
2006-12-01 00:00:00+00:00,-0.00237818
2006-12-04 00:00:00+00:00,0.04840377
2006-12-05 00:00:00+00:00,-0.05384670
2006-12-06 00:00:00+00:00,0.01205457
2006-12-07 00:00:00+00:00,-0.00325963
2006-12-08 00:00:00+00:00,-0.01355704
2006-12-11 00:00:00+00:00,0.02447442
2006-12-12 00:00:00+00:00,-0.00680047
2006-12-13 00:00:00+00:00,-0.00458787
2006-12-14 00:00:00+00:00,0.03781249
2006-12-15 00:00:00+00:00,0.04144266
2006-12-18 00:00:00+00:00,-0.03446801
2006-12-19 00:00:00+00:00,-0.02680069
2006-12-20 00:00:00+00:00,0.01202767
2006-12-21 00:00:00+00:00,0.02790280
2006-12-22 00:00:00+00:00,0.01964489
2006-12-26 00:00:00+00:00,-0.02976482
2006-12-27 00:00:00+00:00,0.01432581
2006-12-28 00:00:00+00:00,-0.01317909
2006-12-29 00:00:00+00:00,0.00641461
2007-01-03 00:00:00+00:00,0.02818572
2007-01-04 00:00:00+00:00,-0.00013639
2007-01-05 00:00:00+00:00,-0.09547579
2007-01-08 00:00:00+00:00,0.00738527
2007-01-09 00:00:00+00:00,-0.05927508
2007-01-10 00:00:00+00:00,-0.09926143
2007-01-11 00:00:00+00:00,-0.00994684
2007-01-12 00:00:00+00:00,0.05999031
2007-01-16 00:00:00+00:00,-0.08960378
2007-01-17 00:00:00+00:00,-0.08054040
2007-01-18 00:00:00+00:00,0.00696549
2007-01-19 00:00:00+00:00,0.02042383
2007-01-22 00:00:00+00:00,0.00309961
2007-01-23 00:00:00+00:00,0.02624743
2007-01-24 00:00:00+00:00,0.04245971
2007-01-25 00:00:00+00:00,-0.02679892
2007-01-26 00:00:00+00:00,0.01305395
2007-01-29 00:00:00+00:00,0.02091397
2007-01-30 00:00:00+00:00,0.01548606
2007-01-31 00:00:00+00:00,0.02550242
2007-02-01 00:00:00+00:00,0.00747555
2007-02-02 00:00:00+00:00,0.00996179
2007-02-05 00:00:00+00:00,0.04772014
2007-02-06 00:00:00+00:00,0.00476247
2007-02-07 00:00:00+00:00,0.00229373
2007-02-08 00:00:00+00:00,-0.01084537
2007-02-09 00:00:00+00:00,0.01566311
2007-02-12 00:00:00+00:00,-0.02933672
2007-02-13 00:00:00+00:00,0.01467518
2007-02-14 00:00:00+00:00,-0.02214438
2007-02-15 00:00:00+00:00,0.01236014
2007-02-16 00:00:00+00:00,0.04441454
2007-02-20 00:00:00+00:00,-0.00354652
2007-02-21 00:00:00+00:00,0.00229925
2007-02-22 00:00:00+00:00,0.04966422
2007-02-23 00:00:00+00:00,-0.00440573
2007-02-26 00:00:00+00:00,0.04228158
2007-02-27 00:00:00+00:00,0.02776873
2007-02-28 00:00:00+00:00,0.01362225
2007-03-01 00:00:00+00:00,0.01486120
2007-03-02 00:00:00+00:00,-0.00375816
2007-03-05 00:00:00+00:00,-0.00695573
2007-03-06 00:00:00+00:00,-0.00241125
2007-03-07 00:00:00+00:00,0.07886908
2007-03-08 00:00:00+00:00,0.03003486
2007-03-09 00:00:00+00:00,-0.06764796
2007-03-12 00:00:00+00:00,0.03714273
2007-03-13 00:00:00+00:00,0.02775958
2007-03-14 00:00:00+00:00,-0.00223784
2007-03-15 00:00:00+00:00,-0.05287878
2007-03-16 00:00:00+00:00,0.01063984
2007-03-19 00:00:00+00:00,-0.05832596
2007-03-20 00:00:00+00:00,-0.00471319
2007-03-21 00:00:00+00:00,0.00215700
2007-03-22 00:00:00+00:00,-0.00013658
2007-03-23 00:00:00+00:00,0.00903759
2007-03-26 00:00:00+00:00,0.01264798
2007-03-27 00:00:00+00:00,-0.01600960
2007-03-28 00:00:00+00:00,-0.02616439
2007-03-29 00:00:00+00:00,0.01570671
2007-03-30 00:00:00+00:00,-0.02720075
2007-04-02 00:00:00+00:00,0.00544509
2007-04-03 00:00:00+00:00,-0.04804356
2007-04-04 00:00:00+00:00,0.01900190
2007-04-05 00:00:00+00:00,0.00224479
2007-04-09 00:00:00+00:00,0.01938793
2007-04-10 00:00:00+00:00,0.04501962
2007-04-11 00:00:00+00:00,0.03910724
2007-04-12 00:00:00+00:00,0.04143737
2007-04-13 00:00:00+00:00,-0.05934613
2007-04-16 00:00:00+00:00,-0.01011265
2007-04-17 00:00:00+00:00,-0.04416592
2007-04-18 00:00:00+00:00,-0.00298386
2007-04-19 00:00:00+00:00,-0.00487411
2007-04-20 00:00:00+00:00,-0.01918206
2007-04-23 00:00:00+00:00,0.03851285
2007-04-24 00:00:00+00:00,0.01171385
2007-04-25 00:00:00+00:00,0.03986578
2007-04-26 00:00:00+00:00,-0.00474182
2007-04-27 00:00:00+00:00,0.01375569
2007-04-30 00:00:00+00:00,-0.01618621
2007-05-01 00:00:00+00:00,-0.01856531
2007-05-02 00:00:00+00:00,0.00033176
2007-05-03 00:00:00+00:00,0.00453858
2007-05-04 00:00:00+00:00,-0.03272031
2007-05-07 00:00:00+00:00,-0.01247740
2007-05-08 00:00:00+00:00,0.00225339
2007-05-09 00:00:00+00:00,-0.00013167
2007-05-10 00:00:00+00:00,0.03320181
2007-05-11 00:00:00+00:00,-0.00200032
2007-05-14 00:00:00+00:00,0.01821329
2007-05-15 00:00:00+00:00,-0.00105434
2007-05-16 00:00:00+00:00,-0.02797033
2007-05-17 00:00:00+00:00,-0.02028903
2007-05-18 00:00:00+00:00,-0.00730745
2007-05-21 00:00:00+00:00,0.02145143
2007-05-22 00:00:00+00:00,-0.01384397
2007-05-23 00:00:00+00:00,-0.02913846
2007-05-24 00:00:00+00:00,0.01203304
2007-05-25 00:00:00+00:00,0.00763444
2007-05-29 00:00:00+00:00,0.00421093
2007-05-30 00:00:00+00:00,0.01183139
2007-05-31 00:00:00+00:00,-0.04308781
2007-06-01 00:00:00+00:00,0.00035859
2007-06-04 00:00:00+00:00,-0.01286765
2007-06-05 00:00:00+00:00,-0.02120876
2007-06-06 00:00:00+00:00,-0.01753377
2007-06-07 00:00:00+00:00,-0.01369108
2007-06-08 00:00:00+00:00,-0.05302553
2007-06-11 00:00:00+00:00,0.05508037
2007-06-12 00:00:00+00:00,-0.03387598
2007-06-13 00:00:00+00:00,0.04037284
2007-06-14 00:00:00+00:00,0.06066481
2007-06-15 00:00:00+00:00,-0.00500409
2007-06-18 00:00:00+00:00,-0.05039112
2007-06-19 00:00:00+00:00,-0.01040374
2007-06-20 00:00:00+00:00,-0.01457530
2007-06-21 00:00:00+00:00,0.00915094
2007-06-22 00:00:00+00:00,0.01016567
2007-06-25 00:00:00+00:00,-0.01038563
2007-06-26 00:00:00+00:00,-0.01770250
2007-06-27 00:00:00+00:00,-0.00482147
2007-06-28 00:00:00+00:00,0.00778663
2007-06-29 00:00:00+00:00,-0.00012991
2007-07-02 00:00:00+00:00,0.01197387
2007-07-03 00:00:00+00:00,-0.02590658
2007-07-05 00:00:00+00:00,0.02072167
2007-07-06 00:00:00+00:00,0.01795447
2007-07-09 00:00:00+00:00,-0.01439685
2007-07-10 00:00:00+00:00,0.03596770
2007-07-11 00:00:00+00:00,-0.01427535
2007-07-12 00:00:00+00:00,0.00848675
2007-07-13 00:00:00+00:00,0.02037659
2007-07-16 00:00:00+00:00,-0.01202046
2007-07-17 00:00:00+00:00,-0.04322039
2007-07-18 00:00:00+00:00,0.03494465
2007-07-19 00:00:00+00:00,-0.01865301
2007-07-20 00:00:00+00:00,0.01015914
2007-07-23 00:00:00+00:00,-0.05160185
2007-07-24 00:00:00+00:00,-0.03074205
2007-07-25 00:00:00+00:00,0.02728458
2007-07-26 00:00:00+00:00,-0.01391862
2007-07-27 00:00:00+00:00,-0.00066722
2007-07-30 00:00:00+00:00,-0.00387476
2007-07-31 00:00:00+00:00,0.00580559
2007-08-01 00:00:00+00:00,-0.06504616
2007-08-02 00:00:00+00:00,0.02504946
2007-08-03 00:00:00+00:00,-0.00122184
2007-08-06 00:00:00+00:00,-0.01098934
2007-08-07 00:00:00+00:00,0.01578366
2007-08-08 00:00:00+00:00,0.00041025
2007-08-09 00:00:00+00:00,-0.01747311
2007-08-10 00:00:00+00:00,-0.01809669
2007-08-13 00:00:00+00:00,0.01295985
2007-08-14 00:00:00+00:00,-0.02917334
2007-08-15 00:00:00+00:00,0.02406563
2007-08-16 00:00:00+00:00,-0.04810881
2007-08-17 00:00:00+00:00,-0.03898991
2007-08-20 00:00:00+00:00,-0.07291626
2007-08-21 00:00:00+00:00,-0.02218960
2007-08-22 00:00:00+00:00,0.01262062
2007-08-23 00:00:00+00:00,0.00169522
2007-08-24 00:00:00+00:00,-0.01637046
2007-08-27 00:00:00+00:00,-0.00073101
2007-08-28 00:00:00+00:00,-0.01102192
2007-08-29 00:00:00+00:00,-0.00746993
2007-08-30 00:00:00+00:00,-0.05467558
2007-08-31 00:00:00+00:00,0.04353195
2007-09-04 00:00:00+00:00,-0.01487964
2007-09-05 00:00:00+00:00,-0.04076921
2007-09-06 00:00:00+00:00,-0.03857826
2007-09-07 00:00:00+00:00,-0.00595842
2007-09-10 00:00:00+00:00,0.00703378
2007-09-11 00:00:00+00:00,0.03583236
2007-09-12 00:00:00+00:00,-0.00575782
2007-09-13 00:00:00+00:00,0.01878178
2007-09-14 00:00:00+00:00,0.00611066
2007-09-17 00:00:00+00:00,-0.00508601
2007-09-18 00:00:00+00:00,0.01864181
2007-09-19 00:00:00+00:00,-0.03106578
2007-09-20 00:00:00+00:00,-0.00639241
2007-09-21 00:00:00+00:00,0.00305216
2007-09-24 00:00:00+00:00,-0.02204682
2007-09-25 00:00:00+00:00,-0.01921111
2007-09-26 00:00:00+00:00,-0.04561301
2007-09-27 00:00:00+00:00,0.02723328
