Date,MILK
2002-01-14 00:00:00+00:00,-0.01523529
2002-01-15 00:00:00+00:00,0.01951213
2002-01-16 00:00:00+00:00,0.00079042
2002-01-17 00:00:00+00:00,0.00828889
2002-01-18 00:00:00+00:00,-0.00585580
2002-01-22 00:00:00+00:00,0.00078556
2002-01-23 00:00:00+00:00,0.00245361
2002-01-24 00:00:00+00:00,-0.00255320
2002-01-25 00:00:00+00:00,-0.02011620
2002-01-28 00:00:00+00:00,-0.02441933
2002-01-29 00:00:00+00:00,-0.00513433
2002-01-30 00:00:00+00:00,-0.02801624
2002-01-31 00:00:00+00:00,0.00595817
2002-02-01 00:00:00+00:00,0.00593235
2002-02-04 00:00:00+00:00,-0.00770999
2002-02-05 00:00:00+00:00,-0.03252891
2002-02-06 00:00:00+00:00,0.00426434
2002-02-07 00:00:00+00:00,0.01806976
2002-02-08 00:00:00+00:00,-0.01464130
2002-02-11 00:00:00+00:00,-0.00610509
2002-02-12 00:00:00+00:00,-0.01134467
2002-02-13 00:00:00+00:00,-0.00441695
2002-02-14 00:00:00+00:00,-0.01230947
2002-02-15 00:00:00+00:00,0.01228480
2002-02-19 00:00:00+00:00,-0.01049150
2002-02-20 00:00:00+00:00,0.00169964
2002-02-21 00:00:00+00:00,-0.01054883
2002-02-22 00:00:00+00:00,-0.01500177
2002-02-25 00:00:00+00:00,0.00525960
2002-02-26 00:00:00+00:00,0.01757101
2002-02-27 00:00:00+00:00,-0.00179686
2002-02-28 00:00:00+00:00,0.00431286
2002-03-01 00:00:00+00:00,0.00430064
2002-03-04 00:00:00+00:00,-0.00612237
2002-03-05 00:00:00+00:00,-0.01914847
2002-03-06 00:00:00+00:00,0.01654264
2002-03-07 00:00:00+00:00,0.01294716
2002-03-08 00:00:00+00:00,0.01115537
2002-03-11 00:00:00+00:00,-0.00777064
2002-03-12 00:00:00+00:00,-0.01551642
2002-03-13 00:00:00+00:00,0.00167910
2002-03-14 00:00:00+00:00,-0.00091755
2002-03-15 00:00:00+00:00,-0.01475880
2002-03-18 00:00:00+00:00,0.04868484
2002-03-19 00:00:00+00:00,0.00077960
2002-03-20 00:00:00+00:00,0.00326647
2002-03-21 00:00:00+00:00,-0.01244656
2002-03-22 00:00:00+00:00,0.02899314
2002-03-25 00:00:00+00:00,-0.01400897
2002-03-26 00:00:00+00:00,-0.00087607
2002-03-27 00:00:00+00:00,0.01309542
2002-03-28 00:00:00+00:00,-0.03781822
2002-04-01 00:00:00+00:00,0.01250091
2002-04-02 00:00:00+00:00,0.00492759
2002-04-03 00:00:00+00:00,0.00409799
2002-04-04 00:00:00+00:00,0.01152164
2002-04-05 00:00:00+00:00,-0.01401933
2002-04-08 00:00:00+00:00,-0.00005028
2002-04-09 00:00:00+00:00,-0.00335301
2002-04-10 00:00:00+00:00,-0.00585098
2002-04-11 00:00:00+00:00,0.01327279
2002-04-12 00:00:00+00:00,-0.01166742
2002-04-15 00:00:00+00:00,-0.00925447
2002-04-16 00:00:00+00:00,-0.00677269
2002-04-17 00:00:00+00:00,0.06987446
2002-04-18 00:00:00+00:00,0.01885069
2002-04-19 00:00:00+00:00,-0.00551420
2002-04-22 00:00:00+00:00,-0.01569890
2002-04-23 00:00:00+00:00,0.00231248
2002-04-24 00:00:00+00:00,-0.00556126
2002-04-25 00:00:00+00:00,-0.01505790
2002-04-26 00:00:00+00:00,-0.01837697
2002-04-29 00:00:00+00:00,-0.01126906
2002-04-30 00:00:00+00:00,-0.00246629
2002-05-01 00:00:00+00:00,0.00075432
2002-05-02 00:00:00+00:00,-0.00487536
2002-05-03 00:00:00+00:00,-0.00971239
2002-05-06 00:00:00+00:00,-0.00409642
2002-05-07 00:00:00+00:00,-0.02353234
2002-05-08 00:00:00+00:00,-0.02382105
2002-05-09 00:00:00+00:00,-0.03988486
2002-05-10 00:00:00+00:00,-0.01359867
2002-05-13 00:00:00+00:00,0.00507682
2002-05-14 00:00:00+00:00,-0.01710141
2002-05-15 00:00:00+00:00,-0.00178216
